model,item,id,cond,graph_id,rung,query_type,story_id,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-nano,60,6732,RAW,collision,2,collider_bias,elite_students,KEEP,no,no,1,1,97,139,
gpt-4.1-nano,62,12370,RAW,collision,2,collider_bias,elite_students,KEEP,no,no,1,1,101,3,
gpt-4.1-nano,60,6732,PROSE,collision,2,collider_bias,elite_students,KEEP,no,no,1,1,120,272,
gpt-4.1-nano,63,12314,RAW,collision,2,collider_bias,elite_students,KEEP,no,no,1,1,101,1,
gpt-4.1-nano,57,17117,DR_k1,collision,1,marginal,elite_students,KEEP,no,no,1,1,144,371,
gpt-4.1-nano,54,1961,ORACLE,collision,1,exp_away,elite_students,KEEP,yes,no,0,1,210,700,
gpt-4.1-nano,59,2769,DR_k1,collision,1,exp_away,man_in_relationship,KEEP,yes,yes,1,1,192,265,
gpt-4.1-nano,60,6732,DR_k1,collision,2,collider_bias,elite_students,KEEP,no,no,1,1,134,193,
gpt-4.1-nano,59,2769,PROSE,collision,1,exp_away,man_in_relationship,KEEP,yes,yes,1,1,176,344,
gpt-4.1-nano,59,2769,ORACLE,collision,1,exp_away,man_in_relationship,KEEP,yes,yes,1,1,191,294,
gpt-4.1-nano,64,6349,PROSE,collision,2,backadj,celebrity,KEEP,no,no,1,1,131,3,
gpt-4.1-nano,62,12370,PROSE,collision,2,collider_bias,elite_students,KEEP,no,no,1,1,126,150,
gpt-4.1-nano,61,1564,ORACLE,collision,2,backadj,celebrity,KEEP,yes,yes,1,1,142,236,
gpt-4.1-nano,64,6349,RAW,collision,2,backadj,celebrity,KEEP,no,no,1,1,115,3,
gpt-4.1-nano,63,12314,ORACLE,collision,2,collider_bias,elite_students,KEEP,no,no,1,1,141,124,
gpt-4.1-nano,61,1564,DR_k1,collision,2,backadj,celebrity,KEEP,yes,yes,1,1,143,230,
gpt-4.1-nano,62,12370,ORACLE,collision,2,collider_bias,elite_students,KEEP,no,no,1,1,141,162,
gpt-4.1-nano,64,6349,DR_k1,collision,2,backadj,celebrity,KEEP,no,yes,0,1,146,121,
gpt-4.1-nano,63,12314,DR_k1,collision,2,collider_bias,elite_students,KEEP,no,no,1,1,140,177,
gpt-4.1-nano,65,1960,RAW,collision,2,collider_bias,elite_students,KEEP,yes,no,0,1,99,158,
gpt-4.1-nano,62,12370,DR_k1,collision,2,collider_bias,elite_students,KEEP,no,no,1,1,140,209,
gpt-4.1-nano,64,6349,ORACLE,collision,2,backadj,celebrity,KEEP,no,yes,0,1,146,168,
gpt-4.1-nano,65,1960,PROSE,collision,2,collider_bias,elite_students,KEEP,yes,no,0,1,122,224,
gpt-4.1-nano,63,12314,PROSE,collision,2,collider_bias,elite_students,KEEP,no,no,1,1,126,226,
gpt-4.1-nano,65,1960,ORACLE,collision,2,collider_bias,elite_students,KEEP,yes,no,0,1,137,214,
gpt-4.1-nano,65,1960,DR_k1,collision,2,collider_bias,elite_students,KEEP,yes,no,0,1,137,296,
gpt-4.1-nano,66,8463,RAW,confounding,1,correlation,simpson_hospital,KEEP,yes,yes,1,1,103,346,
gpt-4.1-nano,66,8463,PROSE,confounding,1,correlation,simpson_hospital,KEEP,yes,yes,1,1,123,286,
gpt-4.1-nano,68,18904,PROSE,confounding,1,correlation,simpson_hospital,KEEP,no,no,1,1,128,251,
gpt-4.1-nano,67,8750,ORACLE,confounding,1,correlation,simpson_vaccine,KEEP,yes,yes,1,1,147,242,
gpt-4.1-nano,67,8750,RAW,confounding,1,correlation,simpson_vaccine,KEEP,yes,yes,1,1,111,279,
gpt-4.1-nano,67,8750,PROSE,confounding,1,correlation,simpson_vaccine,KEEP,yes,yes,1,1,132,326,
gpt-4.1-nano,66,8463,DR_k1,confounding,1,correlation,simpson_hospital,KEEP,yes,yes,1,1,138,376,
gpt-4.1-nano,67,8750,DR_k1,confounding,1,correlation,simpson_vaccine,KEEP,yes,yes,1,1,149,337,
gpt-4.1-nano,69,18888,PROSE,confounding,1,correlation,simpson_hospital,KEEP,yes,yes,1,1,128,220,
gpt-4.1-nano,66,8463,ORACLE,confounding,1,correlation,simpson_hospital,KEEP,yes,yes,1,1,138,448,
gpt-4.1-nano,68,18904,RAW,confounding,1,correlation,simpson_hospital,KEEP,no,no,1,1,106,322,
gpt-4.1-nano,72,18763,RAW,confounding,2,backadj,simpson_drug,KEEP,no,no,1,1,113,3,
gpt-4.1-nano,68,18904,DR_k1,confounding,1,correlation,simpson_hospital,KEEP,no,no,1,1,143,457,
gpt-4.1-nano,73,3966,PROSE,confounding,2,backadj,simpson_vaccine,KEEP,no,no,1,1,134,3,
gpt-4.1-nano,73,3966,RAW,confounding,2,backadj,simpson_vaccine,KEEP,no,no,1,1,113,3,
gpt-4.1-nano,70,8701,PROSE,confounding,1,marginal,simpson_vaccine,KEEP,yes,yes,1,1,136,256,
gpt-4.1-nano,69,18888,RAW,confounding,1,correlation,simpson_hospital,KEEP,yes,yes,1,1,106,393,
gpt-4.1-nano,72,18763,PROSE,confounding,2,backadj,simpson_drug,KEEP,no,no,1,1,133,110,
gpt-4.1-nano,68,18904,ORACLE,confounding,1,correlation,simpson_hospital,KEEP,no,no,1,1,143,493,
gpt-4.1-nano,70,8701,ORACLE,confounding,1,marginal,simpson_vaccine,KEEP,yes,yes,1,1,151,268,
gpt-4.1-nano,69,18888,DR_k1,confounding,1,correlation,simpson_hospital,KEEP,yes,yes,1,1,143,302,
gpt-4.1-nano,69,18888,ORACLE,confounding,1,correlation,simpson_hospital,KEEP,yes,yes,1,1,143,387,
gpt-4.1-nano,74,3962,RAW,confounding,2,backadj,simpson_vaccine,KEEP,yes,yes,1,1,117,3,
gpt-4.1-nano,72,18763,ORACLE,confounding,2,backadj,simpson_drug,KEEP,no,no,1,1,148,139,
gpt-4.1-nano,70,8701,RAW,confounding,1,marginal,simpson_vaccine,KEEP,yes,yes,1,1,115,269,
gpt-4.1-nano,71,3959,ORACLE,confounding,1,marginal,simpson_vaccine,KEEP,no,no,1,1,151,265,
gpt-4.1-nano,70,8701,DR_k1,confounding,1,marginal,simpson_vaccine,KEEP,yes,yes,1,1,150,311,
gpt-4.1-nano,71,3959,DR_k1,confounding,1,marginal,simpson_vaccine,KEEP,no,no,1,1,150,251,
gpt-4.1-nano,71,3959,RAW,confounding,1,marginal,simpson_vaccine,KEEP,no,no,1,1,115,322,
gpt-4.1-nano,71,3959,PROSE,confounding,1,marginal,simpson_vaccine,KEEP,no,no,1,1,136,355,
gpt-4.1-nano,73,3966,ORACLE,confounding,2,backadj,simpson_vaccine,KEEP,no,no,1,1,149,161,
gpt-4.1-nano,74,3962,PROSE,confounding,2,backadj,simpson_vaccine,KEEP,yes,yes,1,1,138,3,
gpt-4.1-nano,76,3542,PROSE,confounding,2,backadj,simpson_drug,KEEP,no,no,1,1,129,3,
gpt-4.1-nano,76,3542,RAW,confounding,2,backadj,simpson_drug,KEEP,no,no,1,1,111,3,
gpt-4.1-nano,74,3962,ORACLE,confounding,2,backadj,simpson_vaccine,KEEP,yes,yes,1,1,153,137,
gpt-4.1-nano,73,3966,DR_k1,confounding,2,backadj,simpson_vaccine,KEEP,no,yes,0,1,151,141,
gpt-4.1-nano,72,18763,DR_k1,confounding,2,backadj,simpson_drug,KEEP,no,no,1,1,148,197,
gpt-4.1-nano,74,3962,DR_k1,confounding,2,backadj,simpson_vaccine,KEEP,yes,yes,1,1,155,159,
gpt-4.1-nano,76,3542,ORACLE,confounding,2,backadj,simpson_drug,KEEP,no,yes,0,1,144,151,
gpt-4.1-nano,78,10113,RAW,confounding,3,det-counterfactual,simpson_hospital,KEEP,no,no,1,1,97,162,
gpt-4.1-nano,78,10113,ORACLE,confounding,3,det-counterfactual,simpson_hospital,KEEP,no,no,1,1,132,159,
gpt-4.1-nano,76,3542,DR_k1,confounding,2,backadj,simpson_drug,KEEP,no,no,1,1,144,231,
gpt-4.1-nano,75,8487,PROSE,confounding,2,ate,simpson_hospital,KEEP,yes,yes,1,1,176,416,
gpt-4.1-nano,75,8487,ORACLE,confounding,2,ate,simpson_hospital,KEEP,yes,no,0,1,191,445,
gpt-4.1-nano,77,14113,DR_k1,confounding,2,ate,simpson_hospital,KEEP,yes,no,0,1,192,372,
gpt-4.1-nano,77,14113,RAW,confounding,2,ate,simpson_hospital,KEEP,yes,yes,1,1,156,407,
gpt-4.1-nano,80,10155,RAW,confounding,3,det-counterfactual,simpson_kidneystone,KEEP,no,no,1,1,99,219,
gpt-4.1-nano,75,8487,DR_k1,confounding,2,ate,simpson_hospital,KEEP,yes,no,0,1,191,581,
gpt-4.1-nano,78,10113,PROSE,confounding,3,det-counterfactual,simpson_hospital,KEEP,no,no,1,1,117,339,
gpt-4.1-nano,80,10155,PROSE,confounding,3,det-counterfactual,simpson_kidneystone,KEEP,no,no,1,1,119,142,
gpt-4.1-nano,78,10113,DR_k1,confounding,3,det-counterfactual,simpson_hospital,KEEP,no,no,1,1,132,278,
gpt-4.1-nano,79,18807,RAW,confounding,3,ett,simpson_drug,KEEP,yes,no,0,1,174,576,
gpt-4.1-nano,80,10155,ORACLE,confounding,3,det-counterfactual,simpson_kidneystone,KEEP,no,no,1,1,135,214,
gpt-4.1-nano,75,8487,RAW,confounding,2,ate,simpson_hospital,KEEP,yes,,0,0,156,700,
gpt-4.1-nano,77,14113,PROSE,confounding,2,ate,simpson_hospital,KEEP,yes,no,0,1,176,700,
gpt-4.1-nano,77,14113,ORACLE,confounding,2,ate,simpson_hospital,KEEP,yes,no,0,1,191,700,
gpt-4.1-nano,81,20463,PROSE,confounding,3,det-counterfactual,simpson_drug,KEEP,yes,no,0,1,121,281,
gpt-4.1-nano,80,10155,DR_k1,confounding,3,det-counterfactual,simpson_kidneystone,KEEP,no,no,1,1,137,300,
gpt-4.1-nano,79,18807,ORACLE,confounding,3,ett,simpson_drug,KEEP,yes,no,0,1,209,700,
gpt-4.1-nano,79,18807,DR_k1,confounding,3,ett,simpson_drug,KEEP,yes,no,0,1,209,700,
gpt-4.1-nano,81,20463,ORACLE,confounding,3,det-counterfactual,simpson_drug,KEEP,yes,no,0,1,136,336,
gpt-4.1-nano,81,20463,RAW,confounding,3,det-counterfactual,simpson_drug,KEEP,yes,no,0,1,99,297,
gpt-4.1-nano,79,18807,PROSE,confounding,3,ett,simpson_drug,KEEP,yes,no,0,1,194,700,
gpt-4.1-nano,84,6085,PROSE,diamond,1,marginal,vaccine_kills,KEEP,yes,yes,1,1,146,244,
gpt-4.1-nano,83,8435,PROSE,confounding,3,ett,simpson_hospital,KEEP,no,no,1,1,193,284,
gpt-4.1-nano,81,20463,DR_k1,confounding,3,det-counterfactual,simpson_drug,KEEP,yes,no,0,1,136,398,
gpt-4.1-nano,84,6085,RAW,diamond,1,marginal,vaccine_kills,KEEP,yes,yes,1,1,107,332,
gpt-4.1-nano,83,8435,DR_k1,confounding,3,ett,simpson_hospital,KEEP,no,no,1,1,208,539,
gpt-4.1-nano,84,6085,DR_k1,diamond,1,marginal,vaccine_kills,KEEP,yes,yes,1,1,161,365,
gpt-4.1-nano,83,8435,RAW,confounding,3,ett,simpson_hospital,KEEP,no,no,1,1,173,700,
gpt-4.1-nano,85,6065,RAW,diamond,1,correlation,vaccine_kills,KEEP,yes,yes,1,1,103,344,
gpt-4.1-nano,83,8435,ORACLE,confounding,3,ett,simpson_hospital,KEEP,no,no,1,1,208,571,
gpt-4.1-nano,85,6065,PROSE,diamond,1,correlation,vaccine_kills,KEEP,yes,yes,1,1,142,343,
gpt-4.1-nano,84,6085,ORACLE,diamond,1,marginal,vaccine_kills,KEEP,yes,yes,1,1,161,377,
gpt-4.1-nano,82,18797,PROSE,confounding,3,ett,simpson_drug,KEEP,no,yes,0,1,194,550,
gpt-4.1-nano,85,6065,ORACLE,diamond,1,correlation,vaccine_kills,KEEP,yes,yes,1,1,157,372,
gpt-4.1-nano,86,563,RAW,diamond,1,marginal,floor_wet,KEEP,yes,yes,1,1,107,266,
gpt-4.1-nano,85,6065,DR_k1,diamond,1,correlation,vaccine_kills,KEEP,yes,yes,1,1,156,314,
gpt-4.1-nano,86,563,PROSE,diamond,1,marginal,floor_wet,KEEP,yes,yes,1,1,135,242,
gpt-4.1-nano,82,18797,RAW,confounding,3,ett,simpson_drug,KEEP,no,no,1,1,174,700,
gpt-4.1-nano,82,18797,ORACLE,confounding,3,ett,simpson_drug,KEEP,no,no,1,1,209,700,
gpt-4.1-nano,82,18797,DR_k1,confounding,3,ett,simpson_drug,KEEP,no,no,1,1,209,700,
gpt-4.1-nano,87,15747,RAW,diamond,1,marginal,floor_wet,KEEP,yes,yes,1,1,107,239,
gpt-4.1-nano,90,10879,PROSE,diamond,2,ate,firing_squad,KEEP,yes,yes,1,1,139,1,
gpt-4.1-nano,90,10879,RAW,diamond,2,ate,firing_squad,KEEP,yes,yes,1,1,107,1,
gpt-4.1-nano,86,563,DR_k1,diamond,1,marginal,floor_wet,KEEP,yes,yes,1,1,148,422,
gpt-4.1-nano,86,563,ORACLE,diamond,1,marginal,floor_wet,KEEP,yes,yes,1,1,150,349,
gpt-4.1-nano,88,548,RAW,diamond,1,correlation,floor_wet,KEEP,no,yes,0,1,102,233,
gpt-4.1-nano,91,586,PROSE,diamond,2,ate,floor_wet,KEEP,yes,yes,1,1,125,1,
gpt-4.1-nano,91,586,RAW,diamond,2,ate,floor_wet,KEEP,yes,yes,1,1,97,1,
gpt-4.1-nano,87,15747,DR_k1,diamond,1,marginal,floor_wet,KEEP,yes,yes,1,1,150,271,
gpt-4.1-nano,87,15747,ORACLE,diamond,1,marginal,floor_wet,KEEP,yes,yes,1,1,150,409,
gpt-4.1-nano,89,395,RAW,diamond,1,correlation,firing_squad,KEEP,no,no,1,1,132,321,
gpt-4.1-nano,92,10974,PROSE,diamond,2,backadj,floor_wet,KEEP,no,no,1,1,147,3,
gpt-4.1-nano,90,10879,DR_k1,diamond,2,ate,firing_squad,KEEP,yes,yes,1,1,155,190,
gpt-4.1-nano,92,10974,RAW,diamond,2,backadj,floor_wet,KEEP,no,no,1,1,118,3,
gpt-4.1-nano,88,548,PROSE,diamond,1,correlation,floor_wet,KEEP,no,yes,0,1,130,415,
gpt-4.1-nano,87,15747,PROSE,diamond,1,marginal,floor_wet,KEEP,yes,yes,1,1,135,295,
gpt-4.1-nano,91,586,DR_k1,diamond,2,ate,floor_wet,KEEP,yes,yes,1,1,140,83,
gpt-4.1-nano,88,548,ORACLE,diamond,1,correlation,floor_wet,KEEP,no,no,1,1,145,509,
gpt-4.1-nano,94,15694,PROSE,diamond,2,backadj,firing_squad,KEEP,no,no,1,1,154,3,
gpt-4.1-nano,91,586,ORACLE,diamond,2,ate,floor_wet,KEEP,yes,yes,1,1,140,124,
gpt-4.1-nano,94,15694,RAW,diamond,2,backadj,firing_squad,KEEP,no,no,1,1,122,3,
gpt-4.1-nano,93,5379,RAW,diamond,2,ate,floor_wet,KEEP,no,no,1,1,97,77,
gpt-4.1-nano,93,5379,PROSE,diamond,2,ate,floor_wet,KEEP,no,no,1,1,125,59,
gpt-4.1-nano,92,10974,ORACLE,diamond,2,backadj,floor_wet,KEEP,no,yes,0,1,162,180,
gpt-4.1-nano,95,11664,RAW,diamond,2,backadj,vaccine_kills,KEEP,no,no,1,1,128,3,
gpt-4.1-nano,95,11664,PROSE,diamond,2,backadj,vaccine_kills,KEEP,no,yes,0,1,167,3,
gpt-4.1-nano,92,10974,DR_k1,diamond,2,backadj,floor_wet,KEEP,no,yes,0,1,163,218,
gpt-4.1-nano,94,15694,ORACLE,diamond,2,backadj,firing_squad,KEEP,no,yes,0,1,169,176,
gpt-4.1-nano,93,5379,DR_k1,diamond,2,ate,floor_wet,KEEP,no,no,1,1,140,186,
gpt-4.1-nano,93,5379,ORACLE,diamond,2,ate,floor_wet,KEEP,no,no,1,1,140,228,
gpt-4.1-nano,96,6068,RAW,diamond,3,nie,vaccine_kills,KEEP,yes,yes,1,1,102,71,
gpt-4.1-nano,88,548,DR_k1,diamond,1,correlation,floor_wet,KEEP,no,no,1,1,143,395,
gpt-4.1-nano,94,15694,DR_k1,diamond,2,backadj,firing_squad,KEEP,no,yes,0,1,170,184,
gpt-4.1-nano,89,395,ORACLE,diamond,1,correlation,firing_squad,KEEP,no,,0,0,178,700,
gpt-4.1-nano,89,395,DR_k1,diamond,1,correlation,firing_squad,KEEP,no,no,1,1,178,700,
gpt-4.1-nano,95,11664,DR_k1,diamond,2,backadj,vaccine_kills,KEEP,no,yes,0,1,181,251,
gpt-4.1-nano,95,11664,ORACLE,diamond,2,backadj,vaccine_kills,KEEP,no,yes,0,1,182,286,
gpt-4.1-nano,96,6068,PROSE,diamond,3,nie,vaccine_kills,KEEP,yes,yes,1,1,141,201,
gpt-4.1-nano,97,5443,RAW,diamond,3,nie,floor_wet,KEEP,yes,no,0,1,97,113,
gpt-4.1-nano,97,5443,PROSE,diamond,3,nie,floor_wet,KEEP,yes,no,0,1,125,210,
gpt-4.1-nano,96,6068,DR_k1,diamond,3,nie,vaccine_kills,KEEP,yes,yes,1,1,155,304,
gpt-4.1-nano,97,5443,ORACLE,diamond,3,nie,floor_wet,KEEP,yes,yes,1,1,140,179,
gpt-4.1-nano,89,395,PROSE,diamond,1,correlation,firing_squad,KEEP,no,no,1,1,163,700,
gpt-4.1-nano,101,517,PROSE,diamond,3,nie,firing_squad,KEEP,yes,yes,1,1,136,201,
gpt-4.1-nano,101,517,RAW,diamond,3,nie,firing_squad,KEEP,yes,yes,1,1,105,75,
gpt-4.1-nano,101,517,ORACLE,diamond,3,nie,firing_squad,KEEP,yes,yes,1,1,151,260,
gpt-4.1-nano,98,5283,RAW,diamond,3,nie,firing_squad,KEEP,no,yes,0,1,105,147,
gpt-4.1-nano,98,5283,ORACLE,diamond,3,nie,firing_squad,KEEP,no,yes,0,1,151,186,
gpt-4.1-nano,98,5283,PROSE,diamond,3,nie,firing_squad,KEEP,no,yes,0,1,136,260,
gpt-4.1-nano,100,11645,RAW,diamond,3,nie,vaccine_kills,KEEP,yes,yes,1,1,109,67,
gpt-4.1-nano,96,6068,ORACLE,diamond,3,nie,vaccine_kills,KEEP,yes,yes,1,1,156,477,
gpt-4.1-nano,97,5443,DR_k1,diamond,3,nie,floor_wet,KEEP,yes,yes,1,1,140,269,
gpt-4.1-nano,100,11645,PROSE,diamond,3,nie,vaccine_kills,KEEP,yes,yes,1,1,148,121,
gpt-4.1-nano,99,20088,RAW,diamond,3,det-counterfactual,vaccine_kills,KEEP,yes,yes,1,1,100,329,
gpt-4.1-nano,99,20088,DR_k1,diamond,3,det-counterfactual,vaccine_kills,KEEP,yes,yes,1,1,154,250,
gpt-4.1-nano,102,15486,RAW,diamondcut,1,correlation,firing_employee,KEEP,yes,yes,1,1,115,232,
gpt-4.1-nano,98,5283,DR_k1,diamond,3,nie,firing_squad,KEEP,no,yes,0,1,153,417,
gpt-4.1-nano,99,20088,ORACLE,diamond,3,det-counterfactual,vaccine_kills,KEEP,yes,yes,1,1,154,288,
gpt-4.1-nano,100,11645,DR_k1,diamond,3,nie,vaccine_kills,KEEP,yes,yes,1,1,163,421,
gpt-4.1-nano,102,15486,ORACLE,diamondcut,1,correlation,firing_employee,KEEP,yes,yes,1,1,159,266,
gpt-4.1-nano,99,20088,PROSE,diamond,3,det-counterfactual,vaccine_kills,KEEP,yes,yes,1,1,139,574,
gpt-4.1-nano,100,11645,ORACLE,diamond,3,nie,vaccine_kills,KEEP,yes,yes,1,1,163,492,
gpt-4.1-nano,102,15486,PROSE,diamondcut,1,correlation,firing_employee,KEEP,yes,yes,1,1,143,363,
gpt-4.1-nano,104,10734,PROSE,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,145,305,
gpt-4.1-nano,103,281,RAW,diamondcut,1,correlation,firing_employee,KEEP,no,no,1,1,118,361,
gpt-4.1-nano,103,281,PROSE,diamondcut,1,correlation,firing_employee,KEEP,no,no,1,1,144,366,
gpt-4.1-nano,103,281,ORACLE,diamondcut,1,correlation,firing_employee,KEEP,no,no,1,1,160,276,
gpt-4.1-nano,102,15486,DR_k1,diamondcut,1,correlation,firing_employee,KEEP,yes,yes,1,1,159,448,
gpt-4.1-nano,104,10734,RAW,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,115,261,
gpt-4.1-nano,103,281,DR_k1,diamondcut,1,correlation,firing_employee,KEEP,no,no,1,1,160,314,
gpt-4.1-nano,105,323,RAW,diamondcut,1,marginal,firing_employee,KEEP,yes,no,0,1,117,232,
gpt-4.1-nano,104,10734,DR_k1,diamondcut,1,marginal,firing_employee,KEEP,yes,no,0,1,161,252,
gpt-4.1-nano,101,517,DR_k1,diamond,3,nie,firing_squad,KEEP,yes,yes,1,1,153,537,
gpt-4.1-nano,105,323,PROSE,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,143,271,
gpt-4.1-nano,108,15482,PROSE,diamondcut,2,backadj,firing_employee,KEEP,no,no,1,1,141,3,
gpt-4.1-nano,108,15482,RAW,diamondcut,2,backadj,firing_employee,KEEP,no,no,1,1,113,3,
gpt-4.1-nano,104,10734,ORACLE,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,161,339,
gpt-4.1-nano,106,10667,RAW,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,115,279,
gpt-4.1-nano,109,15577,RAW,diamondcut,2,backadj,firing_employee,KEEP,yes,no,0,1,118,3,
gpt-4.1-nano,108,15482,ORACLE,diamondcut,2,backadj,firing_employee,KEEP,no,no,1,1,157,132,
gpt-4.1-nano,105,323,ORACLE,diamondcut,1,marginal,firing_employee,KEEP,yes,no,0,1,159,383,
gpt-4.1-nano,106,10667,DR_k1,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,161,270,
gpt-4.1-nano,107,337,RAW,diamondcut,1,correlation,firing_employee,KEEP,no,no,1,1,118,276,
gpt-4.1-nano,111,15552,PROSE,diamondcut,2,backadj,firing_employee,KEEP,no,no,1,1,141,3,
gpt-4.1-nano,106,10667,PROSE,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,145,271,
gpt-4.1-nano,111,15552,ORACLE,diamondcut,2,backadj,firing_employee,KEEP,no,no,1,1,157,132,
gpt-4.1-nano,107,337,ORACLE,diamondcut,1,correlation,firing_employee,KEEP,no,no,1,1,160,308,
gpt-4.1-nano,111,15552,RAW,diamondcut,2,backadj,firing_employee,KEEP,no,no,1,1,113,3,
gpt-4.1-nano,106,10667,ORACLE,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,161,316,
gpt-4.1-nano,107,337,PROSE,diamondcut,1,correlation,firing_employee,KEEP,no,no,1,1,144,294,
gpt-4.1-nano,109,15577,PROSE,diamondcut,2,backadj,firing_employee,KEEP,yes,yes,1,1,146,138,
gpt-4.1-nano,108,15482,DR_k1,diamondcut,2,backadj,firing_employee,KEEP,no,no,1,1,157,326,
gpt-4.1-nano,107,337,DR_k1,diamondcut,1,correlation,firing_employee,KEEP,no,no,1,1,161,348,
gpt-4.1-nano,105,323,DR_k1,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,159,395,
gpt-4.1-nano,113,5137,PROSE,diamondcut,2,backadj,firing_employee,KEEP,yes,yes,1,1,141,3,
gpt-4.1-nano,113,5137,RAW,diamondcut,2,backadj,firing_employee,KEEP,yes,yes,1,1,115,3,
gpt-4.1-nano,109,15577,DR_k1,diamondcut,2,backadj,firing_employee,KEEP,yes,yes,1,1,163,272,
gpt-4.1-nano,109,15577,ORACLE,diamondcut,2,backadj,firing_employee,KEEP,yes,yes,1,1,162,178,
gpt-4.1-nano,110,5106,PROSE,diamondcut,2,ate,firing_employee,KEEP,yes,no,0,1,201,262,
gpt-4.1-nano,110,5106,DR_k1,diamondcut,2,ate,firing_employee,KEEP,yes,yes,1,1,218,254,
gpt-4.1-nano,111,15552,DR_k1,diamondcut,2,backadj,firing_employee,KEEP,no,no,1,1,158,235,
gpt-4.1-nano,110,5106,ORACLE,diamondcut,2,ate,firing_employee,KEEP,yes,yes,1,1,217,345,
gpt-4.1-nano,113,5137,ORACLE,diamondcut,2,backadj,firing_employee,KEEP,yes,yes,1,1,157,201,
gpt-4.1-nano,110,5106,RAW,diamondcut,2,ate,firing_employee,KEEP,yes,yes,1,1,175,414,
gpt-4.1-nano,112,15509,ORACLE,diamondcut,2,ate,firing_employee,KEEP,yes,yes,1,1,214,380,
gpt-4.1-nano,112,15509,PROSE,diamondcut,2,ate,firing_employee,KEEP,yes,yes,1,1,198,386,
gpt-4.1-nano,112,15509,DR_k1,diamondcut,2,ate,firing_employee,KEEP,yes,yes,1,1,215,373,
gpt-4.1-nano,112,15509,RAW,diamondcut,2,ate,firing_employee,KEEP,yes,yes,1,1,170,480,
gpt-4.1-nano,113,5137,DR_k1,diamondcut,2,backadj,firing_employee,KEEP,yes,yes,1,1,157,311,
gpt-4.1-nano,114,19977,ORACLE,diamondcut,3,det-counterfactual,firing_employee,KEEP,yes,no,0,1,165,342,
gpt-4.1-nano,114,19977,RAW,diamondcut,3,det-counterfactual,firing_employee,KEEP,yes,yes,1,1,119,357,
gpt-4.1-nano,116,9570,PROSE,diamondcut,3,det-counterfactual,firing_employee,KEEP,yes,no,0,1,152,236,
gpt-4.1-nano,114,19977,PROSE,diamondcut,3,det-counterfactual,firing_employee,KEEP,yes,no,0,1,149,360,
gpt-4.1-nano,114,19977,DR_k1,diamondcut,3,det-counterfactual,firing_employee,KEEP,yes,yes,1,1,165,529,
gpt-4.1-nano,115,10764,PROSE,diamondcut,3,ett,firing_employee,KEEP,no,no,1,1,246,446,
gpt-4.1-nano,115,10764,ORACLE,diamondcut,3,ett,firing_employee,KEEP,no,no,1,1,262,476,
gpt-4.1-nano,115,10764,RAW,diamondcut,3,ett,firing_employee,KEEP,no,no,1,1,216,614,
gpt-4.1-nano,116,9570,RAW,diamondcut,3,det-counterfactual,firing_employee,KEEP,yes,no,0,1,126,392,
gpt-4.1-nano,117,5086,RAW,diamondcut,3,ett,firing_employee,KEEP,yes,no,0,1,217,411,
gpt-4.1-nano,116,9570,DR_k1,diamondcut,3,det-counterfactual,firing_employee,KEEP,yes,no,0,1,169,513,
gpt-4.1-nano,116,9570,ORACLE,diamondcut,3,det-counterfactual,firing_employee,KEEP,yes,no,0,1,168,507,
gpt-4.1-nano,117,5086,PROSE,diamondcut,3,ett,firing_employee,KEEP,yes,no,0,1,243,595,
gpt-4.1-nano,115,10764,DR_k1,diamondcut,3,ett,firing_employee,KEEP,no,,0,0,263,700,
gpt-4.1-nano,118,350,RAW,diamondcut,3,ett,firing_employee,KEEP,no,yes,0,1,217,373,
gpt-4.1-nano,118,350,PROSE,diamondcut,3,ett,firing_employee,KEEP,no,yes,0,1,243,429,
gpt-4.1-nano,90,10879,ORACLE,diamond,2,ate,firing_squad,KEEP,yes,yes,1,1,154,394,
gpt-4.1-nano,118,350,ORACLE,diamondcut,3,ett,firing_employee,KEEP,no,yes,0,1,259,466,
gpt-4.1-nano,120,5508,RAW,fork,1,correlation,forest_fire,KEEP,no,no,1,1,121,245,
gpt-4.1-nano,117,5086,DR_k1,diamondcut,3,ett,firing_employee,KEEP,yes,no,0,1,260,517,
gpt-4.1-nano,117,5086,ORACLE,diamondcut,3,ett,firing_employee,KEEP,yes,,0,0,259,700,
gpt-4.1-nano,118,350,DR_k1,diamondcut,3,ett,firing_employee,KEEP,no,yes,0,1,260,566,
gpt-4.1-nano,120,5508,PROSE,fork,1,correlation,forest_fire,KEEP,no,no,1,1,141,337,
gpt-4.1-nano,119,10718,RAW,diamondcut,3,ett,firing_employee,KEEP,no,no,1,1,216,631,
gpt-4.1-nano,119,10718,DR_k1,diamondcut,3,ett,firing_employee,KEEP,no,no,1,1,263,607,
