model,item,id,graph_id,rung,gold,pred,correct,parsed_answer,parsed_graph,precision,recall,f1,n_reversed,n_spurious,n_missing,n_wrong_edges,exact_match,n_true
gpt-4.1-mini,57,17117,collision,1,no,no,1,1,0,0.0,0.0,0.0,0,0,2,2,0,2
gpt-4.1-mini,58,2714,collision,1,no,no,1,1,1,0.0,0.0,0.0,1,1,1,3,0,2
gpt-4.1-mini,59,2769,collision,1,yes,yes,1,1,1,0.3333333333333333,0.5,0.4,1,1,0,2,0,2
gpt-4.1-mini,60,6732,collision,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1-mini,61,1564,collision,2,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1-mini,62,12370,collision,2,no,no,1,1,1,1.0,0.5,0.6666666666666666,0,0,1,1,0,2
gpt-4.1-mini,63,12314,collision,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1-mini,64,6349,collision,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1-mini,65,1960,collision,2,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1-mini,66,8463,confounding,1,yes,yes,1,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1-mini,67,8750,confounding,1,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1-mini,68,18904,confounding,1,no,no,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,69,18888,confounding,1,yes,yes,1,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,0,1,0,3
gpt-4.1-mini,70,8701,confounding,1,yes,yes,1,1,0,0.0,0.0,0.0,0,0,3,3,0,3
gpt-4.1-mini,71,3959,confounding,1,no,no,1,1,0,0.0,0.0,0.0,0,0,3,3,0,3
gpt-4.1-mini,72,18763,confounding,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1-mini,73,3966,confounding,2,no,yes,0,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1-mini,74,3962,confounding,2,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1-mini,75,8487,confounding,2,yes,yes,1,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1-mini,76,3542,confounding,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1-mini,77,14113,confounding,2,yes,yes,1,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1-mini,78,10113,confounding,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1-mini,79,18807,confounding,3,yes,yes,1,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1-mini,80,10155,confounding,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1-mini,81,20463,confounding,3,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1-mini,82,18797,confounding,3,no,no,1,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1-mini,83,8435,confounding,3,no,no,1,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1-mini,84,6085,diamond,1,yes,yes,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,85,6065,diamond,1,yes,yes,1,1,1,0.75,0.75,0.75,0,1,1,2,0,4
gpt-4.1-mini,86,563,diamond,1,yes,yes,1,1,1,1.0,0.75,0.8571428571428571,0,0,1,1,0,4
gpt-4.1-mini,87,15747,diamond,1,yes,yes,1,1,1,0.3333333333333333,0.25,0.28571428571428575,1,1,2,4,0,4
gpt-4.1-mini,88,548,diamond,1,no,yes,0,1,1,1.0,0.75,0.8571428571428571,0,0,1,1,0,4
gpt-4.1-mini,89,395,diamond,1,no,no,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1-mini,90,10879,diamond,2,yes,yes,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1-mini,91,586,diamond,2,yes,yes,1,1,1,1.0,0.75,0.8571428571428571,0,0,1,1,0,4
gpt-4.1-mini,92,10974,diamond,2,no,no,1,1,1,0.5,0.5,0.5,0,2,2,4,0,4
gpt-4.1-mini,93,5379,diamond,2,no,no,1,1,1,1.0,0.75,0.8571428571428571,0,0,1,1,0,4
gpt-4.1-mini,94,15694,diamond,2,no,yes,0,1,1,0.3333333333333333,0.25,0.28571428571428575,1,1,2,4,0,4
gpt-4.1-mini,95,11664,diamond,2,no,no,1,1,1,0.8,1.0,0.888888888888889,0,1,0,1,0,4
gpt-4.1-mini,96,6068,diamond,3,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1-mini,97,5443,diamond,3,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1-mini,98,5283,diamond,3,no,no,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1-mini,99,20088,diamond,3,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1-mini,100,11645,diamond,3,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1-mini,101,517,diamond,3,yes,no,0,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1-mini,102,15486,diamondcut,1,yes,yes,1,1,1,0.0,0.0,0.0,1,0,3,4,0,4
gpt-4.1-mini,103,281,diamondcut,1,no,no,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1-mini,104,10734,diamondcut,1,yes,yes,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1-mini,105,323,diamondcut,1,yes,yes,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1-mini,106,10667,diamondcut,1,yes,yes,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1-mini,107,337,diamondcut,1,no,no,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,108,15482,diamondcut,2,no,no,1,1,1,0.75,0.75,0.75,0,1,1,2,0,4
gpt-4.1-mini,109,15577,diamondcut,2,yes,yes,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,110,5106,diamondcut,2,yes,yes,1,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1-mini,111,15552,diamondcut,2,no,no,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,112,15509,diamondcut,2,yes,yes,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,113,5137,diamondcut,2,yes,yes,1,1,1,0.75,0.75,0.75,0,1,1,2,0,4
gpt-4.1-mini,114,19977,diamondcut,3,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1-mini,115,10764,diamondcut,3,no,no,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,116,9570,diamondcut,3,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1-mini,117,5086,diamondcut,3,yes,,0,0,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,118,350,diamondcut,3,no,yes,0,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,119,10718,diamondcut,3,no,no,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,120,5508,fork,1,no,no,1,1,1,0.5,0.5,0.5,0,1,1,2,0,2
gpt-4.1-mini,121,5633,fork,1,yes,yes,1,1,1,1.0,0.5,0.6666666666666666,0,0,1,1,0,2
gpt-4.1-mini,122,11358,fork,1,no,no,1,1,1,0.0,0.0,0.0,1,1,1,3,0,2
gpt-4.1-mini,123,15462,fork,1,yes,yes,1,1,1,1.0,0.5,0.6666666666666666,0,0,1,1,0,2
gpt-4.1-mini,124,5480,fork,1,yes,yes,1,1,1,1.0,0.5,0.6666666666666666,0,0,1,1,0,2
gpt-4.1-mini,125,687,fork,1,no,no,1,1,1,1.0,0.5,0.6666666666666666,0,0,1,1,0,2
gpt-4.1-mini,126,5634,fork,2,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1-mini,127,11317,fork,2,yes,no,0,1,1,0.5,0.5,0.5,0,1,1,2,0,2
gpt-4.1-mini,128,16150,fork,2,yes,no,0,1,1,0.6666666666666666,1.0,0.8,0,1,0,1,0,2
gpt-4.1-mini,129,5055,fork,2,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1-mini,130,5789,fork,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1-mini,131,15365,fork,2,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1-mini,132,207,fork,3,yes,yes,1,1,1,0.5,0.5,0.5,0,1,1,2,0,2
gpt-4.1-mini,133,16015,fork,3,yes,yes,1,1,1,1.0,0.5,0.6666666666666666,0,0,1,1,0,2
gpt-4.1-mini,134,9656,fork,3,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1-mini,135,19943,fork,3,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1-mini,136,940,fork,3,no,no,1,1,1,1.0,0.5,0.6666666666666666,0,0,1,1,0,2
gpt-4.1-mini,137,5054,fork,3,no,no,1,1,1,0.5,0.5,0.5,0,1,1,2,0,2
gpt-4.1-mini,138,8978,frontdoor,1,no,no,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1-mini,139,8979,frontdoor,1,no,no,1,1,1,1.0,0.5,0.6666666666666666,0,0,2,2,0,4
gpt-4.1-mini,140,8919,frontdoor,1,yes,yes,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1-mini,141,14610,frontdoor,1,yes,no,0,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1-mini,142,4207,frontdoor,1,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1-mini,143,4301,frontdoor,1,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1-mini,144,14674,frontdoor,2,yes,yes,1,1,1,0.75,0.75,0.75,0,1,1,2,0,4
gpt-4.1-mini,145,9014,frontdoor,2,yes,yes,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,146,14651,frontdoor,2,yes,no,0,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,147,14575,frontdoor,2,no,no,1,1,1,0.75,0.75,0.75,0,1,1,2,0,4
gpt-4.1-mini,148,19325,frontdoor,2,yes,yes,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,149,4166,frontdoor,2,yes,yes,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,150,20623,frontdoor,3,yes,yes,1,1,1,1.0,0.5,0.6666666666666666,0,0,2,2,0,4
gpt-4.1-mini,151,9004,frontdoor,3,yes,yes,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,152,10229,frontdoor,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1-mini,153,19421,frontdoor,3,no,no,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,154,4267,frontdoor,3,yes,no,0,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,155,4167,frontdoor,3,no,no,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,156,17471,mediation,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,157,17284,mediation,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,158,7033,mediation,1,no,no,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,159,1013,mediation,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,160,2238,mediation,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,161,6811,mediation,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,162,1128,mediation,2,no,no,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,163,12414,mediation,2,no,yes,0,1,1,0.5,0.3333333333333333,0.4,1,0,1,2,0,3
gpt-4.1-mini,164,17234,mediation,2,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,165,18271,mediation,2,no,yes,0,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,0,1,0,3
gpt-4.1-mini,166,16571,mediation,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1-mini,167,4955,mediation,2,no,no,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,168,15266,mediation,3,no,no,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,169,16591,mediation,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1-mini,170,11567,mediation,3,no,no,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,171,13453,mediation,3,no,no,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,172,20217,mediation,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1-mini,173,20215,mediation,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,0,19800,IV,1,no,no,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,1,4782,IV,1,no,no,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,2,19758,IV,1,yes,yes,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,3,4655,IV,1,yes,yes,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,4,9401,IV,1,no,no,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,5,4711,IV,1,yes,yes,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,6,16813,IV,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,7,15133,IV,2,no,no,1,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1,8,13835,IV,2,no,no,1,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1,9,19839,IV,2,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,10,4741,IV,2,no,no,1,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1,11,9410,IV,2,no,no,1,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1,12,10311,IV,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,13,20753,IV,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,14,20742,IV,3,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,15,20143,IV,3,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,16,9804,IV,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,17,10048,IV,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,18,3257,arrowhead,1,no,no,1,1,1,1.0,0.2,0.33333333333333337,0,0,4,4,0,5
gpt-4.1,19,7727,arrowhead,1,no,no,1,1,1,1.0,0.2,0.33333333333333337,0,0,4,4,0,5
gpt-4.1,20,19542,arrowhead,1,no,no,1,1,1,1.0,0.2,0.33333333333333337,0,0,4,4,0,5
gpt-4.1,21,13243,arrowhead,1,no,no,1,1,1,1.0,0.2,0.33333333333333337,0,0,4,4,0,5
gpt-4.1,22,18339,arrowhead,1,no,no,1,1,1,1.0,0.2,0.33333333333333337,0,0,4,4,0,5
gpt-4.1,23,19527,arrowhead,1,yes,yes,1,1,1,1.0,0.2,0.33333333333333337,0,0,4,4,0,5
gpt-4.1,24,17802,arrowhead,2,no,yes,0,1,1,0.75,0.6,0.6666666666666665,1,0,1,2,0,5
gpt-4.1,25,7137,arrowhead,2,yes,yes,1,1,1,1.0,0.6,0.7499999999999999,0,0,2,2,0,5
gpt-4.1,26,12885,arrowhead,2,yes,yes,1,1,1,1.0,0.2,0.33333333333333337,0,0,4,4,0,5
gpt-4.1,27,7599,arrowhead,2,yes,yes,1,1,1,1.0,0.2,0.33333333333333337,0,0,4,4,0,5
gpt-4.1,28,2356,arrowhead,2,yes,yes,1,1,1,1.0,0.6,0.7499999999999999,0,0,2,2,0,5
gpt-4.1,29,4313,arrowhead,2,no,no,1,1,1,1.0,0.8,0.888888888888889,0,0,1,1,0,5
gpt-4.1,30,9885,arrowhead,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,5
gpt-4.1,31,19218,arrowhead,3,no,yes,0,1,1,1.0,0.8,0.888888888888889,0,0,1,1,0,5
gpt-4.1,32,17732,arrowhead,3,no,no,1,1,1,1.0,0.8,0.888888888888889,0,0,1,1,0,5
gpt-4.1,33,20254,arrowhead,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,5
gpt-4.1,34,19501,arrowhead,3,no,no,1,1,1,1.0,0.2,0.33333333333333337,0,0,4,4,0,5
gpt-4.1,35,18031,arrowhead,3,yes,no,0,1,1,1.0,0.6,0.7499999999999999,0,0,2,2,0,5
gpt-4.1,36,3303,chain,1,yes,no,0,1,1,0.0,0.0,0.0,0,1,2,3,0,2
gpt-4.1,37,3405,chain,1,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1,38,1752,chain,1,yes,yes,1,1,1,0.0,0.0,0.0,0,1,2,3,0,2
gpt-4.1,39,3314,chain,1,no,no,1,1,1,0.0,0.0,0.0,0,1,2,3,0,2
gpt-4.1,40,16918,chain,1,no,no,1,1,1,0.0,0.0,0.0,0,1,2,3,0,2
gpt-4.1,41,1679,chain,1,yes,yes,1,1,1,0.0,0.0,0.0,0,1,2,3,0,2
gpt-4.1,42,4521,chain,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1,43,3348,chain,2,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1,44,12094,chain,2,no,no,1,1,1,0.0,0.0,0.0,0,1,2,3,0,2
gpt-4.1,45,9311,chain,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1,46,3363,chain,2,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1,47,1702,chain,2,no,no,1,1,1,0.0,0.0,0.0,0,1,2,3,0,2
gpt-4.1,48,13793,chain,3,no,no,1,1,1,0.0,0.0,0.0,0,1,2,3,0,2
gpt-4.1,49,6551,chain,3,yes,yes,1,1,1,0.0,0.0,0.0,0,1,2,3,0,2
gpt-4.1,50,18540,chain,3,yes,yes,1,1,1,0.0,0.0,0.0,0,1,2,3,0,2
gpt-4.1,51,13794,chain,3,yes,no,0,1,1,0.0,0.0,0.0,0,1,2,3,0,2
gpt-4.1,52,3292,chain,3,no,no,1,1,0,0.0,0.0,0.0,0,0,2,2,0,2
gpt-4.1,53,13705,chain,3,yes,yes,1,1,1,0.5,0.5,0.5,0,1,1,2,0,2
gpt-4.1,54,1961,collision,1,yes,yes,1,1,1,0.0,0.0,0.0,1,1,1,3,0,2
gpt-4.1,55,2761,collision,1,no,no,1,1,1,0.0,0.0,0.0,1,1,1,3,0,2
gpt-4.1,56,6741,collision,1,no,no,1,1,1,0.6666666666666666,1.0,0.8,0,1,0,1,0,2
gpt-4.1,57,17117,collision,1,no,no,1,1,1,0.0,0.0,0.0,0,1,2,3,0,2
gpt-4.1,58,2714,collision,1,no,no,1,1,1,0.0,0.0,0.0,1,1,1,3,0,2
gpt-4.1,59,2769,collision,1,yes,yes,1,1,1,0.0,0.0,0.0,1,1,1,3,0,2
gpt-4.1,60,6732,collision,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1,61,1564,collision,2,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1,62,12370,collision,2,no,no,1,1,1,1.0,0.5,0.6666666666666666,0,0,1,1,0,2
gpt-4.1,63,12314,collision,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1,64,6349,collision,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1,65,1960,collision,2,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,2
gpt-4.1,66,8463,confounding,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,67,8750,confounding,1,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,68,18904,confounding,1,no,no,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,69,18888,confounding,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,70,8701,confounding,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,71,3959,confounding,1,no,no,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,72,18763,confounding,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,73,3966,confounding,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,74,3962,confounding,2,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,75,8487,confounding,2,yes,yes,1,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1,76,3542,confounding,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,77,14113,confounding,2,yes,yes,1,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1,78,10113,confounding,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,79,18807,confounding,3,yes,yes,1,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1,80,10155,confounding,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,81,20463,confounding,3,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,82,18797,confounding,3,no,yes,0,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1,83,8435,confounding,3,no,yes,0,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1,84,6085,diamond,1,yes,yes,1,1,1,1.0,0.5,0.6666666666666666,0,0,2,2,0,4
gpt-4.1,85,6065,diamond,1,yes,yes,1,1,1,0.75,0.75,0.75,0,1,1,2,0,4
gpt-4.1,86,563,diamond,1,yes,yes,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,87,15747,diamond,1,yes,yes,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,88,548,diamond,1,no,yes,0,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,89,395,diamond,1,no,no,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,90,10879,diamond,2,yes,yes,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,91,586,diamond,2,yes,yes,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,92,10974,diamond,2,no,no,1,1,1,0.75,0.75,0.75,0,1,1,2,0,4
gpt-4.1,93,5379,diamond,2,no,no,1,1,1,1.0,0.75,0.8571428571428571,0,0,1,1,0,4
gpt-4.1,94,15694,diamond,2,no,yes,0,1,1,0.3333333333333333,0.25,0.28571428571428575,1,1,2,4,0,4
gpt-4.1,95,11664,diamond,2,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,96,6068,diamond,3,yes,no,0,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,97,5443,diamond,3,yes,yes,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,98,5283,diamond,3,no,no,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,99,20088,diamond,3,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,100,11645,diamond,3,yes,no,0,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,101,517,diamond,3,yes,no,0,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,102,15486,diamondcut,1,yes,yes,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,103,281,diamondcut,1,no,no,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,104,10734,diamondcut,1,yes,yes,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,105,323,diamondcut,1,yes,yes,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,106,10667,diamondcut,1,yes,yes,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,107,337,diamondcut,1,no,no,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,108,15482,diamondcut,2,no,no,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,109,15577,diamondcut,2,yes,yes,1,1,1,0.75,0.75,0.75,0,1,1,2,0,4
gpt-4.1,110,5106,diamondcut,2,yes,yes,1,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1,111,15552,diamondcut,2,no,yes,0,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,112,15509,diamondcut,2,yes,yes,1,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1,113,5137,diamondcut,2,yes,no,0,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,114,19977,diamondcut,3,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,115,10764,diamondcut,3,no,no,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,116,9570,diamondcut,3,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,117,5086,diamondcut,3,yes,no,0,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,118,350,diamondcut,3,no,no,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,119,10718,diamondcut,3,no,no,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,120,5508,fork,1,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,2
