model,lexicon,cond,item,id,old_pred,new_pred,old_correct,new_correct
gpt-4.1-nano,PSEUDO,RAW,183,12365,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,183,12365,no,,0,0
gpt-4.1-nano,PSEUDO,DR_k1,183,12365,,,0,0
gpt-4.1-nano,PSEUDO,RAW,184,17905,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,184,17905,,,0,0
gpt-4.1-nano,PSEUDO,DR_k1,184,17905,no,,1,0
gpt-4.1-nano,PSEUDO,RAW,185,1926,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,185,1926,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,185,1926,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,186,16715,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,186,16715,yes,no,0,1
gpt-4.1-nano,PSEUDO,DR_k1,186,16715,,,0,0
gpt-4.1-nano,PSEUDO,RAW,187,17843,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,187,17843,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,187,17843,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,188,1567,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,188,1567,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,188,1567,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,190,6696,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,190,6696,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,190,6696,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,195,11969,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,195,11969,no,,1,0
gpt-4.1-nano,PSEUDO,DR_k1,195,11969,no,yes,1,0
gpt-4.1-nano,PSEUDO,RAW,197,6351,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,197,6351,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,197,6351,yes,no,0,1
gpt-4.1-nano,PSEUDO,RAW,198,6323,no,yes,1,0
gpt-4.1-nano,PSEUDO,ORACLE,198,6323,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,198,6323,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,200,6295,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,200,6295,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,200,6295,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,203,17087,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,203,17087,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,203,17087,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,204,12300,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,204,12300,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,204,12300,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,205,7518,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,205,7518,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,205,7518,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,206,13146,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,206,13146,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,206,13146,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,210,7576,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,210,7576,yes,no,1,0
gpt-4.1-nano,PSEUDO,DR_k1,210,7576,yes,no,1,0
gpt-4.1-nano,PSEUDO,RAW,212,17146,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,212,17146,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,212,17146,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,214,2676,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,214,2676,yes,no,1,0
gpt-4.1-nano,PSEUDO,DR_k1,214,2676,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,218,6688,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,218,6688,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,218,6688,no,yes,0,1
gpt-4.1-nano,PSEUDO,RAW,219,17131,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,219,17131,no,yes,0,1
gpt-4.1-nano,PSEUDO,DR_k1,219,17131,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,240,18810,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,240,18810,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,240,18810,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,241,8349,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,241,8349,yes,no,1,0
gpt-4.1-nano,PSEUDO,DR_k1,241,8349,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,246,8686,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,246,8686,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,246,8686,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,247,18761,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,247,18761,yes,no,1,0
gpt-4.1-nano,PSEUDO,DR_k1,247,18761,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,250,3613,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,250,3613,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,250,3613,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,251,14018,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,251,14018,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,251,14018,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,253,8414,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,253,8414,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,253,8414,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,257,8487,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,257,8487,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,257,8487,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,258,13998,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,258,13998,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,258,13998,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,260,18887,yes,yes,0,0
gpt-4.1-nano,PSEUDO,ORACLE,260,18887,,no,0,1
gpt-4.1-nano,PSEUDO,DR_k1,260,18887,yes,no,0,1
gpt-4.1-nano,PSEUDO,RAW,261,20493,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,261,20493,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,261,20493,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,262,10063,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,262,10063,no,yes,1,0
gpt-4.1-nano,PSEUDO,DR_k1,262,10063,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,263,8718,yes,no,0,1
gpt-4.1-nano,PSEUDO,ORACLE,263,8718,,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,263,8718,,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,264,10151,yes,no,1,0
gpt-4.1-nano,PSEUDO,ORACLE,264,10151,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,264,10151,no,yes,0,1
gpt-4.1-nano,PSEUDO,RAW,265,10167,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,265,10167,yes,no,1,0
gpt-4.1-nano,PSEUDO,DR_k1,265,10167,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,266,20506,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,266,20506,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,266,20506,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,267,14177,yes,no,1,0
gpt-4.1-nano,PSEUDO,ORACLE,267,14177,no,yes,0,1
gpt-4.1-nano,PSEUDO,DR_k1,267,14177,,no,0,0
gpt-4.1-nano,PSEUDO,RAW,268,19014,,,0,0
gpt-4.1-nano,PSEUDO,ORACLE,268,19014,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,268,19014,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,269,20562,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,269,20562,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,269,20562,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,270,10153,no,yes,0,1
gpt-4.1-nano,PSEUDO,ORACLE,270,10153,no,yes,0,1
gpt-4.1-nano,PSEUDO,DR_k1,270,10153,no,yes,0,1
gpt-4.1-nano,PSEUDO,RAW,271,8314,no,yes,0,1
gpt-4.1-nano,PSEUDO,ORACLE,271,8314,yes,no,1,0
gpt-4.1-nano,PSEUDO,DR_k1,271,8314,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,272,20490,yes,no,1,0
gpt-4.1-nano,PSEUDO,ORACLE,272,20490,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,272,20490,yes,no,1,0
gpt-4.1-nano,PSEUDO,RAW,273,18739,no,yes,1,0
gpt-4.1-nano,PSEUDO,ORACLE,273,18739,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,273,18739,no,yes,1,0
gpt-4.1-nano,PSEUDO,RAW,274,20494,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,274,20494,yes,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,274,20494,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,275,3994,no,yes,0,1
gpt-4.1-nano,PSEUDO,ORACLE,275,3994,yes,,1,0
gpt-4.1-nano,PSEUDO,DR_k1,275,3994,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,276,10086,no,yes,0,1
gpt-4.1-nano,PSEUDO,ORACLE,276,10086,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,276,10086,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,277,14102,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,277,14102,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,277,14102,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,278,20458,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,278,20458,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,278,20458,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,279,20508,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,279,20508,yes,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,279,20508,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,300,15847,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,300,15847,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,300,15847,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,302,15592,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,302,15592,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,302,15592,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,305,15717,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,305,15717,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,305,15717,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,307,10807,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,307,10807,,no,0,1
gpt-4.1-nano,PSEUDO,DR_k1,307,10807,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,309,16416,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,309,16416,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,309,16416,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,312,1268,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,312,1268,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,312,1268,no,yes,0,1
gpt-4.1-nano,PSEUDO,RAW,313,612,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,313,612,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,313,612,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,315,10979,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,315,10979,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,315,10979,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,319,11649,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,319,11649,no,,1,0
gpt-4.1-nano,PSEUDO,DR_k1,319,11649,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,320,1181,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,320,1181,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,320,1181,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,321,9589,yes,yes,0,0
gpt-4.1-nano,PSEUDO,ORACLE,321,9589,yes,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,321,9589,no,yes,1,0
gpt-4.1-nano,PSEUDO,RAW,322,15589,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,322,15589,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,322,15589,yes,no,1,0
gpt-4.1-nano,PSEUDO,RAW,323,9610,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,323,9610,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,323,9610,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,324,11697,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,324,11697,yes,no,0,1
gpt-4.1-nano,PSEUDO,DR_k1,324,11697,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,325,11055,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,325,11055,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,325,11055,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,326,11580,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,326,11580,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,326,11580,yes,no,1,0
gpt-4.1-nano,PSEUDO,RAW,327,5352,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,327,5352,no,yes,1,0
gpt-4.1-nano,PSEUDO,DR_k1,327,5352,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,328,15653,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,328,15653,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,328,15653,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,329,11017,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,329,11017,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,329,11017,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,330,1260,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,330,1260,no,yes,1,0
gpt-4.1-nano,PSEUDO,DR_k1,330,1260,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,331,10840,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,331,10840,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,331,10840,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,332,9597,yes,yes,0,0
gpt-4.1-nano,PSEUDO,ORACLE,332,9597,yes,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,332,9597,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,333,16443,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,333,16443,no,yes,0,1
gpt-4.1-nano,PSEUDO,DR_k1,333,16443,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,334,518,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,334,518,yes,no,0,1
gpt-4.1-nano,PSEUDO,DR_k1,334,518,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,335,11023,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,335,11023,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,335,11023,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,336,11061,yes,yes,0,0
gpt-4.1-nano,PSEUDO,ORACLE,336,11061,yes,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,336,11061,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,337,6020,yes,yes,0,0
gpt-4.1-nano,PSEUDO,ORACLE,337,6020,yes,yes,0,0
gpt-4.1-nano,PSEUDO,DR_k1,337,6020,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,338,610,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,338,610,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,338,610,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,339,1253,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,339,1253,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,339,1253,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,360,349,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,360,349,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,360,349,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,361,287,no,,1,0
gpt-4.1-nano,PSEUDO,ORACLE,361,287,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,361,287,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,362,15562,no,,1,0
gpt-4.1-nano,PSEUDO,ORACLE,362,15562,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,362,15562,no,yes,1,0
gpt-4.1-nano,PSEUDO,RAW,364,10722,no,yes,1,0
gpt-4.1-nano,PSEUDO,ORACLE,364,10722,no,,1,0
gpt-4.1-nano,PSEUDO,DR_k1,364,10722,no,,1,0
gpt-4.1-nano,PSEUDO,RAW,365,10713,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,365,10713,no,,1,0
gpt-4.1-nano,PSEUDO,DR_k1,365,10713,no,,1,0
gpt-4.1-nano,PSEUDO,RAW,367,5143,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,367,5143,,no,0,1
gpt-4.1-nano,PSEUDO,DR_k1,367,5143,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,368,340,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,368,340,no,yes,1,0
gpt-4.1-nano,PSEUDO,DR_k1,368,340,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,369,286,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,369,286,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,369,286,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,371,15502,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,371,15502,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,371,15502,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,372,15505,no,yes,0,1
gpt-4.1-nano,PSEUDO,ORACLE,372,15505,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,372,15505,no,yes,0,1
gpt-4.1-nano,PSEUDO,RAW,374,5121,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,374,5121,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,374,5121,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,377,15520,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,377,15520,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,377,15520,yes,no,0,1
gpt-4.1-nano,PSEUDO,RAW,380,351,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,380,351,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,380,351,no,,0,0
gpt-4.1-nano,PSEUDO,RAW,381,19972,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,381,19972,yes,no,1,0
gpt-4.1-nano,PSEUDO,DR_k1,381,19972,yes,no,1,0
gpt-4.1-nano,PSEUDO,RAW,382,10719,yes,no,1,0
gpt-4.1-nano,PSEUDO,ORACLE,382,10719,,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,382,10719,,,0,0
gpt-4.1-nano,PSEUDO,RAW,383,19977,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,383,19977,yes,no,1,0
gpt-4.1-nano,PSEUDO,DR_k1,383,19977,yes,no,1,0
gpt-4.1-nano,PSEUDO,RAW,384,15575,yes,yes,0,0
gpt-4.1-nano,PSEUDO,ORACLE,384,15575,yes,no,0,1
gpt-4.1-nano,PSEUDO,DR_k1,384,15575,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,385,19953,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,385,19953,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,385,19953,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,386,10718,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,386,10718,,no,0,1
gpt-4.1-nano,PSEUDO,DR_k1,386,10718,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,387,278,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,387,278,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,387,278,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,388,10764,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,388,10764,no,yes,1,0
gpt-4.1-nano,PSEUDO,DR_k1,388,10764,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,389,10771,no,,1,0
gpt-4.1-nano,PSEUDO,ORACLE,389,10771,no,yes,1,0
gpt-4.1-nano,PSEUDO,DR_k1,389,10771,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,390,15530,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,390,15530,no,,0,0
gpt-4.1-nano,PSEUDO,DR_k1,390,15530,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,391,19960,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,391,19960,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,391,19960,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,392,10689,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,392,10689,no,,1,0
gpt-4.1-nano,PSEUDO,DR_k1,392,10689,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,393,346,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,393,346,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,393,346,no,yes,0,1
gpt-4.1-nano,PSEUDO,RAW,394,5122,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,394,5122,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,394,5122,yes,no,1,0
gpt-4.1-nano,PSEUDO,RAW,395,19961,yes,no,0,1
gpt-4.1-nano,PSEUDO,ORACLE,395,19961,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,395,19961,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,396,19967,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,396,19967,no,yes,0,1
gpt-4.1-nano,PSEUDO,DR_k1,396,19967,no,yes,0,1
gpt-4.1-nano,PSEUDO,RAW,397,10742,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,397,10742,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,397,10742,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,398,15514,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,398,15514,,,0,0
gpt-4.1-nano,PSEUDO,DR_k1,398,15514,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,399,19968,yes,,1,0
gpt-4.1-nano,PSEUDO,ORACLE,399,19968,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,399,19968,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,423,15378,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,423,15378,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,423,15378,yes,no,1,0
gpt-4.1-nano,PSEUDO,RAW,424,15384,no,yes,0,1
gpt-4.1-nano,PSEUDO,ORACLE,424,15384,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,424,15384,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,428,213,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,428,213,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,428,213,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,429,5691,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,429,5691,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,429,5691,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,430,5533,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,430,5533,no,yes,0,1
gpt-4.1-nano,PSEUDO,DR_k1,430,5533,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,433,5667,yes,no,1,0
gpt-4.1-nano,PSEUDO,ORACLE,433,5667,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,433,5667,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,434,11391,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,434,11391,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,434,11391,no,no,0,0
gpt-4.1-nano,PSEUDO,RAW,436,11089,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,436,11089,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,436,11089,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,437,962,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,437,962,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,437,962,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,438,11217,yes,yes,1,1
gpt-4.1-nano,PSEUDO,ORACLE,438,11217,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,438,11217,yes,yes,1,1
gpt-4.1-nano,PSEUDO,RAW,439,5789,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,439,5789,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,439,5789,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,440,940,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,440,940,no,no,1,1
gpt-4.1-nano,PSEUDO,DR_k1,440,940,no,no,1,1
gpt-4.1-nano,PSEUDO,RAW,441,20015,yes,no,1,0
gpt-4.1-nano,PSEUDO,ORACLE,441,20015,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,441,20015,no,yes,0,1
gpt-4.1-nano,PSEUDO,RAW,442,5776,no,no,1,1
gpt-4.1-nano,PSEUDO,ORACLE,442,5776,no,yes,1,0
gpt-4.1-nano,PSEUDO,DR_k1,442,5776,yes,yes,0,0
gpt-4.1-nano,PSEUDO,RAW,443,5724,yes,no,1,0
gpt-4.1-nano,PSEUDO,ORACLE,443,5724,yes,yes,1,1
gpt-4.1-nano,PSEUDO,DR_k1,443,5724,no,yes,0,1
gpt-4.1-nano,PSEUDO,RAW,444,898,no,no,0,0
gpt-4.1-nano,PSEUDO,ORACLE,444,898,no,no,0,0
gpt-4.1-nano,PSEUDO,DR_k1,444,898,yes,yes,1,1
