model,lexicon,cond,item,old_pred,new_pred,old_correct,new_correct
gpt-4.1-mini,KEEP,RAW,99,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,100,no,no,1,1
gpt-4.1-mini,KEEP,RAW,101,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,102,no,no,1,1
gpt-4.1-mini,KEEP,RAW,103,yes,no,1,0
gpt-4.1-mini,KEEP,RAW,104,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,105,yes,no,1,0
gpt-4.1-mini,KEEP,RAW,106,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,107,no,no,1,1
gpt-4.1-mini,KEEP,RAW,108,,,0,0
gpt-4.1-mini,KEEP,RAW,109,yes,no,1,0
gpt-4.1-mini,KEEP,RAW,110,no,no,1,1
gpt-4.1-mini,KEEP,RAW,111,no,,0,0
gpt-4.1-mini,KEEP,RAW,112,,,0,0
gpt-4.1-mini,KEEP,RAW,113,no,no,1,1
gpt-4.1-mini,KEEP,RAW,133,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,135,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,139,no,no,1,1
gpt-4.1-mini,KEEP,RAW,142,no,no,1,1
gpt-4.1-mini,KEEP,RAW,143,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,145,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,150,no,no,1,1
gpt-4.1-mini,KEEP,RAW,151,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,152,no,no,0,0
gpt-4.1-mini,KEEP,RAW,153,no,no,1,1
gpt-4.1-mini,KEEP,RAW,154,no,no,1,1
gpt-4.1-mini,KEEP,RAW,155,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,156,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,157,no,no,1,1
gpt-4.1-mini,KEEP,RAW,158,no,no,1,1
gpt-4.1-mini,KEEP,RAW,159,no,no,1,1
gpt-4.1-mini,KEEP,RAW,160,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,161,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,162,no,no,1,1
gpt-4.1-mini,KEEP,RAW,163,yes,yes,0,0
gpt-4.1-mini,KEEP,RAW,164,no,no,0,0
gpt-4.1-mini,KEEP,RAW,165,yes,no,0,1
gpt-4.1-mini,KEEP,RAW,166,yes,no,1,0
gpt-4.1-mini,KEEP,RAW,167,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,168,no,no,1,1
gpt-4.1-mini,KEEP,RAW,169,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,170,no,yes,0,1
gpt-4.1-mini,KEEP,RAW,192,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,194,no,no,1,1
gpt-4.1-mini,KEEP,RAW,195,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,196,no,no,1,1
gpt-4.1-mini,KEEP,RAW,197,no,no,1,1
gpt-4.1-mini,KEEP,RAW,200,no,no,0,0
gpt-4.1-mini,KEEP,RAW,201,no,no,1,1
gpt-4.1-mini,KEEP,RAW,202,no,no,0,0
gpt-4.1-mini,KEEP,RAW,203,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,204,no,no,1,1
gpt-4.1-mini,KEEP,RAW,209,yes,yes,0,0
gpt-4.1-mini,KEEP,RAW,210,no,no,1,1
gpt-4.1-mini,KEEP,RAW,211,no,no,0,0
gpt-4.1-mini,KEEP,RAW,212,yes,yes,0,0
gpt-4.1-mini,KEEP,RAW,213,no,no,1,1
gpt-4.1-mini,KEEP,RAW,214,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,215,yes,yes,0,0
gpt-4.1-mini,KEEP,RAW,216,no,no,1,1
gpt-4.1-mini,KEEP,RAW,217,no,no,1,1
gpt-4.1-mini,KEEP,RAW,218,no,no,1,1
gpt-4.1-mini,KEEP,RAW,219,yes,yes,0,0
gpt-4.1-mini,KEEP,RAW,220,no,no,1,1
gpt-4.1-mini,KEEP,RAW,221,yes,yes,0,0
gpt-4.1-mini,KEEP,RAW,222,no,no,1,1
gpt-4.1-mini,KEEP,RAW,223,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,224,no,no,1,1
gpt-4.1-mini,KEEP,RAW,225,no,no,1,1
gpt-4.1-mini,KEEP,RAW,226,yes,yes,0,0
gpt-4.1-mini,KEEP,RAW,227,yes,yes,0,0
gpt-4.1-mini,KEEP,RAW,247,no,no,1,1
gpt-4.1-mini,KEEP,RAW,249,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,254,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,256,,yes,0,1
gpt-4.1-mini,KEEP,RAW,257,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,262,no,no,1,1
gpt-4.1-mini,KEEP,RAW,266,no,yes,0,1
gpt-4.1-mini,KEEP,RAW,267,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,268,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,269,no,yes,1,0
gpt-4.1-mini,KEEP,RAW,270,no,no,1,1
gpt-4.1-mini,KEEP,RAW,271,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,272,no,no,0,0
gpt-4.1-mini,KEEP,RAW,273,no,yes,0,1
gpt-4.1-mini,KEEP,RAW,274,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,275,no,no,1,1
gpt-4.1-mini,KEEP,RAW,276,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,277,no,no,0,0
gpt-4.1-mini,KEEP,RAW,278,,no,0,0
gpt-4.1-mini,KEEP,RAW,279,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,280,no,no,0,0
gpt-4.1-mini,KEEP,RAW,281,no,,0,0
gpt-4.1-mini,KEEP,RAW,282,no,,1,0
gpt-4.1-mini,KEEP,RAW,283,no,yes,0,1
gpt-4.1-mini,KEEP,RAW,284,no,no,1,1
gpt-4.1-mini,KEEP,RAW,304,no,no,1,1
gpt-4.1-mini,KEEP,RAW,305,no,no,1,1
gpt-4.1-mini,KEEP,RAW,311,yes,yes,0,0
gpt-4.1-mini,KEEP,RAW,312,no,no,1,1
gpt-4.1-mini,KEEP,RAW,313,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,314,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,315,no,no,1,1
gpt-4.1-mini,KEEP,RAW,316,no,no,1,1
gpt-4.1-mini,KEEP,RAW,318,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,319,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,321,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,322,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,323,no,no,1,1
gpt-4.1-mini,KEEP,RAW,324,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,325,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,326,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,327,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,328,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,329,no,no,1,1
gpt-4.1-mini,KEEP,RAW,330,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,331,no,no,1,1
gpt-4.1-mini,KEEP,RAW,332,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,333,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,334,no,no,1,1
gpt-4.1-mini,KEEP,RAW,335,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,336,no,no,1,1
gpt-4.1-mini,KEEP,RAW,337,no,no,1,1
gpt-4.1-mini,KEEP,RAW,338,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,339,no,no,1,1
gpt-4.1-mini,KEEP,RAW,340,yes,no,0,1
gpt-4.1-mini,KEEP,RAW,341,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,362,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,368,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,369,no,no,1,1
gpt-4.1-mini,KEEP,RAW,370,no,no,1,1
gpt-4.1-mini,KEEP,RAW,371,no,no,1,1
gpt-4.1-mini,KEEP,RAW,374,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,375,no,no,1,1
gpt-4.1-mini,KEEP,RAW,376,no,no,1,1
gpt-4.1-mini,KEEP,RAW,378,no,no,1,1
gpt-4.1-mini,KEEP,RAW,380,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,381,yes,no,0,1
gpt-4.1-mini,KEEP,RAW,382,no,no,1,1
gpt-4.1-mini,KEEP,RAW,383,yes,yes,0,0
gpt-4.1-mini,KEEP,RAW,384,yes,no,0,1
gpt-4.1-mini,KEEP,RAW,385,no,no,1,1
gpt-4.1-mini,KEEP,RAW,386,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,387,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,388,no,no,1,1
gpt-4.1-mini,KEEP,RAW,389,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,390,no,no,1,1
gpt-4.1-mini,KEEP,RAW,391,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,392,no,no,1,1
gpt-4.1-mini,KEEP,RAW,393,yes,yes,0,0
gpt-4.1-mini,KEEP,RAW,394,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,395,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,396,yes,yes,1,1
gpt-4.1-mini,KEEP,RAW,397,no,no,1,1
gpt-4.1-mini,KEEP,RAW,398,no,,1,0
gpt-4.1-mini,PSEUDO,RAW,20,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,21,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,23,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,24,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,26,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,29,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,32,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,33,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,34,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,35,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,37,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,38,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,39,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,40,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,41,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,42,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,43,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,44,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,45,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,46,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,47,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,48,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,49,no,yes,1,0
gpt-4.1-mini,PSEUDO,RAW,50,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,51,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,52,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,53,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,54,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,55,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,56,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,80,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,81,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,82,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,83,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,86,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,87,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,88,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,89,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,91,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,94,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,95,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,96,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,97,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,98,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,99,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,100,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,101,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,102,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,103,,,0,0
gpt-4.1-mini,PSEUDO,RAW,104,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,105,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,106,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,107,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,108,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,109,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,110,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,111,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,112,,no,0,1
gpt-4.1-mini,PSEUDO,RAW,113,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,133,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,135,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,139,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,142,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,143,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,145,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,150,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,151,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,152,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,153,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,154,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,155,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,156,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,157,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,158,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,159,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,160,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,161,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,162,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,163,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,164,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,165,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,166,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,167,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,168,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,169,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,170,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,192,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,194,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,195,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,196,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,197,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,200,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,201,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,202,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,203,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,204,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,209,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,210,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,211,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,212,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,213,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,214,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,215,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,216,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,217,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,218,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,219,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,220,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,221,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,222,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,223,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,224,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,225,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,226,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,227,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,247,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,249,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,254,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,256,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,257,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,262,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,266,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,267,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,268,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,269,yes,no,0,1
gpt-4.1-mini,PSEUDO,RAW,270,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,271,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,272,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,273,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,274,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,275,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,276,yes,no,1,0
gpt-4.1-mini,PSEUDO,RAW,277,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,278,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,279,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,280,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,281,,no,0,0
gpt-4.1-mini,PSEUDO,RAW,282,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,283,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,284,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,304,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,305,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,311,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,312,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,313,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,314,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,315,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,316,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,318,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,319,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,321,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,322,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,323,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,324,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,325,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,326,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,327,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,328,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,329,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,330,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,331,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,332,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,333,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,334,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,335,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,336,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,337,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,338,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,339,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,340,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,341,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,362,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,368,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,369,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,370,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,371,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,374,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,375,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,376,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,378,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,380,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,381,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,382,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,383,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,384,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,385,yes,yes,0,0
gpt-4.1-mini,PSEUDO,RAW,386,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,387,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,388,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,389,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,390,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,391,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,392,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,393,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,394,no,yes,0,1
gpt-4.1-mini,PSEUDO,RAW,395,no,no,0,0
gpt-4.1-mini,PSEUDO,RAW,396,yes,yes,1,1
gpt-4.1-mini,PSEUDO,RAW,397,no,no,1,1
gpt-4.1-mini,PSEUDO,RAW,398,no,no,1,1
gpt-4.1,KEEP,RAW,20,yes,no,1,0
gpt-4.1,KEEP,RAW,21,no,no,1,1
gpt-4.1,KEEP,RAW,23,no,no,1,1
gpt-4.1,KEEP,RAW,24,no,yes,0,1
gpt-4.1,KEEP,RAW,26,yes,yes,1,1
gpt-4.1,KEEP,RAW,29,no,no,1,1
gpt-4.1,KEEP,RAW,32,no,no,1,1
gpt-4.1,KEEP,RAW,33,yes,no,1,0
gpt-4.1,KEEP,RAW,34,yes,yes,1,1
gpt-4.1,KEEP,RAW,35,no,no,0,0
gpt-4.1,KEEP,RAW,37,no,,1,0
gpt-4.1,KEEP,RAW,38,no,no,1,1
gpt-4.1,KEEP,RAW,39,no,no,1,1
gpt-4.1,KEEP,RAW,40,yes,yes,1,1
gpt-4.1,KEEP,RAW,41,yes,yes,1,1
gpt-4.1,KEEP,RAW,42,no,no,1,1
gpt-4.1,KEEP,RAW,43,yes,yes,1,1
gpt-4.1,KEEP,RAW,44,no,no,1,1
gpt-4.1,KEEP,RAW,45,no,no,1,1
gpt-4.1,KEEP,RAW,46,no,no,1,1
gpt-4.1,KEEP,RAW,47,yes,yes,1,1
gpt-4.1,KEEP,RAW,48,yes,yes,1,1
gpt-4.1,KEEP,RAW,49,no,no,1,1
gpt-4.1,KEEP,RAW,50,yes,yes,1,1
gpt-4.1,KEEP,RAW,51,yes,yes,1,1
gpt-4.1,KEEP,RAW,52,no,no,1,1
gpt-4.1,KEEP,RAW,53,yes,yes,1,1
gpt-4.1,KEEP,RAW,54,no,no,1,1
gpt-4.1,KEEP,RAW,55,no,no,1,1
gpt-4.1,KEEP,RAW,56,no,no,1,1
gpt-4.1,KEEP,RAW,80,no,no,1,1
gpt-4.1,KEEP,RAW,81,no,no,1,1
gpt-4.1,KEEP,RAW,82,no,no,1,1
gpt-4.1,KEEP,RAW,83,yes,yes,1,1
gpt-4.1,KEEP,RAW,86,no,no,1,1
gpt-4.1,KEEP,RAW,87,yes,yes,1,1
gpt-4.1,KEEP,RAW,88,yes,yes,1,1
gpt-4.1,KEEP,RAW,89,no,no,1,1
gpt-4.1,KEEP,RAW,91,no,no,1,1
gpt-4.1,KEEP,RAW,94,yes,yes,1,1
gpt-4.1,KEEP,RAW,95,no,no,1,1
gpt-4.1,KEEP,RAW,96,no,no,1,1
gpt-4.1,KEEP,RAW,97,yes,yes,1,1
gpt-4.1,KEEP,RAW,98,no,no,0,0
gpt-4.1,KEEP,RAW,99,no,no,0,0
gpt-4.1,KEEP,RAW,100,no,no,1,1
gpt-4.1,KEEP,RAW,101,yes,yes,1,1
gpt-4.1,KEEP,RAW,102,no,no,1,1
gpt-4.1,KEEP,RAW,103,yes,yes,1,1
gpt-4.1,KEEP,RAW,104,no,no,0,0
gpt-4.1,KEEP,RAW,105,yes,yes,1,1
gpt-4.1,KEEP,RAW,106,yes,yes,1,1
gpt-4.1,KEEP,RAW,107,no,no,1,1
gpt-4.1,KEEP,RAW,108,no,no,1,1
gpt-4.1,KEEP,RAW,109,yes,no,1,0
gpt-4.1,KEEP,RAW,110,no,no,1,1
gpt-4.1,KEEP,RAW,111,no,no,0,0
gpt-4.1,KEEP,RAW,112,,,0,0
gpt-4.1,KEEP,RAW,113,no,no,1,1
gpt-4.1,KEEP,RAW,133,yes,yes,1,1
gpt-4.1,KEEP,RAW,135,yes,yes,1,1
gpt-4.1,KEEP,RAW,139,no,no,1,1
gpt-4.1,KEEP,RAW,142,no,no,1,1
gpt-4.1,KEEP,RAW,143,yes,yes,1,1
gpt-4.1,KEEP,RAW,145,yes,yes,1,1
gpt-4.1,KEEP,RAW,150,no,no,1,1
gpt-4.1,KEEP,RAW,151,yes,yes,1,1
gpt-4.1,KEEP,RAW,152,no,no,0,0
gpt-4.1,KEEP,RAW,153,no,no,1,1
gpt-4.1,KEEP,RAW,154,no,no,1,1
gpt-4.1,KEEP,RAW,155,yes,yes,1,1
gpt-4.1,KEEP,RAW,156,yes,yes,1,1
gpt-4.1,KEEP,RAW,157,no,no,1,1
gpt-4.1,KEEP,RAW,158,no,no,1,1
gpt-4.1,KEEP,RAW,159,no,no,1,1
gpt-4.1,KEEP,RAW,160,no,no,0,0
gpt-4.1,KEEP,RAW,161,yes,yes,1,1
gpt-4.1,KEEP,RAW,162,no,no,1,1
gpt-4.1,KEEP,RAW,163,yes,yes,0,0
gpt-4.1,KEEP,RAW,164,no,no,0,0
gpt-4.1,KEEP,RAW,165,yes,yes,0,0
gpt-4.1,KEEP,RAW,166,yes,yes,1,1
gpt-4.1,KEEP,RAW,167,yes,yes,1,1
gpt-4.1,KEEP,RAW,168,no,no,1,1
gpt-4.1,KEEP,RAW,169,yes,yes,1,1
gpt-4.1,KEEP,RAW,170,yes,yes,1,1
gpt-4.1,KEEP,RAW,192,yes,yes,1,1
gpt-4.1,KEEP,RAW,194,no,no,1,1
gpt-4.1,KEEP,RAW,195,yes,yes,1,1
gpt-4.1,KEEP,RAW,196,no,no,1,1
gpt-4.1,KEEP,RAW,197,no,no,1,1
gpt-4.1,KEEP,RAW,200,yes,yes,1,1
gpt-4.1,KEEP,RAW,201,no,no,1,1
gpt-4.1,KEEP,RAW,202,yes,yes,1,1
gpt-4.1,KEEP,RAW,203,yes,yes,1,1
gpt-4.1,KEEP,RAW,204,no,no,1,1
gpt-4.1,KEEP,RAW,209,yes,yes,0,0
