model,item,cond,graph_id,rung,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-nano,59,DR_k1,diamond,3,yes,yes,1,1,153,438,
gpt-4.1-nano,59,DR_k3,diamond,3,yes,yes,1,1,154,340,
gpt-4.1-nano,61,RAW,diamondcut,1,no,yes,0,1,118,200,
gpt-4.1-nano,60,PROSE,diamondcut,1,no,no,1,1,138,509,
gpt-4.1-nano,60,DR_k1,diamondcut,1,no,no,1,1,147,376,
gpt-4.1-nano,60,DR_k2,diamondcut,1,no,no,1,1,147,428,
gpt-4.1-nano,60,ORACLE,diamondcut,1,no,no,1,1,147,462,
gpt-4.1-nano,61,PROSE,diamondcut,1,no,no,1,1,144,393,
gpt-4.1-nano,60,DR_k3,diamondcut,1,no,no,1,1,148,398,
gpt-4.1-nano,62,RAW,diamondcut,1,yes,yes,1,1,103,201,
gpt-4.1-nano,60,RAW,diamondcut,1,no,yes,0,1,103,602,
gpt-4.1-nano,62,PROSE,diamondcut,1,yes,yes,1,1,136,367,
gpt-4.1-nano,61,DR_k1,diamondcut,1,no,no,1,1,162,436,
gpt-4.1-nano,61,ORACLE,diamondcut,1,no,no,1,1,162,490,
gpt-4.1-nano,63,PROSE,diamondcut,1,no,no,1,1,143,207,
gpt-4.1-nano,61,DR_k2,diamondcut,1,no,no,1,1,162,500,
gpt-4.1-nano,61,DR_k3,diamondcut,1,no,no,1,1,163,449,
gpt-4.1-nano,62,ORACLE,diamondcut,1,yes,yes,1,1,147,356,
gpt-4.1-nano,63,RAW,diamondcut,1,no,no,1,1,110,239,
gpt-4.1-nano,62,DR_k1,diamondcut,1,yes,yes,1,1,147,359,
gpt-4.1-nano,62,DR_k2,diamondcut,1,yes,yes,1,1,141,393,
gpt-4.1-nano,63,DR_k3,diamondcut,1,no,no,1,1,155,275,
gpt-4.1-nano,62,DR_k3,diamondcut,1,yes,yes,1,1,148,353,
gpt-4.1-nano,63,ORACLE,diamondcut,1,no,no,1,1,154,345,
gpt-4.1-nano,63,DR_k2,diamondcut,1,no,no,1,1,148,347,
gpt-4.1-nano,64,RAW,diamondcut,1,no,yes,0,1,118,191,
gpt-4.1-nano,64,PROSE,diamondcut,1,no,no,1,1,144,391,
gpt-4.1-nano,63,DR_k1,diamondcut,1,no,no,1,1,155,364,
gpt-4.1-nano,65,RAW,diamondcut,2,yes,yes,1,1,175,251,
gpt-4.1-nano,64,DR_k1,diamondcut,1,no,no,1,1,162,374,
gpt-4.1-nano,64,DR_k3,diamondcut,1,no,no,1,1,162,372,
gpt-4.1-nano,65,DR_k1,diamondcut,2,yes,yes,1,1,219,364,
gpt-4.1-nano,64,DR_k2,diamondcut,1,no,no,1,1,156,403,
gpt-4.1-nano,64,ORACLE,diamondcut,1,no,yes,0,1,162,417,
gpt-4.1-nano,65,DR_k2,diamondcut,2,yes,yes,1,1,213,335,
gpt-4.1-nano,65,ORACLE,diamondcut,2,yes,yes,1,1,219,435,
gpt-4.1-nano,65,DR_k3,diamondcut,2,yes,yes,1,1,220,367,
gpt-4.1-nano,65,PROSE,diamondcut,2,yes,yes,1,1,201,514,
gpt-4.1-nano,66,ORACLE,diamondcut,2,yes,yes,1,1,219,488,
gpt-4.1-nano,67,PROSE,diamondcut,2,yes,yes,1,1,193,322,
gpt-4.1-nano,66,RAW,diamondcut,2,yes,yes,1,1,175,467,
gpt-4.1-nano,66,PROSE,diamondcut,2,yes,no,0,1,201,700,
gpt-4.1-nano,66,DR_k1,diamondcut,2,yes,yes,1,1,219,589,
gpt-4.1-nano,66,DR_k2,diamondcut,2,yes,,0,0,219,700,
gpt-4.1-nano,69,PROSE,diamondcut,2,yes,yes,1,1,164,3,
gpt-4.1-nano,67,DR_k3,diamondcut,2,yes,yes,1,1,205,394,
gpt-4.1-nano,69,RAW,diamondcut,2,yes,yes,1,1,126,3,
gpt-4.1-nano,66,DR_k3,diamondcut,2,yes,no,0,1,219,700,
gpt-4.1-nano,68,DR_k1,diamondcut,2,no,no,1,1,219,389,
gpt-4.1-nano,67,ORACLE,diamondcut,2,yes,yes,1,1,204,533,
gpt-4.1-nano,68,PROSE,diamondcut,2,no,no,1,1,201,360,
gpt-4.1-nano,68,ORACLE,diamondcut,2,no,no,1,1,219,532,
gpt-4.1-nano,69,ORACLE,diamondcut,2,yes,yes,1,1,170,205,
gpt-4.1-nano,67,RAW,diamondcut,2,yes,no,0,1,160,700,
gpt-4.1-nano,68,RAW,diamondcut,2,no,no,1,1,175,576,
gpt-4.1-nano,68,DR_k3,diamondcut,2,no,no,1,1,220,361,
gpt-4.1-nano,67,DR_k2,diamondcut,2,yes,,0,0,205,700,
gpt-4.1-nano,69,DR_k2,diamondcut,2,yes,yes,1,1,171,189,
gpt-4.1-nano,68,DR_k2,diamondcut,2,no,no,1,1,219,385,
gpt-4.1-nano,67,DR_k1,diamondcut,2,yes,yes,1,1,204,700,
gpt-4.1-nano,69,DR_k1,diamondcut,2,yes,yes,1,1,171,204,
gpt-4.1-nano,69,DR_k3,diamondcut,2,yes,yes,1,1,171,244,
gpt-4.1-nano,71,PROSE,diamondcut,3,no,yes,0,1,140,277,
gpt-4.1-nano,70,RAW,diamondcut,3,yes,,0,0,205,700,
gpt-4.1-nano,71,RAW,diamondcut,3,no,no,1,1,105,383,
gpt-4.1-nano,70,DR_k1,diamondcut,3,yes,,0,0,249,700,
gpt-4.1-nano,71,DR_k2,diamondcut,3,no,no,1,1,143,367,
gpt-4.1-nano,70,ORACLE,diamondcut,3,yes,,0,0,249,700,
gpt-4.1-nano,70,DR_k2,diamondcut,3,yes,,0,0,249,700,
gpt-4.1-nano,72,ORACLE,diamondcut,3,no,yes,0,1,163,482,
gpt-4.1-nano,70,PROSE,diamondcut,3,yes,no,0,1,240,700,
gpt-4.1-nano,70,DR_k3,diamondcut,3,yes,,0,0,250,700,
gpt-4.1-nano,72,PROSE,diamondcut,3,no,yes,0,1,149,494,
gpt-4.1-nano,72,RAW,diamondcut,3,no,yes,0,1,119,414,
gpt-4.1-nano,72,DR_k1,diamondcut,3,no,yes,0,1,164,457,
gpt-4.1-nano,71,DR_k3,diamondcut,3,no,no,1,1,150,593,
gpt-4.1-nano,71,DR_k1,diamondcut,3,no,no,1,1,149,658,
gpt-4.1-nano,71,ORACLE,diamondcut,3,no,no,1,1,149,678,
gpt-4.1-nano,72,DR_k2,diamondcut,3,no,yes,0,1,157,520,
gpt-4.1-nano,73,DR_k3,diamondcut,3,yes,yes,1,1,163,411,
gpt-4.1-nano,74,PROSE,diamondcut,3,no,no,1,1,246,417,
gpt-4.1-nano,73,PROSE,diamondcut,3,yes,yes,1,1,148,481,
gpt-4.1-nano,73,DR_k2,diamondcut,3,yes,no,0,1,163,548,
gpt-4.1-nano,73,ORACLE,diamondcut,3,yes,no,0,1,162,565,
gpt-4.1-nano,72,DR_k3,diamondcut,3,no,yes,0,1,163,614,
gpt-4.1-nano,74,DR_k1,diamondcut,3,no,no,1,1,260,531,
gpt-4.1-nano,73,RAW,diamondcut,3,yes,yes,1,1,118,544,
gpt-4.1-nano,75,RAW,frontdoor,1,no,no,1,1,116,294,
gpt-4.1-nano,73,DR_k1,diamondcut,3,yes,,0,0,162,700,
gpt-4.1-nano,74,ORACLE,diamondcut,3,no,no,1,1,260,614,
gpt-4.1-nano,74,RAW,diamondcut,3,no,,0,0,216,700,
gpt-4.1-nano,75,PROSE,frontdoor,1,no,no,1,1,146,397,
gpt-4.1-nano,74,DR_k2,diamondcut,3,no,no,1,1,254,626,
gpt-4.1-nano,74,DR_k3,diamondcut,3,no,no,1,1,261,663,
gpt-4.1-nano,75,ORACLE,frontdoor,1,no,no,1,1,160,467,
gpt-4.1-nano,75,DR_k3,frontdoor,1,no,no,1,1,160,410,
gpt-4.1-nano,75,DR_k1,frontdoor,1,no,no,1,1,160,353,
gpt-4.1-nano,75,DR_k2,frontdoor,1,no,no,1,1,161,448,
gpt-4.1-nano,76,RAW,frontdoor,1,no,yes,0,1,111,332,
gpt-4.1-nano,77,RAW,frontdoor,1,yes,yes,1,1,118,256,
gpt-4.1-nano,76,ORACLE,frontdoor,1,no,no,1,1,155,492,
gpt-4.1-nano,76,DR_k2,frontdoor,1,no,no,1,1,155,449,
gpt-4.1-nano,77,ORACLE,frontdoor,1,yes,yes,1,1,162,341,
gpt-4.1-nano,77,DR_k1,frontdoor,1,yes,yes,1,1,155,307,
gpt-4.1-nano,77,PROSE,frontdoor,1,yes,yes,1,1,154,392,
gpt-4.1-nano,76,DR_k1,frontdoor,1,no,no,1,1,148,366,
gpt-4.1-nano,76,DR_k3,frontdoor,1,no,no,1,1,156,468,
gpt-4.1-nano,77,DR_k2,frontdoor,1,yes,yes,1,1,162,350,
gpt-4.1-nano,76,PROSE,frontdoor,1,no,no,1,1,145,539,
gpt-4.1-nano,77,DR_k3,frontdoor,1,yes,yes,1,1,162,319,
gpt-4.1-nano,78,RAW,frontdoor,1,no,no,1,1,111,332,
gpt-4.1-nano,78,PROSE,frontdoor,1,no,no,1,1,147,405,
gpt-4.1-nano,80,RAW,frontdoor,2,no,no,1,1,119,3,
gpt-4.1-nano,78,ORACLE,frontdoor,1,no,no,1,1,155,448,
gpt-4.1-nano,78,DR_k1,frontdoor,1,no,no,1,1,156,431,
gpt-4.1-nano,79,PROSE,frontdoor,1,yes,yes,1,1,139,284,
gpt-4.1-nano,80,DR_k1,frontdoor,2,no,yes,0,1,164,174,
gpt-4.1-nano,80,PROSE,frontdoor,2,no,no,1,1,149,239,
gpt-4.1-nano,78,DR_k3,frontdoor,1,no,no,1,1,156,472,
gpt-4.1-nano,78,DR_k2,frontdoor,1,no,no,1,1,156,537,
gpt-4.1-nano,79,RAW,frontdoor,1,yes,yes,1,1,109,324,
gpt-4.1-nano,80,DR_k3,frontdoor,2,no,yes,0,1,164,244,
gpt-4.1-nano,79,DR_k1,frontdoor,1,yes,yes,1,1,154,443,
gpt-4.1-nano,80,ORACLE,frontdoor,2,no,yes,0,1,163,400,
gpt-4.1-nano,79,DR_k2,frontdoor,1,yes,yes,1,1,154,472,
gpt-4.1-nano,79,ORACLE,frontdoor,1,yes,yes,1,1,153,469,
gpt-4.1-nano,79,DR_k3,frontdoor,1,yes,yes,1,1,153,503,
gpt-4.1-nano,82,RAW,frontdoor,2,yes,yes,1,1,124,139,
gpt-4.1-nano,82,PROSE,frontdoor,2,yes,yes,1,1,154,153,
gpt-4.1-nano,83,RAW,frontdoor,2,yes,no,0,1,129,3,
gpt-4.1-nano,80,DR_k2,frontdoor,2,no,yes,0,1,163,511,
gpt-4.1-nano,82,DR_k1,frontdoor,2,yes,yes,1,1,169,235,
gpt-4.1-nano,83,PROSE,frontdoor,2,yes,yes,1,1,162,188,
gpt-4.1-nano,84,RAW,frontdoor,2,yes,no,0,1,124,3,
gpt-4.1-nano,83,ORACLE,frontdoor,2,yes,yes,1,1,173,217,
gpt-4.1-nano,81,PROSE,frontdoor,2,yes,yes,1,1,233,679,
gpt-4.1-nano,81,RAW,frontdoor,2,yes,yes,1,1,200,594,
gpt-4.1-nano,82,DR_k2,frontdoor,2,yes,no,0,1,169,394,
gpt-4.1-nano,83,DR_k1,frontdoor,2,yes,no,0,1,173,272,
gpt-4.1-nano,83,DR_k2,frontdoor,2,yes,yes,1,1,174,247,
gpt-4.1-nano,83,DR_k3,frontdoor,2,yes,yes,1,1,174,263,
gpt-4.1-nano,84,PROSE,frontdoor,2,yes,yes,1,1,154,173,
gpt-4.1-nano,82,DR_k3,frontdoor,2,yes,no,0,1,169,429,
gpt-4.1-nano,82,ORACLE,frontdoor,2,yes,no,0,1,168,513,
gpt-4.1-nano,81,ORACLE,frontdoor,2,yes,,0,0,244,700,
gpt-4.1-nano,81,DR_k2,frontdoor,2,yes,,0,0,245,700,
gpt-4.1-nano,81,DR_k1,frontdoor,2,yes,,0,0,244,700,
gpt-4.1-nano,81,DR_k3,frontdoor,2,yes,,0,0,244,700,
gpt-4.1-nano,84,ORACLE,frontdoor,2,yes,no,0,1,168,432,
gpt-4.1-nano,84,DR_k1,frontdoor,2,yes,no,0,1,168,354,
gpt-4.1-nano,85,DR_k1,frontdoor,3,yes,no,0,1,248,272,
gpt-4.1-nano,84,DR_k3,frontdoor,2,yes,no,0,1,168,352,
gpt-4.1-nano,84,DR_k2,frontdoor,2,yes,no,0,1,169,276,
gpt-4.1-nano,85,RAW,frontdoor,3,yes,yes,1,1,211,444,
gpt-4.1-nano,85,PROSE,frontdoor,3,yes,yes,1,1,247,556,
gpt-4.1-nano,85,DR_k3,frontdoor,3,yes,yes,1,1,256,450,
gpt-4.1-nano,85,DR_k2,frontdoor,3,yes,yes,1,1,255,628,
gpt-4.1-nano,85,ORACLE,frontdoor,3,yes,,0,0,255,700,
gpt-4.1-nano,86,RAW,frontdoor,3,yes,yes,1,1,116,593,
gpt-4.1-nano,86,PROSE,frontdoor,3,yes,,0,0,152,700,
gpt-4.1-nano,87,PROSE,frontdoor,3,no,no,1,1,219,468,
gpt-4.1-nano,86,DR_k2,frontdoor,3,yes,no,0,1,160,700,
gpt-4.1-nano,86,ORACLE,frontdoor,3,yes,yes,1,1,160,690,
gpt-4.1-nano,86,DR_k3,frontdoor,3,yes,yes,1,1,161,531,
gpt-4.1-nano,86,DR_k1,frontdoor,3,yes,,0,0,153,700,
gpt-4.1-nano,87,RAW,frontdoor,3,no,no,1,1,189,700,
gpt-4.1-nano,87,ORACLE,frontdoor,3,no,no,1,1,233,700,
gpt-4.1-nano,87,DR_k2,frontdoor,3,no,no,1,1,233,700,
gpt-4.1-nano,88,RAW,frontdoor,3,yes,no,0,1,113,516,
gpt-4.1-nano,87,DR_k1,frontdoor,3,no,no,1,1,233,700,
gpt-4.1-nano,87,DR_k3,frontdoor,3,no,yes,0,1,234,700,
gpt-4.1-nano,88,PROSE,frontdoor,3,yes,yes,1,1,147,655,
gpt-4.1-nano,88,DR_k1,frontdoor,3,yes,no,0,1,150,497,
gpt-4.1-nano,88,ORACLE,frontdoor,3,yes,,0,0,157,700,
gpt-4.1-nano,89,PROSE,frontdoor,3,no,no,1,1,234,518,
gpt-4.1-nano,88,DR_k2,frontdoor,3,yes,no,0,1,157,643,
gpt-4.1-nano,90,PROSE,mediation,1,yes,yes,1,1,132,346,
gpt-4.1-nano,90,RAW,mediation,1,yes,yes,1,1,110,237,
gpt-4.1-nano,91,RAW,mediation,1,yes,yes,1,1,110,215,
gpt-4.1-nano,90,ORACLE,mediation,1,yes,yes,1,1,145,349,
gpt-4.1-nano,90,DR_k2,mediation,1,yes,yes,1,1,145,400,
gpt-4.1-nano,90,DR_k1,mediation,1,yes,yes,1,1,145,355,
gpt-4.1-nano,88,DR_k3,frontdoor,3,yes,,0,0,157,700,
gpt-4.1-nano,89,DR_k2,frontdoor,3,no,no,1,1,245,700,
gpt-4.1-nano,89,DR_k3,frontdoor,3,no,,0,0,246,700,
gpt-4.1-nano,91,ORACLE,mediation,1,yes,yes,1,1,145,359,
gpt-4.1-nano,89,DR_k1,frontdoor,3,no,,0,0,245,700,
gpt-4.1-nano,91,PROSE,mediation,1,yes,yes,1,1,133,274,
gpt-4.1-nano,89,ORACLE,frontdoor,3,no,no,1,1,245,698,
gpt-4.1-nano,90,DR_k3,mediation,1,yes,yes,1,1,145,366,
gpt-4.1-nano,89,RAW,frontdoor,3,no,,0,0,201,700,
gpt-4.1-nano,91,DR_k1,mediation,1,yes,yes,1,1,144,315,
gpt-4.1-nano,91,DR_k2,mediation,1,yes,yes,1,1,145,311,
gpt-4.1-nano,92,PROSE,mediation,1,no,no,1,1,138,232,
gpt-4.1-nano,92,ORACLE,mediation,1,no,no,1,1,151,231,
gpt-4.1-nano,92,RAW,mediation,1,no,no,1,1,116,189,
gpt-4.1-nano,92,DR_k1,mediation,1,no,no,1,1,150,213,
gpt-4.1-nano,92,DR_k2,mediation,1,no,no,1,1,151,231,
gpt-4.1-nano,91,DR_k3,mediation,1,yes,yes,1,1,145,342,
gpt-4.1-nano,93,PROSE,mediation,1,yes,yes,1,1,125,312,
gpt-4.1-nano,95,PROSE,mediation,2,no,yes,0,1,141,3,
gpt-4.1-nano,92,DR_k3,mediation,1,no,no,1,1,151,234,
gpt-4.1-nano,95,RAW,mediation,2,no,no,1,1,119,3,
gpt-4.1-nano,93,DR_k1,mediation,1,yes,no,0,1,138,370,
gpt-4.1-nano,93,RAW,mediation,1,yes,yes,1,1,103,350,
gpt-4.1-nano,93,ORACLE,mediation,1,yes,yes,1,1,138,345,
gpt-4.1-nano,94,PROSE,mediation,1,yes,yes,1,1,129,274,
gpt-4.1-nano,93,DR_k3,mediation,1,yes,yes,1,1,138,355,
gpt-4.1-nano,94,RAW,mediation,1,yes,yes,1,1,107,319,
gpt-4.1-nano,94,ORACLE,mediation,1,yes,yes,1,1,142,308,
gpt-4.1-nano,96,PROSE,mediation,2,yes,no,0,1,141,3,
gpt-4.1-nano,96,RAW,mediation,2,yes,no,0,1,117,3,
gpt-4.1-nano,94,DR_k1,mediation,1,yes,yes,1,1,142,309,
gpt-4.1-nano,95,DR_k1,mediation,2,no,yes,0,1,153,193,
gpt-4.1-nano,93,DR_k2,mediation,1,yes,yes,1,1,137,426,
gpt-4.1-nano,95,ORACLE,mediation,2,no,yes,0,1,154,237,
gpt-4.1-nano,94,DR_k2,mediation,1,yes,yes,1,1,142,292,
gpt-4.1-nano,97,RAW,mediation,2,yes,yes,1,1,103,1,
gpt-4.1-nano,96,ORACLE,mediation,2,yes,yes,1,1,152,164,
gpt-4.1-nano,97,PROSE,mediation,2,yes,yes,1,1,125,141,
gpt-4.1-nano,94,DR_k3,mediation,1,yes,yes,1,1,142,362,
gpt-4.1-nano,95,DR_k3,mediation,2,no,yes,0,1,154,254,
gpt-4.1-nano,95,DR_k2,mediation,2,no,yes,0,1,153,286,
gpt-4.1-nano,96,DR_k1,mediation,2,yes,no,0,1,152,189,
gpt-4.1-nano,97,DR_k2,mediation,2,yes,yes,1,1,138,146,
gpt-4.1-nano,96,DR_k2,mediation,2,yes,no,0,1,152,217,
gpt-4.1-nano,98,PROSE,mediation,2,no,no,1,1,126,140,
gpt-4.1-nano,99,PROSE,mediation,2,no,yes,0,1,147,3,
gpt-4.1-nano,98,RAW,mediation,2,no,no,1,1,102,116,
gpt-4.1-nano,99,RAW,mediation,2,no,no,1,1,123,3,
gpt-4.1-nano,97,DR_k3,mediation,2,yes,yes,1,1,138,250,
gpt-4.1-nano,97,DR_k1,mediation,2,yes,yes,1,1,138,314,
gpt-4.1-nano,97,ORACLE,mediation,2,yes,yes,1,1,138,264,
gpt-4.1-nano,98,DR_k1,mediation,2,no,no,1,1,136,236,
gpt-4.1-nano,96,DR_k3,mediation,2,yes,no,0,1,152,363,
gpt-4.1-nano,98,ORACLE,mediation,2,no,no,1,1,137,311,
gpt-4.1-nano,100,RAW,mediation,3,yes,yes,1,1,108,98,
gpt-4.1-nano,98,DR_k2,mediation,2,no,no,1,1,137,381,
gpt-4.1-nano,100,PROSE,mediation,3,yes,no,0,1,130,221,
gpt-4.1-nano,99,DR_k2,mediation,2,no,yes,0,1,157,358,
gpt-4.1-nano,98,DR_k3,mediation,2,no,no,1,1,137,249,
gpt-4.1-nano,99,DR_k1,mediation,2,no,yes,0,1,158,260,
gpt-4.1-nano,99,ORACLE,mediation,2,no,yes,0,1,158,356,
gpt-4.1-nano,99,DR_k3,mediation,2,no,yes,0,1,158,282,
gpt-4.1-nano,100,DR_k3,mediation,3,yes,yes,1,1,143,287,
gpt-4.1-nano,101,PROSE,mediation,3,no,no,1,1,139,233,
gpt-4.1-nano,100,DR_k2,mediation,3,yes,yes,1,1,142,348,
gpt-4.1-nano,101,RAW,mediation,3,no,yes,0,1,115,160,
gpt-4.1-nano,100,DR_k1,mediation,3,yes,yes,1,1,142,378,
gpt-4.1-nano,100,ORACLE,mediation,3,yes,yes,1,1,143,444,
gpt-4.1-nano,101,DR_k2,mediation,3,no,yes,0,1,150,254,
gpt-4.1-nano,102,DR_k2,mediation,3,yes,yes,1,1,150,146,
gpt-4.1-nano,102,PROSE,mediation,3,yes,yes,1,1,139,244,
gpt-4.1-nano,101,DR_k3,mediation,3,no,no,1,1,150,400,
gpt-4.1-nano,101,ORACLE,mediation,3,no,yes,0,1,150,452,
gpt-4.1-nano,103,PROSE,mediation,3,no,no,1,1,126,394,
gpt-4.1-nano,102,DR_k1,mediation,3,yes,yes,1,1,150,379,
gpt-4.1-nano,102,RAW,mediation,3,yes,yes,1,1,115,375,
gpt-4.1-nano,102,ORACLE,mediation,3,yes,yes,1,1,150,193,
gpt-4.1-nano,103,DR_k3,mediation,3,no,no,1,1,136,416,
gpt-4.1-nano,103,DR_k2,mediation,3,no,yes,0,1,136,401,
gpt-4.1-nano,101,DR_k1,mediation,3,no,no,1,1,149,690,
gpt-4.1-nano,104,RAW,mediation,3,no,no,1,1,201,311,
gpt-4.1-nano,102,DR_k3,mediation,3,yes,yes,1,1,150,468,
gpt-4.1-nano,103,RAW,mediation,3,no,yes,0,1,101,534,
gpt-4.1-nano,103,DR_k1,mediation,3,no,no,1,1,135,399,
gpt-4.1-nano,103,ORACLE,mediation,3,no,yes,0,1,136,574,
gpt-4.1-nano,104,ORACLE,mediation,3,no,no,1,1,236,533,
gpt-4.1-nano,104,DR_k2,mediation,3,no,no,1,1,235,526,
gpt-4.1-nano,104,PROSE,mediation,3,no,yes,0,1,221,700,
gpt-4.1-nano,104,DR_k3,mediation,3,no,yes,0,1,236,700,
gpt-4.1-nano,104,DR_k1,mediation,3,no,no,1,1,235,527,
gpt-4.1-mini,2,RAW,IV,1,no,no,1,1,118,275,
gpt-4.1-mini,0,RAW,IV,1,yes,yes,1,1,111,321,
gpt-4.1-mini,0,DR_k1,IV,1,yes,yes,1,1,155,281,
gpt-4.1-mini,1,RAW,IV,1,no,no,1,1,121,315,
gpt-4.1-mini,2,PROSE,IV,1,no,no,1,1,149,329,
gpt-4.1-mini,0,DR_k2,IV,1,yes,yes,1,1,155,329,
gpt-4.1-mini,2,ORACLE,IV,1,no,no,1,1,161,363,
gpt-4.1-mini,1,DR_k1,IV,1,no,no,1,1,165,366,
gpt-4.1-mini,1,PROSE,IV,1,no,no,1,1,167,404,
gpt-4.1-mini,1,ORACLE,IV,1,no,no,1,1,164,408,
gpt-4.1-mini,0,PROSE,IV,1,yes,yes,1,1,143,324,
gpt-4.1-mini,2,DR_k1,IV,1,no,no,1,1,155,417,
gpt-4.1-mini,0,ORACLE,IV,1,yes,yes,1,1,154,394,
gpt-4.1-mini,1,DR_k3,IV,1,no,no,1,1,165,391,
gpt-4.1-mini,4,PROSE,IV,1,yes,yes,1,1,156,209,
gpt-4.1-mini,2,DR_k2,IV,1,no,no,1,1,156,317,
gpt-4.1-mini,2,DR_k3,IV,1,no,no,1,1,156,371,
gpt-4.1-mini,1,DR_k2,IV,1,no,no,1,1,165,408,
gpt-4.1-mini,3,ORACLE,IV,1,yes,yes,1,1,170,299,
gpt-4.1-mini,3,RAW,IV,1,yes,yes,1,1,127,270,
gpt-4.1-mini,3,PROSE,IV,1,yes,yes,1,1,173,339,
gpt-4.1-mini,4,RAW,IV,1,yes,yes,1,1,120,196,
gpt-4.1-mini,4,DR_k1,IV,1,yes,yes,1,1,157,267,
gpt-4.1-mini,0,DR_k3,IV,1,yes,,0,0,155,700,
gpt-4.1-mini,5,RAW,IV,2,no,yes,0,1,121,67,
gpt-4.1-mini,3,DR_k2,IV,1,yes,yes,1,1,170,342,
gpt-4.1-mini,3,DR_k3,IV,1,yes,yes,1,1,171,327,
gpt-4.1-mini,4,ORACLE,IV,1,yes,yes,1,1,163,289,
gpt-4.1-mini,4,DR_k2,IV,1,yes,yes,1,1,163,310,
gpt-4.1-mini,3,DR_k1,IV,1,yes,yes,1,1,171,381,
gpt-4.1-mini,6,RAW,IV,2,yes,yes,1,1,146,101,
gpt-4.1-mini,5,PROSE,IV,2,no,no,1,1,153,175,
gpt-4.1-mini,6,PROSE,IV,2,yes,yes,1,1,191,231,
gpt-4.1-mini,5,ORACLE,IV,2,no,no,1,1,164,252,
gpt-4.1-mini,4,DR_k3,IV,1,yes,yes,1,1,158,376,
gpt-4.1-mini,6,DR_k2,IV,2,yes,yes,1,1,184,217,
gpt-4.1-mini,5,DR_k1,IV,2,no,yes,0,1,165,325,
gpt-4.1-mini,5,DR_k3,IV,2,no,no,1,1,165,342,
gpt-4.1-mini,7,RAW,IV,2,yes,no,0,1,149,301,
gpt-4.1-mini,5,DR_k2,IV,2,no,no,1,1,164,364,
gpt-4.1-mini,6,DR_k3,IV,2,yes,no,0,1,184,539,
gpt-4.1-mini,7,ORACLE,IV,2,yes,no,0,1,192,474,
gpt-4.1-mini,8,PROSE,IV,2,no,no,1,1,178,226,
gpt-4.1-mini,8,RAW,IV,2,no,no,1,1,144,269,
gpt-4.1-mini,7,DR_k3,IV,2,yes,no,0,1,193,320,
gpt-4.1-mini,7,PROSE,IV,2,yes,yes,1,1,184,544,
gpt-4.1-mini,6,ORACLE,IV,2,yes,yes,1,1,189,621,
gpt-4.1-mini,6,DR_k1,IV,2,yes,yes,1,1,189,633,
gpt-4.1-mini,9,RAW,IV,2,no,no,1,1,147,146,
gpt-4.1-mini,8,DR_k3,IV,2,no,no,1,1,182,357,
gpt-4.1-mini,7,DR_k2,IV,2,yes,no,0,1,187,675,
gpt-4.1-mini,10,RAW,IV,3,yes,yes,1,1,134,161,
gpt-4.1-mini,10,ORACLE,IV,3,yes,no,0,1,177,205,
gpt-4.1-mini,7,DR_k1,IV,2,yes,yes,1,1,193,661,
gpt-4.1-mini,8,ORACLE,IV,2,no,no,1,1,187,566,
gpt-4.1-mini,9,PROSE,IV,2,no,no,1,1,179,425,
gpt-4.1-mini,8,DR_k2,IV,2,no,no,1,1,188,563,
gpt-4.1-mini,8,DR_k1,IV,2,no,no,1,1,188,633,
gpt-4.1-mini,10,DR_k1,IV,3,yes,no,0,1,178,323,
gpt-4.1-mini,10,PROSE,IV,3,yes,yes,1,1,169,338,
gpt-4.1-mini,9,DR_k3,IV,2,no,no,1,1,185,447,
gpt-4.1-mini,9,DR_k2,IV,2,no,no,1,1,191,390,
gpt-4.1-mini,10,DR_k2,IV,3,yes,yes,1,1,177,360,
gpt-4.1-mini,10,DR_k3,IV,3,yes,no,0,1,178,294,
gpt-4.1-mini,11,PROSE,IV,3,no,no,1,1,149,177,
gpt-4.1-mini,12,RAW,IV,3,no,no,1,1,114,83,
gpt-4.1-mini,11,RAW,IV,3,no,no,1,1,117,247,
gpt-4.1-mini,11,DR_k2,IV,3,no,no,1,1,155,304,
gpt-4.1-mini,12,PROSE,IV,3,no,no,1,1,142,313,
gpt-4.1-mini,9,ORACLE,IV,2,no,,0,0,190,700,
gpt-4.1-mini,11,DR_k3,IV,3,no,no,1,1,155,336,
gpt-4.1-mini,11,DR_k1,IV,3,no,no,1,1,161,370,
gpt-4.1-mini,12,DR_k3,IV,3,no,no,1,1,152,195,
gpt-4.1-mini,9,DR_k1,IV,2,no,no,1,1,184,700,
gpt-4.1-mini,13,RAW,IV,3,no,no,1,1,119,225,
gpt-4.1-mini,11,ORACLE,IV,3,no,no,1,1,160,415,
gpt-4.1-mini,12,ORACLE,IV,3,no,no,1,1,157,336,
gpt-4.1-mini,12,DR_k1,IV,3,no,no,1,1,151,367,
gpt-4.1-mini,13,DR_k1,IV,3,no,no,1,1,156,288,
gpt-4.1-mini,14,RAW,IV,3,no,no,1,1,125,123,
gpt-4.1-mini,14,PROSE,IV,3,no,no,1,1,163,206,
gpt-4.1-mini,14,ORACLE,IV,3,no,yes,0,1,168,313,
gpt-4.1-mini,13,DR_k3,IV,3,no,no,1,1,163,426,
gpt-4.1-mini,13,PROSE,IV,3,no,no,1,1,156,630,
