model,item,id,cond,graph_id,rung,query_type,story_id,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-nano,128,16150,PROSE,fork,2,backadj,getting_tanned,SYMBOL,yes,no,0,1,127,3,
gpt-4.1-nano,129,5055,ORACLE,fork,2,backadj,candle,SYMBOL,yes,yes,1,1,142,163,
gpt-4.1-nano,129,5055,PROSE,fork,2,backadj,candle,SYMBOL,yes,no,0,1,127,3,
gpt-4.1-nano,129,5055,RAW,fork,2,backadj,candle,SYMBOL,yes,no,0,1,111,3,
gpt-4.1-nano,128,16150,DR_k1,fork,2,backadj,getting_tanned,SYMBOL,yes,yes,1,1,142,137,
gpt-4.1-nano,130,5789,ORACLE,fork,2,ate,getting_tanned,SYMBOL,no,no,1,1,125,401,
gpt-4.1-nano,128,16150,ORACLE,fork,2,backadj,getting_tanned,SYMBOL,yes,yes,1,1,142,163,
gpt-4.1-nano,129,5055,DR_k1,fork,2,backadj,candle,SYMBOL,yes,yes,1,1,142,137,
gpt-4.1-nano,130,5789,RAW,fork,2,ate,getting_tanned,SYMBOL,no,no,1,1,94,358,
gpt-4.1-nano,130,5789,DR_k1,fork,2,ate,getting_tanned,SYMBOL,no,yes,0,1,125,452,
gpt-4.1-nano,131,15365,RAW,fork,2,backadj,candle,SYMBOL,yes,no,0,1,111,3,
gpt-4.1-nano,130,5789,PROSE,fork,2,ate,getting_tanned,SYMBOL,no,yes,0,1,110,360,
gpt-4.1-nano,131,15365,PROSE,fork,2,backadj,candle,SYMBOL,yes,no,0,1,127,3,
gpt-4.1-nano,131,15365,ORACLE,fork,2,backadj,candle,SYMBOL,yes,yes,1,1,142,163,
gpt-4.1-nano,132,207,PROSE,fork,3,ett,candle,SYMBOL,yes,yes,1,1,129,247,
gpt-4.1-nano,131,15365,DR_k1,fork,2,backadj,candle,SYMBOL,yes,yes,1,1,142,137,
gpt-4.1-nano,132,207,RAW,fork,3,ett,candle,SYMBOL,yes,no,0,1,113,488,
gpt-4.1-nano,132,207,ORACLE,fork,3,ett,candle,SYMBOL,yes,yes,1,1,144,166,
gpt-4.1-nano,132,207,DR_k1,fork,3,ett,candle,SYMBOL,yes,yes,1,1,144,142,
gpt-4.1-nano,133,16015,PROSE,fork,3,ett,getting_late,SYMBOL,yes,yes,1,1,129,170,
gpt-4.1-nano,133,16015,ORACLE,fork,3,ett,getting_late,SYMBOL,yes,no,0,1,144,150,
gpt-4.1-nano,133,16015,RAW,fork,3,ett,getting_late,SYMBOL,yes,yes,1,1,113,191,
gpt-4.1-nano,134,9656,PROSE,fork,3,det-counterfactual,getting_tanned,SYMBOL,yes,yes,1,1,102,102,
gpt-4.1-nano,133,16015,DR_k1,fork,3,ett,getting_late,SYMBOL,yes,yes,1,1,144,177,
gpt-4.1-nano,134,9656,RAW,fork,3,det-counterfactual,getting_tanned,SYMBOL,yes,no,0,1,86,137,
gpt-4.1-nano,134,9656,ORACLE,fork,3,det-counterfactual,getting_tanned,SYMBOL,yes,yes,1,1,117,71,
gpt-4.1-nano,135,19943,PROSE,fork,3,det-counterfactual,candle,SYMBOL,yes,no,0,1,99,216,
gpt-4.1-nano,135,19943,ORACLE,fork,3,det-counterfactual,candle,SYMBOL,yes,yes,1,1,114,139,
gpt-4.1-nano,134,9656,DR_k1,fork,3,det-counterfactual,getting_tanned,SYMBOL,yes,yes,1,1,117,96,
gpt-4.1-nano,135,19943,RAW,fork,3,det-counterfactual,candle,SYMBOL,yes,no,0,1,83,106,
gpt-4.1-nano,135,19943,DR_k1,fork,3,det-counterfactual,candle,SYMBOL,yes,no,0,1,114,218,
gpt-4.1-nano,136,940,RAW,fork,3,ett,getting_tanned,SYMBOL,no,no,1,1,111,700,
gpt-4.1-nano,137,5054,ORACLE,fork,3,ett,candle,SYMBOL,no,yes,0,1,144,235,
gpt-4.1-nano,136,940,PROSE,fork,3,ett,getting_tanned,SYMBOL,no,no,1,1,127,340,
gpt-4.1-nano,136,940,ORACLE,fork,3,ett,getting_tanned,SYMBOL,no,no,1,1,142,489,
gpt-4.1-nano,136,940,DR_k1,fork,3,ett,getting_tanned,SYMBOL,no,no,1,1,142,338,
gpt-4.1-nano,138,8978,PROSE,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,no,,0,0,130,700,
gpt-4.1-nano,137,5054,RAW,fork,3,ett,candle,SYMBOL,no,no,1,1,113,331,
gpt-4.1-nano,137,5054,PROSE,fork,3,ett,candle,SYMBOL,no,yes,0,1,129,402,
gpt-4.1-nano,137,5054,DR_k1,fork,3,ett,candle,SYMBOL,no,yes,0,1,144,452,
gpt-4.1-nano,138,8978,RAW,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,no,no,1,1,104,700,
gpt-4.1-nano,138,8978,ORACLE,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,no,,0,0,145,700,
gpt-4.1-nano,138,8978,DR_k1,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,no,no,1,1,139,700,
gpt-4.1-nano,139,8979,DR_k1,frontdoor,1,correlation,smoking_frontdoor,SYMBOL,no,no,1,1,143,390,
gpt-4.1-nano,139,8979,PROSE,frontdoor,1,correlation,smoking_frontdoor,SYMBOL,no,no,1,1,128,396,
gpt-4.1-nano,139,8979,RAW,frontdoor,1,correlation,smoking_frontdoor,SYMBOL,no,no,1,1,102,302,
gpt-4.1-nano,139,8979,ORACLE,frontdoor,1,correlation,smoking_frontdoor,SYMBOL,no,no,1,1,143,275,
gpt-4.1-nano,140,8919,RAW,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,yes,yes,1,1,104,268,
gpt-4.1-nano,140,8919,DR_k1,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,yes,yes,1,1,139,627,
gpt-4.1-nano,141,14610,PROSE,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,yes,,0,0,130,700,
gpt-4.1-nano,141,14610,RAW,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,yes,no,0,1,104,447,
gpt-4.1-nano,140,8919,PROSE,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,yes,,0,0,130,700,
gpt-4.1-nano,140,8919,ORACLE,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,yes,yes,1,1,145,497,
gpt-4.1-nano,142,4207,RAW,frontdoor,1,correlation,smoking_frontdoor,SYMBOL,no,no,1,1,102,325,
gpt-4.1-nano,141,14610,DR_k1,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,yes,no,0,1,145,700,
gpt-4.1-nano,142,4207,PROSE,frontdoor,1,correlation,smoking_frontdoor,SYMBOL,no,no,1,1,128,388,
gpt-4.1-nano,141,14610,ORACLE,frontdoor,1,marginal,smoking_frontdoor,SYMBOL,yes,no,0,1,145,700,
gpt-4.1-nano,143,4301,PROSE,frontdoor,1,correlation,smoking_frontdoor,SYMBOL,yes,yes,1,1,128,412,
gpt-4.1-nano,142,4207,DR_k1,frontdoor,1,correlation,smoking_frontdoor,SYMBOL,no,no,1,1,143,446,
gpt-4.1-nano,142,4207,ORACLE,frontdoor,1,correlation,smoking_frontdoor,SYMBOL,no,no,1,1,143,380,
gpt-4.1-nano,144,14674,PROSE,frontdoor,2,backadj,smoking_frontdoor,SYMBOL,yes,yes,1,1,147,148,
gpt-4.1-nano,144,14674,RAW,frontdoor,2,backadj,smoking_frontdoor,SYMBOL,yes,no,0,1,121,3,
gpt-4.1-nano,143,4301,RAW,frontdoor,1,correlation,smoking_frontdoor,SYMBOL,yes,yes,1,1,102,283,
gpt-4.1-nano,143,4301,ORACLE,frontdoor,1,correlation,smoking_frontdoor,SYMBOL,yes,yes,1,1,143,443,
gpt-4.1-nano,143,4301,DR_k1,frontdoor,1,correlation,smoking_frontdoor,SYMBOL,yes,yes,1,1,137,357,
gpt-4.1-nano,144,14674,DR_k1,frontdoor,2,backadj,smoking_frontdoor,SYMBOL,yes,yes,1,1,162,205,
gpt-4.1-nano,145,9014,RAW,frontdoor,2,ate,smoking_frontdoor,SYMBOL,yes,no,0,1,165,338,
gpt-4.1-nano,144,14674,ORACLE,frontdoor,2,backadj,smoking_frontdoor,SYMBOL,yes,yes,1,1,162,362,
gpt-4.1-nano,146,14651,PROSE,frontdoor,2,ate,smoking_frontdoor,SYMBOL,yes,no,0,1,191,700,
gpt-4.1-nano,145,9014,ORACLE,frontdoor,2,ate,smoking_frontdoor,SYMBOL,yes,no,0,1,206,590,
gpt-4.1-nano,145,9014,DR_k1,frontdoor,2,ate,smoking_frontdoor,SYMBOL,yes,no,0,1,200,590,
gpt-4.1-nano,146,14651,ORACLE,frontdoor,2,ate,smoking_frontdoor,SYMBOL,yes,yes,1,1,206,612,
gpt-4.1-nano,145,9014,PROSE,frontdoor,2,ate,smoking_frontdoor,SYMBOL,yes,no,0,1,191,700,
gpt-4.1-nano,146,14651,RAW,frontdoor,2,ate,smoking_frontdoor,SYMBOL,yes,no,0,1,165,700,
gpt-4.1-nano,146,14651,DR_k1,frontdoor,2,ate,smoking_frontdoor,SYMBOL,yes,no,0,1,206,700,
gpt-4.1-nano,148,19325,PROSE,frontdoor,2,ate,smoking_frontdoor,SYMBOL,yes,no,0,1,191,700,
gpt-4.1-nano,147,14575,RAW,frontdoor,2,backadj,smoking_frontdoor,SYMBOL,no,no,1,1,117,3,
gpt-4.1-nano,147,14575,ORACLE,frontdoor,2,backadj,smoking_frontdoor,SYMBOL,no,yes,0,1,158,230,
gpt-4.1-nano,147,14575,PROSE,frontdoor,2,backadj,smoking_frontdoor,SYMBOL,no,no,1,1,143,140,
gpt-4.1-nano,148,19325,DR_k1,frontdoor,2,ate,smoking_frontdoor,SYMBOL,yes,no,0,1,200,700,
gpt-4.1-nano,147,14575,DR_k1,frontdoor,2,backadj,smoking_frontdoor,SYMBOL,no,no,1,1,158,233,
gpt-4.1-nano,149,4166,ORACLE,frontdoor,2,ate,smoking_frontdoor,SYMBOL,yes,yes,1,1,206,630,
gpt-4.1-nano,149,4166,DR_k1,frontdoor,2,ate,smoking_frontdoor,SYMBOL,yes,no,0,1,206,700,
gpt-4.1-nano,149,4166,PROSE,frontdoor,2,ate,smoking_frontdoor,SYMBOL,yes,yes,1,1,191,674,
gpt-4.1-nano,148,19325,ORACLE,frontdoor,2,ate,smoking_frontdoor,SYMBOL,yes,no,0,1,206,700,
gpt-4.1-nano,150,20623,RAW,frontdoor,3,det-counterfactual,smoking_frontdoor,SYMBOL,yes,yes,1,1,103,543,
gpt-4.1-nano,150,20623,ORACLE,frontdoor,3,det-counterfactual,smoking_frontdoor,SYMBOL,yes,no,0,1,144,700,
gpt-4.1-nano,148,19325,RAW,frontdoor,2,ate,smoking_frontdoor,SYMBOL,yes,no,0,1,165,352,
gpt-4.1-nano,151,9004,ORACLE,frontdoor,3,nie,smoking_frontdoor,SYMBOL,yes,no,0,1,206,700,
gpt-4.1-nano,151,9004,RAW,frontdoor,3,nie,smoking_frontdoor,SYMBOL,yes,no,0,1,165,511,
gpt-4.1-nano,150,20623,PROSE,frontdoor,3,det-counterfactual,smoking_frontdoor,SYMBOL,yes,yes,1,1,129,672,
gpt-4.1-nano,152,10229,PROSE,frontdoor,3,det-counterfactual,smoking_frontdoor,SYMBOL,no,no,1,1,127,623,
gpt-4.1-nano,150,20623,DR_k1,frontdoor,3,det-counterfactual,smoking_frontdoor,SYMBOL,yes,no,0,1,144,700,
gpt-4.1-nano,153,19421,ORACLE,frontdoor,3,ett,smoking_frontdoor,SYMBOL,no,no,1,1,210,596,
gpt-4.1-nano,152,10229,DR_k1,frontdoor,3,det-counterfactual,smoking_frontdoor,SYMBOL,no,no,1,1,136,457,
gpt-4.1-nano,153,19421,DR_k1,frontdoor,3,ett,smoking_frontdoor,SYMBOL,no,yes,0,1,210,693,
gpt-4.1-nano,149,4166,RAW,frontdoor,2,ate,smoking_frontdoor,SYMBOL,yes,no,0,1,165,305,
gpt-4.1-nano,151,9004,PROSE,frontdoor,3,nie,smoking_frontdoor,SYMBOL,yes,no,0,1,191,700,
gpt-4.1-nano,151,9004,DR_k1,frontdoor,3,nie,smoking_frontdoor,SYMBOL,yes,no,0,1,200,616,
gpt-4.1-nano,152,10229,RAW,frontdoor,3,det-counterfactual,smoking_frontdoor,SYMBOL,no,no,1,1,101,700,
gpt-4.1-nano,153,19421,PROSE,frontdoor,3,ett,smoking_frontdoor,SYMBOL,no,no,1,1,195,700,
gpt-4.1-nano,152,10229,ORACLE,frontdoor,3,det-counterfactual,smoking_frontdoor,SYMBOL,no,no,1,1,142,647,
gpt-4.1-nano,153,19421,RAW,frontdoor,3,ett,smoking_frontdoor,SYMBOL,no,yes,0,1,169,565,
gpt-4.1-nano,154,4267,PROSE,frontdoor,3,nie,smoking_frontdoor,SYMBOL,yes,yes,1,1,191,447,
gpt-4.1-nano,154,4267,RAW,frontdoor,3,nie,smoking_frontdoor,SYMBOL,yes,no,0,1,165,464,
gpt-4.1-nano,154,4267,ORACLE,frontdoor,3,nie,smoking_frontdoor,SYMBOL,yes,yes,1,1,206,513,
gpt-4.1-nano,154,4267,DR_k1,frontdoor,3,nie,smoking_frontdoor,SYMBOL,yes,no,0,1,200,552,
gpt-4.1-nano,157,17284,ORACLE,mediation,1,marginal,encouagement_program,SYMBOL,yes,yes,1,1,136,365,
gpt-4.1-nano,155,4167,DR_k1,frontdoor,3,ett,smoking_frontdoor,SYMBOL,no,no,1,1,210,635,
gpt-4.1-nano,155,4167,ORACLE,frontdoor,3,ett,smoking_frontdoor,SYMBOL,no,no,1,1,210,700,
gpt-4.1-nano,157,17284,RAW,mediation,1,marginal,encouagement_program,SYMBOL,yes,no,0,1,103,700,
gpt-4.1-nano,155,4167,PROSE,frontdoor,3,ett,smoking_frontdoor,SYMBOL,no,no,1,1,195,534,
gpt-4.1-nano,155,4167,RAW,frontdoor,3,ett,smoking_frontdoor,SYMBOL,no,no,1,1,169,602,
gpt-4.1-nano,157,17284,PROSE,mediation,1,marginal,encouagement_program,SYMBOL,yes,yes,1,1,121,246,
gpt-4.1-nano,157,17284,DR_k1,mediation,1,marginal,encouagement_program,SYMBOL,yes,no,0,1,136,533,
gpt-4.1-nano,156,17471,DR_k1,mediation,1,correlation,gender_admission,SYMBOL,yes,yes,1,1,129,303,
gpt-4.1-nano,156,17471,PROSE,mediation,1,correlation,gender_admission,SYMBOL,yes,yes,1,1,114,443,
gpt-4.1-nano,156,17471,ORACLE,mediation,1,correlation,gender_admission,SYMBOL,yes,yes,1,1,129,277,
gpt-4.1-nano,156,17471,RAW,mediation,1,correlation,gender_admission,SYMBOL,yes,yes,1,1,96,197,
gpt-4.1-nano,158,7033,ORACLE,mediation,1,marginal,gender_admission,SYMBOL,no,no,1,1,136,597,
gpt-4.1-nano,158,7033,RAW,mediation,1,marginal,gender_admission,SYMBOL,no,no,1,1,103,295,
gpt-4.1-nano,159,1013,RAW,mediation,1,marginal,penguin,SYMBOL,yes,yes,1,1,108,414,
gpt-4.1-nano,158,7033,DR_k1,mediation,1,marginal,gender_admission,SYMBOL,no,no,1,1,136,591,
gpt-4.1-nano,158,7033,PROSE,mediation,1,marginal,gender_admission,SYMBOL,no,no,1,1,121,431,
gpt-4.1-nano,159,1013,PROSE,mediation,1,marginal,penguin,SYMBOL,yes,yes,1,1,126,627,
gpt-4.1-nano,160,2238,PROSE,mediation,1,marginal,gender_admission,SYMBOL,yes,yes,1,1,121,450,
gpt-4.1-nano,160,2238,RAW,mediation,1,marginal,gender_admission,SYMBOL,yes,yes,1,1,103,435,
gpt-4.1-nano,159,1013,ORACLE,mediation,1,marginal,penguin,SYMBOL,yes,no,0,1,141,700,
gpt-4.1-nano,160,2238,ORACLE,mediation,1,marginal,gender_admission,SYMBOL,yes,yes,1,1,136,609,
gpt-4.1-nano,159,1013,DR_k1,mediation,1,marginal,penguin,SYMBOL,yes,,0,0,141,700,
gpt-4.1-nano,160,2238,DR_k1,mediation,1,marginal,gender_admission,SYMBOL,yes,no,0,1,136,700,
gpt-4.1-nano,161,6811,PROSE,mediation,1,marginal,encouagement_program,SYMBOL,yes,yes,1,1,121,303,
gpt-4.1-nano,161,6811,ORACLE,mediation,1,marginal,encouagement_program,SYMBOL,yes,yes,1,1,136,258,
gpt-4.1-nano,161,6811,DR_k1,mediation,1,marginal,encouagement_program,SYMBOL,yes,no,0,1,136,700,
gpt-4.1-nano,161,6811,RAW,mediation,1,marginal,encouagement_program,SYMBOL,yes,yes,1,1,103,349,
gpt-4.1-nano,162,1128,PROSE,mediation,2,ate,penguin,SYMBOL,no,yes,0,1,116,256,
gpt-4.1-nano,162,1128,RAW,mediation,2,ate,penguin,SYMBOL,no,yes,0,1,98,166,
gpt-4.1-nano,162,1128,ORACLE,mediation,2,ate,penguin,SYMBOL,no,no,1,1,131,194,
gpt-4.1-nano,163,12414,PROSE,mediation,2,backadj,encouagement_program,SYMBOL,no,yes,0,1,133,3,
gpt-4.1-nano,163,12414,RAW,mediation,2,backadj,encouagement_program,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-nano,163,12414,DR_k1,mediation,2,backadj,encouagement_program,SYMBOL,no,yes,0,1,148,179,
gpt-4.1-nano,162,1128,DR_k1,mediation,2,ate,penguin,SYMBOL,no,no,1,1,131,349,
gpt-4.1-nano,164,17234,PROSE,mediation,2,ate,encouagement_program,SYMBOL,yes,yes,1,1,111,262,
gpt-4.1-nano,163,12414,ORACLE,mediation,2,backadj,encouagement_program,SYMBOL,no,yes,0,1,148,151,
gpt-4.1-nano,164,17234,RAW,mediation,2,ate,encouagement_program,SYMBOL,yes,yes,1,1,93,343,
gpt-4.1-nano,164,17234,ORACLE,mediation,2,ate,encouagement_program,SYMBOL,yes,yes,1,1,126,586,
gpt-4.1-nano,164,17234,DR_k1,mediation,2,ate,encouagement_program,SYMBOL,yes,no,0,1,126,439,
gpt-4.1-nano,165,18271,ORACLE,mediation,2,backadj,neg_mediation,SYMBOL,no,yes,0,1,148,151,
gpt-4.1-nano,165,18271,PROSE,mediation,2,backadj,neg_mediation,SYMBOL,no,yes,0,1,133,3,
gpt-4.1-nano,166,16571,PROSE,mediation,2,backadj,blood_pressure,SYMBOL,no,yes,0,1,133,3,
gpt-4.1-nano,166,16571,RAW,mediation,2,backadj,blood_pressure,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-nano,165,18271,RAW,mediation,2,backadj,neg_mediation,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-nano,166,16571,DR_k1,mediation,2,backadj,blood_pressure,SYMBOL,no,yes,0,1,148,144,
gpt-4.1-nano,165,18271,DR_k1,mediation,2,backadj,neg_mediation,SYMBOL,no,yes,0,1,148,179,
gpt-4.1-nano,166,16571,ORACLE,mediation,2,backadj,blood_pressure,SYMBOL,no,yes,0,1,148,151,
gpt-4.1-nano,167,4955,RAW,mediation,2,ate,alarm,SYMBOL,no,no,1,1,95,211,
gpt-4.1-nano,167,4955,DR_k1,mediation,2,ate,alarm,SYMBOL,no,no,1,1,128,196,
gpt-4.1-nano,167,4955,PROSE,mediation,2,ate,alarm,SYMBOL,no,no,1,1,113,181,
gpt-4.1-nano,168,15266,RAW,mediation,3,ett,alarm,SYMBOL,no,yes,0,1,112,284,
gpt-4.1-nano,168,15266,PROSE,mediation,3,ett,alarm,SYMBOL,no,yes,0,1,130,332,
gpt-4.1-nano,169,16591,RAW,mediation,3,nde,blood_pressure,SYMBOL,no,no,1,1,181,638,
gpt-4.1-nano,168,15266,ORACLE,mediation,3,ett,alarm,SYMBOL,no,yes,0,1,145,472,
gpt-4.1-nano,167,4955,ORACLE,mediation,2,ate,alarm,SYMBOL,no,no,1,1,128,212,
gpt-4.1-nano,168,15266,DR_k1,mediation,3,ett,alarm,SYMBOL,no,yes,0,1,145,439,
gpt-4.1-nano,169,16591,PROSE,mediation,3,nde,blood_pressure,SYMBOL,no,no,1,1,199,700,
gpt-4.1-nano,170,11567,RAW,mediation,3,ett,penguin,SYMBOL,no,yes,0,1,114,104,
gpt-4.1-nano,170,11567,PROSE,mediation,3,ett,penguin,SYMBOL,no,no,1,1,132,237,
gpt-4.1-nano,170,11567,ORACLE,mediation,3,ett,penguin,SYMBOL,no,no,1,1,147,146,
gpt-4.1-nano,169,16591,ORACLE,mediation,3,nde,blood_pressure,SYMBOL,no,no,1,1,214,700,
gpt-4.1-nano,170,11567,DR_k1,mediation,3,ett,penguin,SYMBOL,no,yes,0,1,147,233,
gpt-4.1-nano,169,16591,DR_k1,mediation,3,nde,blood_pressure,SYMBOL,no,,0,0,214,700,
gpt-4.1-nano,171,13453,PROSE,mediation,3,ett,neg_mediation,SYMBOL,no,yes,0,1,119,193,
gpt-4.1-nano,171,13453,RAW,mediation,3,ett,neg_mediation,SYMBOL,no,no,1,1,101,69,
gpt-4.1-nano,171,13453,ORACLE,mediation,3,ett,neg_mediation,SYMBOL,no,no,1,1,134,329,
gpt-4.1-nano,171,13453,DR_k1,mediation,3,ett,neg_mediation,SYMBOL,no,no,1,1,134,117,
gpt-4.1-nano,172,20217,PROSE,mediation,3,det-counterfactual,encouagement_program,SYMBOL,no,,0,0,102,700,
gpt-4.1-nano,172,20217,RAW,mediation,3,det-counterfactual,encouagement_program,SYMBOL,no,no,1,1,84,180,
gpt-4.1-nano,172,20217,ORACLE,mediation,3,det-counterfactual,encouagement_program,SYMBOL,no,yes,0,1,117,367,
gpt-4.1-nano,172,20217,DR_k1,mediation,3,det-counterfactual,encouagement_program,SYMBOL,no,yes,0,1,117,483,
gpt-4.1-nano,173,20215,PROSE,mediation,3,det-counterfactual,encouagement_program,SYMBOL,no,yes,0,1,102,536,
gpt-4.1-nano,173,20215,RAW,mediation,3,det-counterfactual,encouagement_program,SYMBOL,no,no,1,1,84,477,
gpt-4.1-nano,173,20215,ORACLE,mediation,3,det-counterfactual,encouagement_program,SYMBOL,no,yes,0,1,117,356,
gpt-4.1-nano,173,20215,DR_k1,mediation,3,det-counterfactual,encouagement_program,SYMBOL,no,no,1,1,117,346,
gpt-4.1-mini,4,9401,PROSE,IV,1,marginal,tax_smoke_birthWeight,SYMBOL,no,no,1,1,133,230,
gpt-4.1-mini,9,19839,ORACLE,IV,2,backadj,water_cholera,SYMBOL,yes,no,0,1,162,284,
gpt-4.1-mini,5,4711,DR_k1,IV,1,marginal,tax_smoke_birthWeight,SYMBOL,yes,yes,1,1,148,185,
gpt-4.1-mini,3,4655,DR_k1,IV,1,marginal,tax_smoke_birthWeight,SYMBOL,yes,yes,1,1,148,216,
gpt-4.1-mini,0,19800,ORACLE,IV,1,correlation,tax_smoke_birthWeight,SYMBOL,no,no,1,1,143,227,
gpt-4.1-mini,9,19839,RAW,IV,2,backadj,water_cholera,SYMBOL,yes,yes,1,1,121,3,
gpt-4.1-mini,5,4711,ORACLE,IV,1,marginal,tax_smoke_birthWeight,SYMBOL,yes,yes,1,1,148,162,
gpt-4.1-mini,3,4655,ORACLE,IV,1,marginal,tax_smoke_birthWeight,SYMBOL,yes,yes,1,1,148,196,
gpt-4.1-mini,0,19800,PROSE,IV,1,correlation,tax_smoke_birthWeight,SYMBOL,no,no,1,1,128,363,
gpt-4.1-mini,9,19839,DR_k1,IV,2,backadj,water_cholera,SYMBOL,yes,yes,1,1,156,485,
gpt-4.1-mini,5,4711,RAW,IV,1,marginal,tax_smoke_birthWeight,SYMBOL,yes,yes,1,1,107,187,
gpt-4.1-mini,0,19800,RAW,IV,1,correlation,tax_smoke_birthWeight,SYMBOL,no,no,1,1,102,191,
gpt-4.1-mini,7,15133,ORACLE,IV,2,ate,water_cholera,SYMBOL,no,no,1,1,173,512,
gpt-4.1-mini,6,16813,PROSE,IV,2,backadj,cholesterol,SYMBOL,no,no,1,1,143,245,
gpt-4.1-mini,5,4711,PROSE,IV,1,marginal,tax_smoke_birthWeight,SYMBOL,yes,yes,1,1,133,223,
gpt-4.1-mini,3,4655,PROSE,IV,1,marginal,tax_smoke_birthWeight,SYMBOL,yes,yes,1,1,133,263,
gpt-4.1-mini,11,9410,RAW,IV,2,ate,tax_smoke_birthWeight,SYMBOL,no,no,1,1,124,144,
gpt-4.1-mini,4,9401,DR_k1,IV,1,marginal,tax_smoke_birthWeight,SYMBOL,no,no,1,1,148,141,
gpt-4.1-mini,1,4782,RAW,IV,1,correlation,water_cholera,SYMBOL,no,no,1,1,102,273,
gpt-4.1-mini,11,9410,PROSE,IV,2,ate,tax_smoke_birthWeight,SYMBOL,no,no,1,1,150,381,
gpt-4.1-mini,4,9401,RAW,IV,1,marginal,tax_smoke_birthWeight,SYMBOL,no,no,1,1,107,166,
gpt-4.1-mini,2,19758,ORACLE,IV,1,marginal,tax_smoke_birthWeight,SYMBOL,yes,no,0,1,153,700,
gpt-4.1-mini,1,4782,PROSE,IV,1,correlation,water_cholera,SYMBOL,no,no,1,1,128,329,
gpt-4.1-mini,10,4741,ORACLE,IV,2,ate,water_cholera,SYMBOL,no,no,1,1,173,512,
gpt-4.1-mini,6,16813,DR_k1,IV,2,backadj,cholesterol,SYMBOL,no,no,1,1,152,166,
gpt-4.1-mini,4,9401,ORACLE,IV,1,marginal,tax_smoke_birthWeight,SYMBOL,no,no,1,1,148,141,
gpt-4.1-mini,3,4655,RAW,IV,1,marginal,tax_smoke_birthWeight,SYMBOL,yes,yes,1,1,107,214,
gpt-4.1-mini,2,19758,DR_k1,IV,1,marginal,tax_smoke_birthWeight,SYMBOL,yes,yes,1,1,147,538,
gpt-4.1-mini,7,15133,RAW,IV,2,ate,water_cholera,SYMBOL,no,no,1,1,132,202,
gpt-4.1-mini,1,4782,DR_k1,IV,1,correlation,water_cholera,SYMBOL,no,no,1,1,143,267,
gpt-4.1-mini,8,13835,DR_k1,IV,2,ate,price,SYMBOL,no,no,1,1,165,530,
gpt-4.1-mini,8,13835,ORACLE,IV,2,ate,price,SYMBOL,no,no,1,1,171,429,
gpt-4.1-mini,9,19839,PROSE,IV,2,backadj,water_cholera,SYMBOL,yes,yes,1,1,147,175,
gpt-4.1-mini,7,15133,PROSE,IV,2,ate,water_cholera,SYMBOL,no,no,1,1,158,635,
gpt-4.1-mini,12,10311,PROSE,IV,3,det-counterfactual,tax_smoke_birthWeight,SYMBOL,no,yes,0,1,129,340,
gpt-4.1-mini,11,9410,ORACLE,IV,2,ate,tax_smoke_birthWeight,SYMBOL,no,no,1,1,165,400,
gpt-4.1-mini,8,13835,RAW,IV,2,ate,price,SYMBOL,no,no,1,1,130,215,
gpt-4.1-mini,2,19758,RAW,IV,1,marginal,tax_smoke_birthWeight,SYMBOL,yes,yes,1,1,112,390,
gpt-4.1-mini,14,20742,PROSE,IV,3,det-counterfactual,water_cholera,SYMBOL,yes,no,0,1,131,246,
gpt-4.1-mini,8,13835,PROSE,IV,2,ate,price,SYMBOL,no,no,1,1,156,237,
gpt-4.1-mini,6,16813,ORACLE,IV,2,backadj,cholesterol,SYMBOL,no,no,1,1,158,285,
gpt-4.1-mini,0,19800,DR_k1,IV,1,correlation,tax_smoke_birthWeight,SYMBOL,no,no,1,1,143,194,
gpt-4.1-mini,13,20753,ORACLE,IV,3,det-counterfactual,water_cholera,SYMBOL,no,no,1,1,147,255,
gpt-4.1-mini,7,15133,DR_k1,IV,2,ate,water_cholera,SYMBOL,no,no,1,1,173,287,
gpt-4.1-mini,6,16813,RAW,IV,2,backadj,cholesterol,SYMBOL,no,yes,0,1,117,50,
gpt-4.1-mini,2,19758,PROSE,IV,1,marginal,tax_smoke_birthWeight,SYMBOL,yes,yes,1,1,138,512,
gpt-4.1-mini,1,4782,ORACLE,IV,1,correlation,water_cholera,SYMBOL,no,no,1,1,143,239,
gpt-4.1-mini,12,10311,ORACLE,IV,3,det-counterfactual,tax_smoke_birthWeight,SYMBOL,no,yes,0,1,144,252,
