model,item,graph_id,rung,gold,pred,correct,parsed_answer,parsed_graph,precision,recall,f1,n_reversed,n_spurious,n_missing,n_wrong_edges,exact_match,n_true
gpt-4.1-mini,94,diamondcut,2,yes,no,0,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1-mini,95,diamondcut,2,no,no,1,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1-mini,96,diamondcut,2,no,no,1,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1-mini,97,diamondcut,2,no,no,1,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1-mini,98,diamondcut,3,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1-mini,99,diamondcut,3,no,no,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,100,diamondcut,3,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1-mini,101,diamondcut,3,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1-mini,102,diamondcut,3,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1-mini,103,diamondcut,3,no,no,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,104,diamondcut,3,no,yes,0,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,105,frontdoor,1,no,no,1,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1-mini,106,frontdoor,1,no,yes,0,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1-mini,107,frontdoor,1,yes,yes,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1-mini,108,frontdoor,1,yes,yes,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1-mini,109,frontdoor,1,yes,no,0,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1-mini,110,frontdoor,1,no,yes,0,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1-mini,111,frontdoor,1,yes,yes,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1-mini,112,frontdoor,2,yes,no,0,1,1,1.0,0.5,0.6666666666666666,0,0,2,2,0,4
gpt-4.1-mini,113,frontdoor,2,yes,no,0,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,114,frontdoor,2,yes,yes,1,1,1,1.0,0.5,0.6666666666666666,0,0,2,2,0,4
gpt-4.1-mini,115,frontdoor,2,no,no,1,1,1,1.0,0.5,0.6666666666666666,0,0,2,2,0,4
gpt-4.1-mini,116,frontdoor,2,no,no,1,1,1,1.0,0.5,0.6666666666666666,0,0,2,2,0,4
gpt-4.1-mini,117,frontdoor,2,no,no,1,1,1,1.0,0.5,0.6666666666666666,0,0,2,2,0,4
gpt-4.1-mini,118,frontdoor,2,no,,0,0,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,119,frontdoor,3,no,no,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,120,frontdoor,3,no,,0,0,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,121,frontdoor,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1-mini,122,frontdoor,3,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1-mini,123,frontdoor,3,yes,,0,0,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,124,frontdoor,3,yes,,0,0,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,125,frontdoor,3,no,yes,0,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1-mini,126,mediation,1,no,no,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,127,mediation,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,128,mediation,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,129,mediation,1,no,yes,0,1,0,0.0,0.0,0.0,0,0,3,3,0,3
gpt-4.1-mini,130,mediation,1,no,yes,0,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,131,mediation,1,no,yes,0,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,132,mediation,1,yes,no,0,1,0,0.0,0.0,0.0,0,0,3,3,0,3
gpt-4.1-mini,133,mediation,2,yes,no,0,1,1,0.5,0.3333333333333333,0.4,1,0,1,2,0,3
gpt-4.1-mini,134,mediation,2,no,no,1,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,0,1,0,3
gpt-4.1-mini,135,mediation,2,no,yes,0,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,136,mediation,2,no,no,1,1,1,0.5,0.3333333333333333,0.4,1,0,1,2,0,3
gpt-4.1-mini,137,mediation,2,yes,,0,0,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,138,mediation,2,no,no,1,1,1,0.5,0.3333333333333333,0.4,1,0,1,2,0,3
gpt-4.1-mini,139,mediation,2,no,yes,0,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,140,mediation,3,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1-mini,141,mediation,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1-mini,142,mediation,3,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1-mini,143,mediation,3,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1-mini,144,mediation,3,no,yes,0,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1-mini,145,mediation,3,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1-mini,146,mediation,3,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,0,IV,1,no,yes,0,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,1,IV,1,no,yes,0,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,2,IV,1,no,no,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,3,IV,1,yes,yes,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,4,IV,1,yes,no,0,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,5,IV,1,yes,no,0,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,6,IV,1,yes,yes,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,7,IV,2,no,no,1,1,1,1.0,0.5,0.6666666666666666,0,0,2,2,0,4
gpt-4.1,8,IV,2,yes,no,0,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1,9,IV,2,yes,no,0,1,1,1.0,0.5,0.6666666666666666,0,0,2,2,0,4
gpt-4.1,10,IV,2,yes,yes,1,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1,11,IV,2,yes,no,0,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,12,IV,2,yes,no,0,1,1,1.0,0.5,0.6666666666666666,0,0,2,2,0,4
gpt-4.1,13,IV,2,no,no,1,1,1,1.0,0.5,0.6666666666666666,0,0,2,2,0,4
gpt-4.1,14,IV,3,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,15,IV,3,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,16,IV,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,17,IV,3,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,18,IV,3,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,19,IV,3,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,20,IV,3,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,21,arrowhead,1,yes,yes,1,1,0,0.0,0.0,0.0,0,0,5,5,0,5
gpt-4.1,22,arrowhead,1,yes,no,0,1,1,1.0,0.2,0.33333333333333337,0,0,4,4,0,5
gpt-4.1,23,arrowhead,1,no,no,1,1,1,1.0,0.2,0.33333333333333337,0,0,4,4,0,5
gpt-4.1,24,arrowhead,1,no,yes,0,1,1,1.0,0.2,0.33333333333333337,0,0,4,4,0,5
gpt-4.1,25,arrowhead,1,yes,yes,1,1,1,1.0,0.2,0.33333333333333337,0,0,4,4,0,5
gpt-4.1,26,arrowhead,1,no,no,1,1,1,1.0,0.2,0.33333333333333337,0,0,4,4,0,5
gpt-4.1,27,arrowhead,1,yes,yes,1,1,1,1.0,0.2,0.33333333333333337,0,0,4,4,0,5
gpt-4.1,28,arrowhead,2,no,no,1,1,1,0.5,0.2,0.28571428571428575,1,0,3,4,0,5
gpt-4.1,29,arrowhead,2,no,no,1,1,1,0.5,0.2,0.28571428571428575,1,0,3,4,0,5
gpt-4.1,30,arrowhead,2,no,no,1,1,1,1.0,0.2,0.33333333333333337,0,0,4,4,0,5
gpt-4.1,31,arrowhead,2,no,yes,0,1,1,0.5,0.4,0.4444444444444445,1,1,2,4,0,5
gpt-4.1,32,arrowhead,2,yes,no,0,1,1,0.5,0.2,0.28571428571428575,1,0,3,4,0,5
gpt-4.1,33,arrowhead,2,no,no,1,1,1,0.5,0.2,0.28571428571428575,1,0,3,4,0,5
gpt-4.1,34,arrowhead,2,no,no,1,1,1,0.5,0.2,0.28571428571428575,1,0,3,4,0,5
gpt-4.1,35,arrowhead,3,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,5
gpt-4.1,36,arrowhead,3,no,no,1,1,1,1.0,0.8,0.888888888888889,0,0,1,1,0,5
gpt-4.1,37,arrowhead,3,no,no,1,1,1,1.0,0.2,0.33333333333333337,0,0,4,4,0,5
gpt-4.1,38,arrowhead,3,no,yes,0,1,1,1.0,0.8,0.888888888888889,0,0,1,1,0,5
gpt-4.1,39,arrowhead,3,yes,yes,1,1,1,1.0,0.8,0.888888888888889,0,0,1,1,0,5
gpt-4.1,40,arrowhead,3,yes,no,0,1,1,1.0,0.8,0.888888888888889,0,0,1,1,0,5
gpt-4.1,41,arrowhead,3,yes,,0,0,1,1.0,0.8,0.888888888888889,0,0,1,1,0,5
gpt-4.1,42,confounding,1,yes,no,0,1,1,0.5,0.3333333333333333,0.4,1,0,2,3,0,3
gpt-4.1,43,confounding,1,no,yes,0,1,1,0.5,0.3333333333333333,0.4,1,0,2,3,0,3
gpt-4.1,44,confounding,1,no,no,1,1,1,0.5,0.3333333333333333,0.4,1,0,2,3,0,3
gpt-4.1,45,confounding,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,46,confounding,1,no,no,1,1,1,0.0,0.0,0.0,1,0,2,3,0,3
gpt-4.1,47,confounding,1,no,yes,0,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,48,confounding,1,yes,no,0,1,1,0.5,0.3333333333333333,0.4,1,0,2,3,0,3
gpt-4.1,49,confounding,2,yes,yes,1,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1,50,confounding,2,no,no,1,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1,51,confounding,2,yes,yes,1,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1,52,confounding,2,no,yes,0,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1,53,confounding,2,yes,no,0,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1,54,confounding,2,no,no,1,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1,55,confounding,2,no,yes,0,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1,56,confounding,3,yes,no,0,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1,57,confounding,3,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,58,confounding,3,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,59,confounding,3,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,60,confounding,3,yes,yes,1,1,1,1.0,0.6666666666666666,0.8,0,0,1,1,0,3
gpt-4.1,61,confounding,3,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,62,confounding,3,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,63,diamond,1,no,no,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,64,diamond,1,no,no,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,65,diamond,1,no,no,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,66,diamond,1,no,no,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,67,diamond,1,yes,yes,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,68,diamond,1,no,yes,0,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,69,diamond,1,yes,yes,1,1,1,0.0,0.0,0.0,0,2,4,6,0,4
gpt-4.1,70,diamond,2,no,yes,0,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,71,diamond,2,no,yes,0,1,1,0.5,0.25,0.3333333333333333,1,0,2,3,0,4
gpt-4.1,72,diamond,2,yes,yes,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,73,diamond,2,yes,,0,0,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,74,diamond,2,no,yes,0,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,75,diamond,2,no,yes,0,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,76,diamond,2,no,no,1,1,1,0.5,0.25,0.3333333333333333,1,0,2,3,0,4
gpt-4.1,77,diamond,3,yes,yes,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,78,diamond,3,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,79,diamond,3,no,yes,0,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,80,diamond,3,no,yes,0,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,81,diamond,3,yes,yes,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,82,diamond,3,no,,0,0,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,83,diamond,3,yes,yes,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,84,diamondcut,1,yes,no,0,1,1,0.5,0.25,0.3333333333333333,1,0,3,4,0,4
gpt-4.1,85,diamondcut,1,no,yes,0,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,86,diamondcut,1,yes,no,0,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,87,diamondcut,1,no,yes,0,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,88,diamondcut,1,yes,no,0,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,89,diamondcut,1,no,yes,0,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,90,diamondcut,1,yes,yes,1,1,1,1.0,0.25,0.4,0,0,3,3,0,4
gpt-4.1,91,diamondcut,2,no,no,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,92,diamondcut,2,no,yes,0,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1,93,diamondcut,2,yes,yes,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,94,diamondcut,2,yes,yes,1,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1,95,diamondcut,2,no,no,1,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1,96,diamondcut,2,no,yes,0,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1,97,diamondcut,2,no,yes,0,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1,98,diamondcut,3,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,99,diamondcut,3,no,yes,0,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,100,diamondcut,3,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,101,diamondcut,3,yes,no,0,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,102,diamondcut,3,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,103,diamondcut,3,no,yes,0,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,104,diamondcut,3,no,yes,0,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,105,frontdoor,1,no,yes,0,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,106,frontdoor,1,no,no,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,107,frontdoor,1,yes,yes,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,108,frontdoor,1,yes,no,0,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,109,frontdoor,1,yes,yes,1,1,1,0.0,0.0,0.0,0,2,4,6,0,4
gpt-4.1,110,frontdoor,1,no,no,1,1,1,0.0,0.0,0.0,0,1,4,5,0,4
gpt-4.1,111,frontdoor,1,yes,yes,1,1,1,0.0,0.0,0.0,0,2,4,6,0,4
gpt-4.1,112,frontdoor,2,yes,no,0,1,1,1.0,0.5,0.6666666666666666,0,0,2,2,0,4
gpt-4.1,113,frontdoor,2,yes,no,0,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,114,frontdoor,2,yes,yes,1,1,1,0.5,0.25,0.3333333333333333,0,1,3,4,0,4
gpt-4.1,115,frontdoor,2,no,no,1,1,1,1.0,0.5,0.6666666666666666,0,0,2,2,0,4
gpt-4.1,116,frontdoor,2,no,no,1,1,1,1.0,0.5,0.6666666666666666,0,0,2,2,0,4
gpt-4.1,117,frontdoor,2,no,yes,0,1,1,1.0,0.5,0.6666666666666666,0,0,2,2,0,4
gpt-4.1,118,frontdoor,2,no,yes,0,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,119,frontdoor,3,no,yes,0,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,120,frontdoor,3,no,no,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,121,frontdoor,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,122,frontdoor,3,yes,yes,1,1,1,1.0,1.0,1.0,0,0,0,0,1,4
gpt-4.1,123,frontdoor,3,yes,yes,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,124,frontdoor,3,yes,yes,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,125,frontdoor,3,no,no,1,1,1,0.6666666666666666,0.5,0.5714285714285715,0,1,2,3,0,4
gpt-4.1,126,mediation,1,no,,0,0,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,127,mediation,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,128,mediation,1,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,129,mediation,1,no,no,1,1,1,0.5,0.3333333333333333,0.4,1,0,2,3,0,3
gpt-4.1,130,mediation,1,no,yes,0,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,131,mediation,1,no,no,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,132,mediation,1,yes,no,0,1,1,0.0,0.0,0.0,1,0,2,3,0,3
gpt-4.1,133,mediation,2,yes,no,0,1,1,0.5,0.3333333333333333,0.4,1,0,1,2,0,3
gpt-4.1,134,mediation,2,no,no,1,1,1,0.5,0.3333333333333333,0.4,1,0,1,2,0,3
gpt-4.1,135,mediation,2,no,yes,0,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,136,mediation,2,no,no,1,1,1,0.5,0.3333333333333333,0.4,1,0,1,2,0,3
gpt-4.1,137,mediation,2,yes,,0,0,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,138,mediation,2,no,no,1,1,1,0.5,0.3333333333333333,0.4,1,0,1,2,0,3
gpt-4.1,139,mediation,2,no,,0,0,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,140,mediation,3,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,141,mediation,3,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,142,mediation,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,143,mediation,3,no,no,1,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,144,mediation,3,no,yes,0,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
gpt-4.1,145,mediation,3,no,yes,0,1,1,1.0,1.0,1.0,0,0,0,0,1,3
gpt-4.1,146,mediation,3,yes,yes,1,1,1,1.0,0.3333333333333333,0.5,0,0,2,2,0,3
