model,item,id,cond,graph_id,rung,query_type,story_id,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-nano,123,15462,RAW,fork,1,marginal,candle,PSEUDO,yes,yes,1,1,109,689,
gpt-4.1-nano,131,15365,RAW,fork,2,backadj,candle,PSEUDO,yes,no,0,1,116,3,
gpt-4.1-nano,123,15462,ORACLE,fork,1,marginal,candle,PSEUDO,yes,yes,1,1,145,669,
gpt-4.1-nano,129,5055,ORACLE,fork,2,backadj,candle,PSEUDO,yes,no,0,1,151,188,
gpt-4.1-nano,131,15365,PROSE,fork,2,backadj,candle,PSEUDO,yes,no,0,1,138,3,
gpt-4.1-nano,128,16150,ORACLE,fork,2,backadj,getting_tanned,PSEUDO,yes,yes,1,1,151,209,
gpt-4.1-nano,130,5789,ORACLE,fork,2,ate,getting_tanned,PSEUDO,no,no,1,1,135,183,
gpt-4.1-nano,130,5789,RAW,fork,2,ate,getting_tanned,PSEUDO,no,no,1,1,99,175,
gpt-4.1-nano,130,5789,PROSE,fork,2,ate,getting_tanned,PSEUDO,no,no,1,1,120,196,
gpt-4.1-nano,131,15365,DR_k1,fork,2,backadj,candle,PSEUDO,yes,yes,1,1,153,154,
gpt-4.1-nano,133,16015,PROSE,fork,3,ett,getting_late,PSEUDO,yes,yes,1,1,137,70,
gpt-4.1-nano,132,207,RAW,fork,3,ett,candle,PSEUDO,yes,yes,1,1,118,188,
gpt-4.1-nano,132,207,DR_k1,fork,3,ett,candle,PSEUDO,yes,yes,1,1,154,139,
gpt-4.1-nano,129,5055,DR_k1,fork,2,backadj,candle,PSEUDO,yes,yes,1,1,152,171,
gpt-4.1-nano,133,16015,RAW,fork,3,ett,getting_late,PSEUDO,yes,yes,1,1,116,137,
gpt-4.1-nano,127,11317,DR_k1,fork,2,backadj,getting_tanned,PSEUDO,yes,no,0,1,154,180,
gpt-4.1-nano,132,207,ORACLE,fork,3,ett,candle,PSEUDO,yes,yes,1,1,154,193,
gpt-4.1-nano,134,9656,PROSE,fork,3,det-counterfactual,getting_tanned,PSEUDO,yes,yes,1,1,117,132,
gpt-4.1-nano,127,11317,ORACLE,fork,2,backadj,getting_tanned,PSEUDO,yes,yes,1,1,154,209,
gpt-4.1-nano,131,15365,ORACLE,fork,2,backadj,candle,PSEUDO,yes,yes,1,1,153,170,
gpt-4.1-nano,130,5789,DR_k1,fork,2,ate,getting_tanned,PSEUDO,no,no,1,1,136,514,
gpt-4.1-nano,134,9656,RAW,fork,3,det-counterfactual,getting_tanned,PSEUDO,yes,yes,1,1,95,133,
gpt-4.1-nano,132,207,PROSE,fork,3,ett,candle,PSEUDO,yes,yes,1,1,139,216,
gpt-4.1-nano,134,9656,ORACLE,fork,3,det-counterfactual,getting_tanned,PSEUDO,yes,yes,1,1,132,168,
gpt-4.1-nano,133,16015,DR_k1,fork,3,ett,getting_late,PSEUDO,yes,yes,1,1,152,265,
gpt-4.1-nano,135,19943,PROSE,fork,3,det-counterfactual,candle,PSEUDO,yes,yes,1,1,114,187,
gpt-4.1-nano,135,19943,ORACLE,fork,3,det-counterfactual,candle,PSEUDO,yes,yes,1,1,129,247,
gpt-4.1-nano,136,940,ORACLE,fork,3,ett,getting_tanned,PSEUDO,no,no,1,1,154,230,
gpt-4.1-nano,133,16015,ORACLE,fork,3,ett,getting_late,PSEUDO,yes,yes,1,1,152,349,
gpt-4.1-nano,134,9656,DR_k1,fork,3,det-counterfactual,getting_tanned,PSEUDO,yes,yes,1,1,131,197,
gpt-4.1-nano,124,5480,DR_k1,fork,1,correlation,forest_fire,PSEUDO,yes,yes,1,1,139,511,
gpt-4.1-nano,137,5054,DR_k1,fork,3,ett,candle,PSEUDO,no,no,1,1,160,180,
gpt-4.1-nano,137,5054,PROSE,fork,3,ett,candle,PSEUDO,no,no,1,1,145,287,
gpt-4.1-nano,136,940,PROSE,fork,3,ett,getting_tanned,PSEUDO,no,no,1,1,139,307,
gpt-4.1-nano,135,19943,DR_k1,fork,3,det-counterfactual,candle,PSEUDO,yes,yes,1,1,129,415,
gpt-4.1-nano,137,5054,ORACLE,fork,3,ett,candle,PSEUDO,no,yes,0,1,160,300,
gpt-4.1-nano,135,19943,RAW,fork,3,det-counterfactual,candle,PSEUDO,yes,yes,1,1,93,173,
gpt-4.1-nano,139,8979,RAW,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,111,239,
gpt-4.1-nano,138,8978,PROSE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,144,496,
gpt-4.1-nano,136,940,DR_k1,fork,3,ett,getting_tanned,PSEUDO,no,no,1,1,154,493,
gpt-4.1-nano,136,940,RAW,fork,3,ett,getting_tanned,PSEUDO,no,no,1,1,118,486,
gpt-4.1-nano,139,8979,PROSE,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,145,461,
gpt-4.1-nano,138,8978,RAW,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,110,536,
gpt-4.1-nano,139,8979,DR_k1,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,161,409,
gpt-4.1-nano,140,8919,RAW,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,yes,1,1,111,328,
gpt-4.1-nano,140,8919,PROSE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,yes,1,1,148,467,
gpt-4.1-nano,139,8979,ORACLE,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,yes,0,1,160,490,
gpt-4.1-nano,138,8978,DR_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,,0,0,152,700,
gpt-4.1-nano,140,8919,DR_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,yes,1,1,155,501,
gpt-4.1-nano,137,5054,RAW,fork,3,ett,candle,PSEUDO,no,no,1,1,122,243,
gpt-4.1-nano,142,4207,RAW,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,111,292,
gpt-4.1-nano,144,14674,PROSE,frontdoor,2,backadj,smoking_frontdoor,PSEUDO,yes,yes,1,1,167,3,
gpt-4.1-nano,144,14674,RAW,frontdoor,2,backadj,smoking_frontdoor,PSEUDO,yes,no,0,1,132,3,
gpt-4.1-nano,141,14610,RAW,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,no,0,1,110,619,
gpt-4.1-nano,140,8919,ORACLE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,no,0,1,163,700,
gpt-4.1-nano,141,14610,PROSE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,,0,0,145,700,
gpt-4.1-nano,143,4301,RAW,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,no,0,1,118,305,
gpt-4.1-nano,142,4207,PROSE,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,145,519,
gpt-4.1-nano,141,14610,ORACLE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,,0,0,160,700,
gpt-4.1-nano,142,4207,ORACLE,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,160,488,
gpt-4.1-nano,143,4301,ORACLE,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,171,474,
gpt-4.1-nano,138,8978,ORACLE,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,no,no,1,1,159,577,
gpt-4.1-nano,143,4301,PROSE,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,156,562,
gpt-4.1-nano,141,14610,DR_k1,frontdoor,1,marginal,smoking_frontdoor,PSEUDO,yes,no,0,1,160,688,
gpt-4.1-nano,144,14674,DR_k1,frontdoor,2,backadj,smoking_frontdoor,PSEUDO,yes,no,0,1,182,228,
gpt-4.1-nano,147,14575,PROSE,frontdoor,2,backadj,smoking_frontdoor,PSEUDO,no,no,1,1,156,3,
gpt-4.1-nano,147,14575,RAW,frontdoor,2,backadj,smoking_frontdoor,PSEUDO,no,no,1,1,123,3,
gpt-4.1-nano,144,14674,ORACLE,frontdoor,2,backadj,smoking_frontdoor,PSEUDO,yes,yes,1,1,182,300,
gpt-4.1-nano,143,4301,DR_k1,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,yes,yes,1,1,164,481,
gpt-4.1-nano,147,14575,DR_k1,frontdoor,2,backadj,smoking_frontdoor,PSEUDO,no,no,1,1,171,237,
gpt-4.1-nano,149,4166,PROSE,frontdoor,2,ate,smoking_frontdoor,PSEUDO,yes,no,0,1,212,181,
gpt-4.1-nano,146,14651,PROSE,frontdoor,2,ate,smoking_frontdoor,PSEUDO,yes,yes,1,1,221,646,
gpt-4.1-nano,147,14575,ORACLE,frontdoor,2,backadj,smoking_frontdoor,PSEUDO,no,no,1,1,171,329,
gpt-4.1-nano,142,4207,DR_k1,frontdoor,1,correlation,smoking_frontdoor,PSEUDO,no,no,1,1,161,437,
gpt-4.1-nano,145,9014,PROSE,frontdoor,2,ate,smoking_frontdoor,PSEUDO,yes,no,0,1,220,447,
gpt-4.1-nano,146,14651,ORACLE,frontdoor,2,ate,smoking_frontdoor,PSEUDO,yes,yes,1,1,236,537,
gpt-4.1-nano,148,19325,ORACLE,frontdoor,2,ate,smoking_frontdoor,PSEUDO,yes,no,0,1,229,700,
gpt-4.1-nano,148,19325,PROSE,frontdoor,2,ate,smoking_frontdoor,PSEUDO,yes,no,0,1,214,663,
gpt-4.1-nano,148,19325,RAW,frontdoor,2,ate,smoking_frontdoor,PSEUDO,yes,no,0,1,180,672,
gpt-4.1-nano,148,19325,DR_k1,frontdoor,2,ate,smoking_frontdoor,PSEUDO,yes,yes,1,1,222,660,
gpt-4.1-nano,149,4166,RAW,frontdoor,2,ate,smoking_frontdoor,PSEUDO,yes,yes,1,1,179,585,
gpt-4.1-nano,146,14651,RAW,frontdoor,2,ate,smoking_frontdoor,PSEUDO,yes,yes,1,1,185,678,
gpt-4.1-nano,149,4166,ORACLE,frontdoor,2,ate,smoking_frontdoor,PSEUDO,yes,yes,1,1,227,594,
gpt-4.1-nano,146,14651,DR_k1,frontdoor,2,ate,smoking_frontdoor,PSEUDO,yes,no,0,1,236,700,
gpt-4.1-nano,145,9014,DR_k1,frontdoor,2,ate,smoking_frontdoor,PSEUDO,yes,no,0,1,227,533,
gpt-4.1-nano,145,9014,ORACLE,frontdoor,2,ate,smoking_frontdoor,PSEUDO,yes,no,0,1,235,577,
gpt-4.1-nano,149,4166,DR_k1,frontdoor,2,ate,smoking_frontdoor,PSEUDO,yes,yes,1,1,228,644,
gpt-4.1-nano,145,9014,RAW,frontdoor,2,ate,smoking_frontdoor,PSEUDO,yes,no,0,1,185,700,
gpt-4.1-nano,150,20623,RAW,frontdoor,3,det-counterfactual,smoking_frontdoor,PSEUDO,yes,no,0,1,116,700,
gpt-4.1-nano,150,20623,ORACLE,frontdoor,3,det-counterfactual,smoking_frontdoor,PSEUDO,yes,,0,0,166,700,
gpt-4.1-nano,150,20623,DR_k1,frontdoor,3,det-counterfactual,smoking_frontdoor,PSEUDO,yes,,0,0,166,700,
gpt-4.1-nano,151,9004,DR_k1,frontdoor,3,nie,smoking_frontdoor,PSEUDO,yes,no,0,1,238,581,
gpt-4.1-nano,150,20623,PROSE,frontdoor,3,det-counterfactual,smoking_frontdoor,PSEUDO,yes,,0,0,151,700,
gpt-4.1-nano,151,9004,PROSE,frontdoor,3,nie,smoking_frontdoor,PSEUDO,yes,no,0,1,231,700,
gpt-4.1-nano,151,9004,RAW,frontdoor,3,nie,smoking_frontdoor,PSEUDO,yes,no,0,1,193,700,
gpt-4.1-nano,151,9004,ORACLE,frontdoor,3,nie,smoking_frontdoor,PSEUDO,yes,no,0,1,246,649,
gpt-4.1-nano,152,10229,PROSE,frontdoor,3,det-counterfactual,smoking_frontdoor,PSEUDO,no,no,1,1,149,688,
gpt-4.1-nano,153,19421,PROSE,frontdoor,3,ett,smoking_frontdoor,PSEUDO,no,no,1,1,224,563,
gpt-4.1-nano,153,19421,RAW,frontdoor,3,ett,smoking_frontdoor,PSEUDO,no,no,1,1,188,482,
gpt-4.1-nano,152,10229,RAW,frontdoor,3,det-counterfactual,smoking_frontdoor,PSEUDO,no,no,1,1,115,668,
gpt-4.1-nano,153,19421,ORACLE,frontdoor,3,ett,smoking_frontdoor,PSEUDO,no,yes,0,1,239,640,
gpt-4.1-nano,152,10229,DR_k1,frontdoor,3,det-counterfactual,smoking_frontdoor,PSEUDO,no,no,1,1,157,700,
gpt-4.1-nano,154,4267,PROSE,frontdoor,3,nie,smoking_frontdoor,PSEUDO,yes,yes,1,1,216,495,
gpt-4.1-nano,154,4267,ORACLE,frontdoor,3,nie,smoking_frontdoor,PSEUDO,yes,yes,1,1,231,541,
gpt-4.1-nano,156,17471,RAW,mediation,1,correlation,gender_admission,PSEUDO,yes,yes,1,1,103,208,
gpt-4.1-nano,155,4167,RAW,frontdoor,3,ett,smoking_frontdoor,PSEUDO,no,no,1,1,181,487,
gpt-4.1-nano,155,4167,ORACLE,frontdoor,3,ett,smoking_frontdoor,PSEUDO,no,no,1,1,232,489,
gpt-4.1-nano,154,4267,RAW,frontdoor,3,nie,smoking_frontdoor,PSEUDO,yes,no,0,1,181,700,
gpt-4.1-nano,153,19421,DR_k1,frontdoor,3,ett,smoking_frontdoor,PSEUDO,no,no,1,1,240,700,
gpt-4.1-nano,154,4267,DR_k1,frontdoor,3,nie,smoking_frontdoor,PSEUDO,yes,no,0,1,224,700,
gpt-4.1-nano,156,17471,DR_k1,mediation,1,correlation,gender_admission,PSEUDO,yes,yes,1,1,143,418,
gpt-4.1-nano,152,10229,ORACLE,frontdoor,3,det-counterfactual,smoking_frontdoor,PSEUDO,no,no,1,1,164,700,
gpt-4.1-nano,155,4167,DR_k1,frontdoor,3,ett,smoking_frontdoor,PSEUDO,no,no,1,1,231,619,
gpt-4.1-nano,155,4167,PROSE,frontdoor,3,ett,smoking_frontdoor,PSEUDO,no,no,1,1,217,623,
gpt-4.1-nano,156,17471,ORACLE,mediation,1,correlation,gender_admission,PSEUDO,yes,yes,1,1,143,469,
gpt-4.1-nano,156,17471,PROSE,mediation,1,correlation,gender_admission,PSEUDO,yes,yes,1,1,128,477,
gpt-4.1-nano,157,17284,ORACLE,mediation,1,marginal,encouagement_program,PSEUDO,yes,yes,1,1,147,455,
gpt-4.1-nano,157,17284,RAW,mediation,1,marginal,encouagement_program,PSEUDO,yes,no,0,1,108,632,
gpt-4.1-nano,157,17284,PROSE,mediation,1,marginal,encouagement_program,PSEUDO,yes,yes,1,1,132,593,
gpt-4.1-nano,158,7033,PROSE,mediation,1,marginal,gender_admission,PSEUDO,no,no,1,1,133,506,
gpt-4.1-nano,160,2238,RAW,mediation,1,marginal,gender_admission,PSEUDO,yes,yes,1,1,112,472,
gpt-4.1-nano,161,6811,PROSE,mediation,1,marginal,encouagement_program,PSEUDO,yes,yes,1,1,132,322,
gpt-4.1-nano,159,1013,PROSE,mediation,1,marginal,penguin,PSEUDO,yes,no,0,1,136,614,
gpt-4.1-nano,161,6811,RAW,mediation,1,marginal,encouagement_program,PSEUDO,yes,yes,1,1,108,397,
gpt-4.1-nano,158,7033,ORACLE,mediation,1,marginal,gender_admission,PSEUDO,no,no,1,1,148,700,
gpt-4.1-nano,160,2238,DR_k1,mediation,1,marginal,gender_admission,PSEUDO,yes,yes,1,1,154,614,
gpt-4.1-nano,159,1013,RAW,mediation,1,marginal,penguin,PSEUDO,yes,no,0,1,113,700,
gpt-4.1-nano,158,7033,DR_k1,mediation,1,marginal,gender_admission,PSEUDO,no,,0,0,148,700,
gpt-4.1-nano,159,1013,ORACLE,mediation,1,marginal,penguin,PSEUDO,yes,no,0,1,151,700,
gpt-4.1-nano,159,1013,DR_k1,mediation,1,marginal,penguin,PSEUDO,yes,,0,0,151,700,
gpt-4.1-nano,162,1128,RAW,mediation,2,ate,penguin,PSEUDO,no,no,1,1,102,104,
gpt-4.1-nano,163,12414,PROSE,mediation,2,backadj,encouagement_program,PSEUDO,no,yes,0,1,150,3,
gpt-4.1-nano,162,1128,DR_k1,mediation,2,ate,penguin,PSEUDO,no,yes,0,1,140,116,
gpt-4.1-nano,163,12414,RAW,mediation,2,backadj,encouagement_program,PSEUDO,no,no,1,1,125,3,
gpt-4.1-nano,162,1128,ORACLE,mediation,2,ate,penguin,PSEUDO,no,yes,0,1,141,165,
gpt-4.1-nano,161,6811,ORACLE,mediation,1,marginal,encouagement_program,PSEUDO,yes,yes,1,1,147,420,
gpt-4.1-nano,165,18271,PROSE,mediation,2,backadj,neg_mediation,PSEUDO,no,yes,0,1,146,3,
gpt-4.1-nano,158,7033,RAW,mediation,1,marginal,gender_admission,PSEUDO,no,no,1,1,108,547,
gpt-4.1-nano,165,18271,RAW,mediation,2,backadj,neg_mediation,PSEUDO,no,no,1,1,122,3,
gpt-4.1-nano,163,12414,ORACLE,mediation,2,backadj,encouagement_program,PSEUDO,no,yes,0,1,166,201,
gpt-4.1-nano,164,17234,RAW,mediation,2,ate,encouagement_program,PSEUDO,yes,yes,1,1,97,58,
gpt-4.1-nano,157,17284,DR_k1,mediation,1,marginal,encouagement_program,PSEUDO,yes,no,0,1,148,700,
gpt-4.1-nano,166,16571,PROSE,mediation,2,backadj,blood_pressure,PSEUDO,no,yes,0,1,152,3,
gpt-4.1-nano,160,2238,PROSE,mediation,1,marginal,gender_admission,PSEUDO,yes,yes,1,1,140,630,
gpt-4.1-nano,166,16571,RAW,mediation,2,backadj,blood_pressure,PSEUDO,no,no,1,1,126,3,
gpt-4.1-nano,164,17234,ORACLE,mediation,2,ate,encouagement_program,PSEUDO,yes,yes,1,1,136,151,
gpt-4.1-nano,164,17234,PROSE,mediation,2,ate,encouagement_program,PSEUDO,yes,yes,1,1,121,293,
gpt-4.1-nano,165,18271,DR_k1,mediation,2,backadj,neg_mediation,PSEUDO,no,yes,0,1,161,164,
gpt-4.1-nano,162,1128,PROSE,mediation,2,ate,penguin,PSEUDO,no,no,1,1,126,408,
gpt-4.1-nano,164,17234,DR_k1,mediation,2,ate,encouagement_program,PSEUDO,yes,yes,1,1,136,252,
gpt-4.1-nano,166,16571,ORACLE,mediation,2,backadj,blood_pressure,PSEUDO,no,yes,0,1,167,186,
gpt-4.1-nano,160,2238,ORACLE,mediation,1,marginal,gender_admission,PSEUDO,yes,no,0,1,155,700,
gpt-4.1-nano,165,18271,ORACLE,mediation,2,backadj,neg_mediation,PSEUDO,no,yes,0,1,161,237,
gpt-4.1-nano,167,4955,PROSE,mediation,2,ate,alarm,PSEUDO,no,no,1,1,126,234,
gpt-4.1-nano,167,4955,RAW,mediation,2,ate,alarm,PSEUDO,no,no,1,1,102,125,
gpt-4.1-nano,166,16571,DR_k1,mediation,2,backadj,blood_pressure,PSEUDO,no,no,1,1,167,307,
gpt-4.1-nano,161,6811,DR_k1,mediation,1,marginal,encouagement_program,PSEUDO,yes,yes,1,1,146,441,
gpt-4.1-nano,168,15266,RAW,mediation,3,ett,alarm,PSEUDO,no,yes,0,1,115,160,
gpt-4.1-nano,168,15266,PROSE,mediation,3,ett,alarm,PSEUDO,no,yes,0,1,139,137,
gpt-4.1-nano,168,15266,ORACLE,mediation,3,ett,alarm,PSEUDO,no,yes,0,1,154,135,
gpt-4.1-nano,167,4955,DR_k1,mediation,2,ate,alarm,PSEUDO,no,no,1,1,142,277,
gpt-4.1-nano,170,11567,RAW,mediation,3,ett,penguin,PSEUDO,no,no,1,1,117,124,
gpt-4.1-nano,170,11567,PROSE,mediation,3,ett,penguin,PSEUDO,no,no,1,1,141,117,
gpt-4.1-nano,171,13453,PROSE,mediation,3,ett,neg_mediation,PSEUDO,no,yes,0,1,127,148,
gpt-4.1-nano,167,4955,ORACLE,mediation,2,ate,alarm,PSEUDO,no,no,1,1,141,409,
gpt-4.1-nano,170,11567,ORACLE,mediation,3,ett,penguin,PSEUDO,no,yes,0,1,156,200,
gpt-4.1-nano,171,13453,RAW,mediation,3,ett,neg_mediation,PSEUDO,no,no,1,1,104,164,
gpt-4.1-nano,170,11567,DR_k1,mediation,3,ett,penguin,PSEUDO,no,yes,0,1,157,195,
gpt-4.1-nano,168,15266,DR_k1,mediation,3,ett,alarm,PSEUDO,no,no,1,1,154,450,
gpt-4.1-nano,171,13453,ORACLE,mediation,3,ett,neg_mediation,PSEUDO,no,no,1,1,142,269,
gpt-4.1-nano,163,12414,DR_k1,mediation,2,backadj,encouagement_program,PSEUDO,no,yes,0,1,166,176,
gpt-4.1-nano,171,13453,DR_k1,mediation,3,ett,neg_mediation,PSEUDO,no,no,1,1,142,324,
gpt-4.1-nano,172,20217,ORACLE,mediation,3,det-counterfactual,encouagement_program,PSEUDO,no,no,1,1,135,511,
gpt-4.1-nano,172,20217,PROSE,mediation,3,det-counterfactual,encouagement_program,PSEUDO,no,no,1,1,120,545,
gpt-4.1-nano,169,16591,ORACLE,mediation,3,nde,blood_pressure,PSEUDO,no,yes,0,1,232,690,
gpt-4.1-nano,169,16591,RAW,mediation,3,nde,blood_pressure,PSEUDO,no,no,1,1,194,700,
gpt-4.1-nano,169,16591,DR_k1,mediation,3,nde,blood_pressure,PSEUDO,no,no,1,1,232,700,
gpt-4.1-nano,169,16591,PROSE,mediation,3,nde,blood_pressure,PSEUDO,no,no,1,1,217,700,
gpt-4.1-nano,173,20215,PROSE,mediation,3,det-counterfactual,encouagement_program,PSEUDO,no,no,1,1,118,326,
gpt-4.1-nano,173,20215,DR_k1,mediation,3,det-counterfactual,encouagement_program,PSEUDO,no,yes,0,1,133,375,
gpt-4.1-nano,172,20217,RAW,mediation,3,det-counterfactual,encouagement_program,PSEUDO,no,no,1,1,94,508,
gpt-4.1-nano,173,20215,ORACLE,mediation,3,det-counterfactual,encouagement_program,PSEUDO,no,no,1,1,133,528,
gpt-4.1-nano,173,20215,RAW,mediation,3,det-counterfactual,encouagement_program,PSEUDO,no,no,1,1,93,514,
gpt-4.1-nano,172,20217,DR_k1,mediation,3,det-counterfactual,encouagement_program,PSEUDO,no,no,1,1,134,626,
gpt-4.1-mini,0,19800,PROSE,IV,1,correlation,tax_smoke_birthWeight,PSEUDO,no,no,1,1,144,298,
gpt-4.1-mini,3,4655,DR_k1,IV,1,marginal,tax_smoke_birthWeight,PSEUDO,yes,yes,1,1,169,269,
gpt-4.1-mini,3,4655,PROSE,IV,1,marginal,tax_smoke_birthWeight,PSEUDO,yes,yes,1,1,153,285,
gpt-4.1-mini,0,19800,RAW,IV,1,correlation,tax_smoke_birthWeight,PSEUDO,no,no,1,1,110,315,
gpt-4.1-mini,3,4655,RAW,IV,1,marginal,tax_smoke_birthWeight,PSEUDO,yes,yes,1,1,118,242,
gpt-4.1-mini,1,4782,RAW,IV,1,correlation,water_cholera,PSEUDO,no,no,1,1,111,292,
gpt-4.1-mini,0,19800,DR_k1,IV,1,correlation,tax_smoke_birthWeight,PSEUDO,no,no,1,1,158,301,
gpt-4.1-mini,3,4655,ORACLE,IV,1,marginal,tax_smoke_birthWeight,PSEUDO,yes,yes,1,1,168,246,
gpt-4.1-mini,2,19758,RAW,IV,1,marginal,tax_smoke_birthWeight,PSEUDO,yes,yes,1,1,119,366,
gpt-4.1-mini,2,19758,PROSE,IV,1,marginal,tax_smoke_birthWeight,PSEUDO,yes,yes,1,1,154,414,
gpt-4.1-mini,1,4782,PROSE,IV,1,correlation,water_cholera,PSEUDO,no,no,1,1,146,397,
gpt-4.1-mini,2,19758,ORACLE,IV,1,marginal,tax_smoke_birthWeight,PSEUDO,yes,yes,1,1,169,397,
gpt-4.1-mini,1,4782,DR_k1,IV,1,correlation,water_cholera,PSEUDO,no,no,1,1,161,365,
gpt-4.1-mini,4,9401,ORACLE,IV,1,marginal,tax_smoke_birthWeight,PSEUDO,no,no,1,1,170,180,
gpt-4.1-mini,0,19800,ORACLE,IV,1,correlation,tax_smoke_birthWeight,PSEUDO,no,no,1,1,159,443,
gpt-4.1-mini,4,9401,PROSE,IV,1,marginal,tax_smoke_birthWeight,PSEUDO,no,no,1,1,155,213,
gpt-4.1-mini,6,16813,RAW,IV,2,backadj,cholesterol,PSEUDO,no,yes,0,1,123,110,
gpt-4.1-mini,1,4782,ORACLE,IV,1,correlation,water_cholera,PSEUDO,no,no,1,1,161,468,
gpt-4.1-mini,4,9401,RAW,IV,1,marginal,tax_smoke_birthWeight,PSEUDO,no,no,1,1,119,248,
gpt-4.1-mini,4,9401,DR_k1,IV,1,marginal,tax_smoke_birthWeight,PSEUDO,no,no,1,1,170,270,
gpt-4.1-mini,5,4711,RAW,IV,1,marginal,tax_smoke_birthWeight,PSEUDO,yes,yes,1,1,118,261,
gpt-4.1-mini,2,19758,DR_k1,IV,1,marginal,tax_smoke_birthWeight,PSEUDO,yes,yes,1,1,162,468,
gpt-4.1-mini,5,4711,ORACLE,IV,1,marginal,tax_smoke_birthWeight,PSEUDO,yes,yes,1,1,168,306,
gpt-4.1-mini,6,16813,PROSE,IV,2,backadj,cholesterol,PSEUDO,no,no,1,1,157,167,
gpt-4.1-mini,5,4711,PROSE,IV,1,marginal,tax_smoke_birthWeight,PSEUDO,yes,yes,1,1,152,296,
gpt-4.1-mini,9,19839,RAW,IV,2,backadj,water_cholera,PSEUDO,yes,no,0,1,129,3,
gpt-4.1-mini,6,16813,ORACLE,IV,2,backadj,cholesterol,PSEUDO,no,no,1,1,172,167,
gpt-4.1-mini,7,15133,PROSE,IV,2,ate,water_cholera,PSEUDO,no,no,1,1,177,224,
gpt-4.1-mini,5,4711,DR_k1,IV,1,marginal,tax_smoke_birthWeight,PSEUDO,yes,yes,1,1,168,186,
gpt-4.1-mini,7,15133,ORACLE,IV,2,ate,water_cholera,PSEUDO,no,no,1,1,192,249,
gpt-4.1-mini,6,16813,DR_k1,IV,2,backadj,cholesterol,PSEUDO,no,no,1,1,166,415,
gpt-4.1-mini,7,15133,DR_k1,IV,2,ate,water_cholera,PSEUDO,no,no,1,1,192,267,
gpt-4.1-mini,9,19839,PROSE,IV,2,backadj,water_cholera,PSEUDO,yes,yes,1,1,163,206,
gpt-4.1-mini,9,19839,ORACLE,IV,2,backadj,water_cholera,PSEUDO,yes,yes,1,1,178,196,
gpt-4.1-mini,11,9410,PROSE,IV,2,ate,tax_smoke_birthWeight,PSEUDO,no,no,1,1,175,138,
gpt-4.1-mini,7,15133,RAW,IV,2,ate,water_cholera,PSEUDO,no,no,1,1,143,316,
gpt-4.1-mini,9,19839,DR_k1,IV,2,backadj,water_cholera,PSEUDO,yes,yes,1,1,171,214,
gpt-4.1-mini,10,4741,RAW,IV,2,ate,water_cholera,PSEUDO,no,no,1,1,147,236,
gpt-4.1-mini,10,4741,ORACLE,IV,2,ate,water_cholera,PSEUDO,no,no,1,1,200,246,
gpt-4.1-mini,8,13835,RAW,IV,2,ate,price,PSEUDO,no,no,1,1,141,195,
gpt-4.1-mini,8,13835,PROSE,IV,2,ate,price,PSEUDO,no,no,1,1,175,228,
gpt-4.1-mini,8,13835,ORACLE,IV,2,ate,price,PSEUDO,no,no,1,1,190,280,
gpt-4.1-mini,11,9410,RAW,IV,2,ate,tax_smoke_birthWeight,PSEUDO,no,no,1,1,139,144,
gpt-4.1-mini,12,10311,PROSE,IV,3,det-counterfactual,tax_smoke_birthWeight,PSEUDO,no,yes,0,1,147,180,
gpt-4.1-mini,10,4741,PROSE,IV,2,ate,water_cholera,PSEUDO,no,no,1,1,185,293,
gpt-4.1-mini,8,13835,DR_k1,IV,2,ate,price,PSEUDO,no,no,1,1,183,316,
gpt-4.1-mini,12,10311,ORACLE,IV,3,det-counterfactual,tax_smoke_birthWeight,PSEUDO,no,yes,0,1,162,283,
gpt-4.1-mini,11,9410,DR_k1,IV,2,ate,tax_smoke_birthWeight,PSEUDO,no,no,1,1,183,251,
