model,item,cond,graph_id,rung,query_type,story_id,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-nano,63,ORACLE,collision,2,collider_bias,elite_students,KEEP,no,no,1,1,141,124,
gpt-4.1-nano,61,DR_k1,collision,2,backadj,celebrity,KEEP,yes,yes,1,1,143,230,
gpt-4.1-nano,62,ORACLE,collision,2,collider_bias,elite_students,KEEP,no,no,1,1,141,162,
gpt-4.1-nano,64,DR_k1,collision,2,backadj,celebrity,KEEP,no,yes,0,1,146,121,
gpt-4.1-nano,63,DR_k1,collision,2,collider_bias,elite_students,KEEP,no,no,1,1,140,177,
gpt-4.1-nano,65,RAW,collision,2,collider_bias,elite_students,KEEP,yes,no,0,1,99,158,
gpt-4.1-nano,62,DR_k1,collision,2,collider_bias,elite_students,KEEP,no,no,1,1,140,209,
gpt-4.1-nano,64,ORACLE,collision,2,backadj,celebrity,KEEP,no,yes,0,1,146,168,
gpt-4.1-nano,65,PROSE,collision,2,collider_bias,elite_students,KEEP,yes,no,0,1,122,224,
gpt-4.1-nano,63,PROSE,collision,2,collider_bias,elite_students,KEEP,no,no,1,1,126,226,
gpt-4.1-nano,65,ORACLE,collision,2,collider_bias,elite_students,KEEP,yes,no,0,1,137,214,
gpt-4.1-nano,65,DR_k1,collision,2,collider_bias,elite_students,KEEP,yes,no,0,1,137,296,
gpt-4.1-nano,66,RAW,confounding,1,correlation,simpson_hospital,KEEP,yes,yes,1,1,103,346,
gpt-4.1-nano,66,PROSE,confounding,1,correlation,simpson_hospital,KEEP,yes,yes,1,1,123,286,
gpt-4.1-nano,68,PROSE,confounding,1,correlation,simpson_hospital,KEEP,no,no,1,1,128,251,
gpt-4.1-nano,67,ORACLE,confounding,1,correlation,simpson_vaccine,KEEP,yes,yes,1,1,147,242,
gpt-4.1-nano,67,RAW,confounding,1,correlation,simpson_vaccine,KEEP,yes,yes,1,1,111,279,
gpt-4.1-nano,67,PROSE,confounding,1,correlation,simpson_vaccine,KEEP,yes,yes,1,1,132,326,
gpt-4.1-nano,66,DR_k1,confounding,1,correlation,simpson_hospital,KEEP,yes,yes,1,1,138,376,
gpt-4.1-nano,67,DR_k1,confounding,1,correlation,simpson_vaccine,KEEP,yes,yes,1,1,149,337,
gpt-4.1-nano,69,PROSE,confounding,1,correlation,simpson_hospital,KEEP,yes,yes,1,1,128,220,
gpt-4.1-nano,66,ORACLE,confounding,1,correlation,simpson_hospital,KEEP,yes,yes,1,1,138,448,
gpt-4.1-nano,68,RAW,confounding,1,correlation,simpson_hospital,KEEP,no,no,1,1,106,322,
gpt-4.1-nano,72,RAW,confounding,2,backadj,simpson_drug,KEEP,no,no,1,1,113,3,
gpt-4.1-nano,68,DR_k1,confounding,1,correlation,simpson_hospital,KEEP,no,no,1,1,143,457,
gpt-4.1-nano,73,PROSE,confounding,2,backadj,simpson_vaccine,KEEP,no,no,1,1,134,3,
gpt-4.1-nano,73,RAW,confounding,2,backadj,simpson_vaccine,KEEP,no,no,1,1,113,3,
gpt-4.1-nano,70,PROSE,confounding,1,marginal,simpson_vaccine,KEEP,yes,yes,1,1,136,256,
gpt-4.1-nano,69,RAW,confounding,1,correlation,simpson_hospital,KEEP,yes,yes,1,1,106,393,
gpt-4.1-nano,72,PROSE,confounding,2,backadj,simpson_drug,KEEP,no,no,1,1,133,110,
gpt-4.1-nano,68,ORACLE,confounding,1,correlation,simpson_hospital,KEEP,no,no,1,1,143,493,
gpt-4.1-nano,70,ORACLE,confounding,1,marginal,simpson_vaccine,KEEP,yes,yes,1,1,151,268,
gpt-4.1-nano,69,DR_k1,confounding,1,correlation,simpson_hospital,KEEP,yes,yes,1,1,143,302,
gpt-4.1-nano,69,ORACLE,confounding,1,correlation,simpson_hospital,KEEP,yes,yes,1,1,143,387,
gpt-4.1-nano,74,RAW,confounding,2,backadj,simpson_vaccine,KEEP,yes,yes,1,1,117,3,
gpt-4.1-nano,72,ORACLE,confounding,2,backadj,simpson_drug,KEEP,no,no,1,1,148,139,
gpt-4.1-nano,70,RAW,confounding,1,marginal,simpson_vaccine,KEEP,yes,yes,1,1,115,269,
gpt-4.1-nano,71,ORACLE,confounding,1,marginal,simpson_vaccine,KEEP,no,no,1,1,151,265,
gpt-4.1-nano,70,DR_k1,confounding,1,marginal,simpson_vaccine,KEEP,yes,yes,1,1,150,311,
gpt-4.1-nano,71,DR_k1,confounding,1,marginal,simpson_vaccine,KEEP,no,no,1,1,150,251,
gpt-4.1-nano,71,RAW,confounding,1,marginal,simpson_vaccine,KEEP,no,no,1,1,115,322,
gpt-4.1-nano,71,PROSE,confounding,1,marginal,simpson_vaccine,KEEP,no,no,1,1,136,355,
gpt-4.1-nano,73,ORACLE,confounding,2,backadj,simpson_vaccine,KEEP,no,no,1,1,149,161,
gpt-4.1-nano,74,PROSE,confounding,2,backadj,simpson_vaccine,KEEP,yes,yes,1,1,138,3,
gpt-4.1-nano,76,PROSE,confounding,2,backadj,simpson_drug,KEEP,no,no,1,1,129,3,
gpt-4.1-nano,76,RAW,confounding,2,backadj,simpson_drug,KEEP,no,no,1,1,111,3,
gpt-4.1-nano,74,ORACLE,confounding,2,backadj,simpson_vaccine,KEEP,yes,yes,1,1,153,137,
gpt-4.1-nano,73,DR_k1,confounding,2,backadj,simpson_vaccine,KEEP,no,yes,0,1,151,141,
gpt-4.1-nano,72,DR_k1,confounding,2,backadj,simpson_drug,KEEP,no,no,1,1,148,197,
gpt-4.1-nano,74,DR_k1,confounding,2,backadj,simpson_vaccine,KEEP,yes,yes,1,1,155,159,
gpt-4.1-nano,76,ORACLE,confounding,2,backadj,simpson_drug,KEEP,no,yes,0,1,144,151,
gpt-4.1-nano,78,RAW,confounding,3,det-counterfactual,simpson_hospital,KEEP,no,no,1,1,97,162,
gpt-4.1-nano,78,ORACLE,confounding,3,det-counterfactual,simpson_hospital,KEEP,no,no,1,1,132,159,
gpt-4.1-nano,76,DR_k1,confounding,2,backadj,simpson_drug,KEEP,no,no,1,1,144,231,
gpt-4.1-nano,75,PROSE,confounding,2,ate,simpson_hospital,KEEP,yes,yes,1,1,176,416,
gpt-4.1-nano,75,ORACLE,confounding,2,ate,simpson_hospital,KEEP,yes,no,0,1,191,445,
gpt-4.1-nano,77,DR_k1,confounding,2,ate,simpson_hospital,KEEP,yes,no,0,1,192,372,
gpt-4.1-nano,77,RAW,confounding,2,ate,simpson_hospital,KEEP,yes,yes,1,1,156,407,
gpt-4.1-nano,80,RAW,confounding,3,det-counterfactual,simpson_kidneystone,KEEP,no,no,1,1,99,219,
gpt-4.1-nano,75,DR_k1,confounding,2,ate,simpson_hospital,KEEP,yes,no,0,1,191,581,
gpt-4.1-nano,78,PROSE,confounding,3,det-counterfactual,simpson_hospital,KEEP,no,no,1,1,117,339,
gpt-4.1-nano,80,PROSE,confounding,3,det-counterfactual,simpson_kidneystone,KEEP,no,no,1,1,119,142,
gpt-4.1-nano,78,DR_k1,confounding,3,det-counterfactual,simpson_hospital,KEEP,no,no,1,1,132,278,
gpt-4.1-nano,79,RAW,confounding,3,ett,simpson_drug,KEEP,yes,no,0,1,174,576,
gpt-4.1-nano,80,ORACLE,confounding,3,det-counterfactual,simpson_kidneystone,KEEP,no,no,1,1,135,214,
gpt-4.1-nano,75,RAW,confounding,2,ate,simpson_hospital,KEEP,yes,,0,0,156,700,
gpt-4.1-nano,77,PROSE,confounding,2,ate,simpson_hospital,KEEP,yes,no,0,1,176,700,
gpt-4.1-nano,77,ORACLE,confounding,2,ate,simpson_hospital,KEEP,yes,no,0,1,191,700,
gpt-4.1-nano,81,PROSE,confounding,3,det-counterfactual,simpson_drug,KEEP,yes,no,0,1,121,281,
gpt-4.1-nano,80,DR_k1,confounding,3,det-counterfactual,simpson_kidneystone,KEEP,no,no,1,1,137,300,
gpt-4.1-nano,79,ORACLE,confounding,3,ett,simpson_drug,KEEP,yes,no,0,1,209,700,
gpt-4.1-nano,79,DR_k1,confounding,3,ett,simpson_drug,KEEP,yes,no,0,1,209,700,
gpt-4.1-nano,81,ORACLE,confounding,3,det-counterfactual,simpson_drug,KEEP,yes,no,0,1,136,336,
gpt-4.1-nano,81,RAW,confounding,3,det-counterfactual,simpson_drug,KEEP,yes,no,0,1,99,297,
gpt-4.1-nano,79,PROSE,confounding,3,ett,simpson_drug,KEEP,yes,no,0,1,194,700,
gpt-4.1-nano,84,PROSE,diamond,1,marginal,vaccine_kills,KEEP,yes,yes,1,1,146,244,
gpt-4.1-nano,83,PROSE,confounding,3,ett,simpson_hospital,KEEP,no,no,1,1,193,284,
gpt-4.1-nano,81,DR_k1,confounding,3,det-counterfactual,simpson_drug,KEEP,yes,no,0,1,136,398,
gpt-4.1-nano,84,RAW,diamond,1,marginal,vaccine_kills,KEEP,yes,yes,1,1,107,332,
gpt-4.1-nano,83,DR_k1,confounding,3,ett,simpson_hospital,KEEP,no,no,1,1,208,539,
gpt-4.1-nano,84,DR_k1,diamond,1,marginal,vaccine_kills,KEEP,yes,yes,1,1,161,365,
gpt-4.1-nano,83,RAW,confounding,3,ett,simpson_hospital,KEEP,no,no,1,1,173,700,
gpt-4.1-nano,85,RAW,diamond,1,correlation,vaccine_kills,KEEP,yes,yes,1,1,103,344,
gpt-4.1-nano,83,ORACLE,confounding,3,ett,simpson_hospital,KEEP,no,no,1,1,208,571,
gpt-4.1-nano,85,PROSE,diamond,1,correlation,vaccine_kills,KEEP,yes,yes,1,1,142,343,
gpt-4.1-nano,84,ORACLE,diamond,1,marginal,vaccine_kills,KEEP,yes,yes,1,1,161,377,
gpt-4.1-nano,82,PROSE,confounding,3,ett,simpson_drug,KEEP,no,yes,0,1,194,550,
gpt-4.1-nano,85,ORACLE,diamond,1,correlation,vaccine_kills,KEEP,yes,yes,1,1,157,372,
gpt-4.1-nano,86,RAW,diamond,1,marginal,floor_wet,KEEP,yes,yes,1,1,107,266,
gpt-4.1-nano,85,DR_k1,diamond,1,correlation,vaccine_kills,KEEP,yes,yes,1,1,156,314,
gpt-4.1-nano,86,PROSE,diamond,1,marginal,floor_wet,KEEP,yes,yes,1,1,135,242,
gpt-4.1-nano,82,RAW,confounding,3,ett,simpson_drug,KEEP,no,no,1,1,174,700,
gpt-4.1-nano,82,ORACLE,confounding,3,ett,simpson_drug,KEEP,no,no,1,1,209,700,
gpt-4.1-nano,82,DR_k1,confounding,3,ett,simpson_drug,KEEP,no,no,1,1,209,700,
gpt-4.1-nano,87,RAW,diamond,1,marginal,floor_wet,KEEP,yes,yes,1,1,107,239,
gpt-4.1-nano,90,PROSE,diamond,2,ate,firing_squad,KEEP,yes,yes,1,1,139,1,
gpt-4.1-nano,90,RAW,diamond,2,ate,firing_squad,KEEP,yes,yes,1,1,107,1,
gpt-4.1-nano,86,DR_k1,diamond,1,marginal,floor_wet,KEEP,yes,yes,1,1,148,422,
gpt-4.1-nano,86,ORACLE,diamond,1,marginal,floor_wet,KEEP,yes,yes,1,1,150,349,
gpt-4.1-nano,88,RAW,diamond,1,correlation,floor_wet,KEEP,no,yes,0,1,102,233,
gpt-4.1-nano,91,PROSE,diamond,2,ate,floor_wet,KEEP,yes,yes,1,1,125,1,
gpt-4.1-nano,91,RAW,diamond,2,ate,floor_wet,KEEP,yes,yes,1,1,97,1,
gpt-4.1-nano,87,DR_k1,diamond,1,marginal,floor_wet,KEEP,yes,yes,1,1,150,271,
gpt-4.1-nano,87,ORACLE,diamond,1,marginal,floor_wet,KEEP,yes,yes,1,1,150,409,
gpt-4.1-nano,89,RAW,diamond,1,correlation,firing_squad,KEEP,no,no,1,1,132,321,
gpt-4.1-nano,92,PROSE,diamond,2,backadj,floor_wet,KEEP,no,no,1,1,147,3,
gpt-4.1-nano,90,DR_k1,diamond,2,ate,firing_squad,KEEP,yes,yes,1,1,155,190,
gpt-4.1-nano,92,RAW,diamond,2,backadj,floor_wet,KEEP,no,no,1,1,118,3,
gpt-4.1-nano,88,PROSE,diamond,1,correlation,floor_wet,KEEP,no,yes,0,1,130,415,
gpt-4.1-nano,87,PROSE,diamond,1,marginal,floor_wet,KEEP,yes,yes,1,1,135,295,
gpt-4.1-nano,91,DR_k1,diamond,2,ate,floor_wet,KEEP,yes,yes,1,1,140,83,
gpt-4.1-nano,88,ORACLE,diamond,1,correlation,floor_wet,KEEP,no,no,1,1,145,509,
gpt-4.1-nano,94,PROSE,diamond,2,backadj,firing_squad,KEEP,no,no,1,1,154,3,
gpt-4.1-nano,91,ORACLE,diamond,2,ate,floor_wet,KEEP,yes,yes,1,1,140,124,
gpt-4.1-nano,94,RAW,diamond,2,backadj,firing_squad,KEEP,no,no,1,1,122,3,
gpt-4.1-nano,93,RAW,diamond,2,ate,floor_wet,KEEP,no,no,1,1,97,77,
gpt-4.1-nano,93,PROSE,diamond,2,ate,floor_wet,KEEP,no,no,1,1,125,59,
gpt-4.1-nano,92,ORACLE,diamond,2,backadj,floor_wet,KEEP,no,yes,0,1,162,180,
gpt-4.1-nano,95,RAW,diamond,2,backadj,vaccine_kills,KEEP,no,no,1,1,128,3,
gpt-4.1-nano,95,PROSE,diamond,2,backadj,vaccine_kills,KEEP,no,yes,0,1,167,3,
gpt-4.1-nano,92,DR_k1,diamond,2,backadj,floor_wet,KEEP,no,yes,0,1,163,218,
gpt-4.1-nano,94,ORACLE,diamond,2,backadj,firing_squad,KEEP,no,yes,0,1,169,176,
gpt-4.1-nano,93,DR_k1,diamond,2,ate,floor_wet,KEEP,no,no,1,1,140,186,
gpt-4.1-nano,93,ORACLE,diamond,2,ate,floor_wet,KEEP,no,no,1,1,140,228,
gpt-4.1-nano,96,RAW,diamond,3,nie,vaccine_kills,KEEP,yes,yes,1,1,102,71,
gpt-4.1-nano,88,DR_k1,diamond,1,correlation,floor_wet,KEEP,no,no,1,1,143,395,
gpt-4.1-nano,94,DR_k1,diamond,2,backadj,firing_squad,KEEP,no,yes,0,1,170,184,
gpt-4.1-nano,89,ORACLE,diamond,1,correlation,firing_squad,KEEP,no,,0,0,178,700,
gpt-4.1-nano,89,DR_k1,diamond,1,correlation,firing_squad,KEEP,no,no,1,1,178,700,
gpt-4.1-nano,95,DR_k1,diamond,2,backadj,vaccine_kills,KEEP,no,yes,0,1,181,251,
gpt-4.1-nano,95,ORACLE,diamond,2,backadj,vaccine_kills,KEEP,no,yes,0,1,182,286,
gpt-4.1-nano,96,PROSE,diamond,3,nie,vaccine_kills,KEEP,yes,yes,1,1,141,201,
gpt-4.1-nano,97,RAW,diamond,3,nie,floor_wet,KEEP,yes,no,0,1,97,113,
gpt-4.1-nano,97,PROSE,diamond,3,nie,floor_wet,KEEP,yes,no,0,1,125,210,
gpt-4.1-nano,96,DR_k1,diamond,3,nie,vaccine_kills,KEEP,yes,yes,1,1,155,304,
gpt-4.1-nano,97,ORACLE,diamond,3,nie,floor_wet,KEEP,yes,yes,1,1,140,179,
gpt-4.1-nano,89,PROSE,diamond,1,correlation,firing_squad,KEEP,no,no,1,1,163,700,
gpt-4.1-nano,101,PROSE,diamond,3,nie,firing_squad,KEEP,yes,yes,1,1,136,201,
gpt-4.1-nano,101,RAW,diamond,3,nie,firing_squad,KEEP,yes,yes,1,1,105,75,
gpt-4.1-nano,101,ORACLE,diamond,3,nie,firing_squad,KEEP,yes,yes,1,1,151,260,
gpt-4.1-nano,98,RAW,diamond,3,nie,firing_squad,KEEP,no,yes,0,1,105,147,
gpt-4.1-nano,98,ORACLE,diamond,3,nie,firing_squad,KEEP,no,yes,0,1,151,186,
gpt-4.1-nano,98,PROSE,diamond,3,nie,firing_squad,KEEP,no,yes,0,1,136,260,
gpt-4.1-nano,100,RAW,diamond,3,nie,vaccine_kills,KEEP,yes,yes,1,1,109,67,
gpt-4.1-nano,96,ORACLE,diamond,3,nie,vaccine_kills,KEEP,yes,yes,1,1,156,477,
gpt-4.1-nano,97,DR_k1,diamond,3,nie,floor_wet,KEEP,yes,yes,1,1,140,269,
gpt-4.1-nano,100,PROSE,diamond,3,nie,vaccine_kills,KEEP,yes,yes,1,1,148,121,
gpt-4.1-nano,99,RAW,diamond,3,det-counterfactual,vaccine_kills,KEEP,yes,yes,1,1,100,329,
gpt-4.1-nano,99,DR_k1,diamond,3,det-counterfactual,vaccine_kills,KEEP,yes,yes,1,1,154,250,
gpt-4.1-nano,102,RAW,diamondcut,1,correlation,firing_employee,KEEP,yes,yes,1,1,115,232,
gpt-4.1-nano,98,DR_k1,diamond,3,nie,firing_squad,KEEP,no,yes,0,1,153,417,
gpt-4.1-nano,99,ORACLE,diamond,3,det-counterfactual,vaccine_kills,KEEP,yes,yes,1,1,154,288,
gpt-4.1-nano,100,DR_k1,diamond,3,nie,vaccine_kills,KEEP,yes,yes,1,1,163,421,
gpt-4.1-nano,102,ORACLE,diamondcut,1,correlation,firing_employee,KEEP,yes,yes,1,1,159,266,
gpt-4.1-nano,99,PROSE,diamond,3,det-counterfactual,vaccine_kills,KEEP,yes,yes,1,1,139,574,
gpt-4.1-nano,100,ORACLE,diamond,3,nie,vaccine_kills,KEEP,yes,yes,1,1,163,492,
gpt-4.1-nano,102,PROSE,diamondcut,1,correlation,firing_employee,KEEP,yes,yes,1,1,143,363,
gpt-4.1-nano,104,PROSE,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,145,305,
gpt-4.1-nano,103,RAW,diamondcut,1,correlation,firing_employee,KEEP,no,no,1,1,118,361,
gpt-4.1-nano,103,PROSE,diamondcut,1,correlation,firing_employee,KEEP,no,no,1,1,144,366,
gpt-4.1-nano,103,ORACLE,diamondcut,1,correlation,firing_employee,KEEP,no,no,1,1,160,276,
gpt-4.1-nano,102,DR_k1,diamondcut,1,correlation,firing_employee,KEEP,yes,yes,1,1,159,448,
gpt-4.1-nano,104,RAW,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,115,261,
gpt-4.1-nano,103,DR_k1,diamondcut,1,correlation,firing_employee,KEEP,no,no,1,1,160,314,
gpt-4.1-nano,105,RAW,diamondcut,1,marginal,firing_employee,KEEP,yes,no,0,1,117,232,
gpt-4.1-nano,104,DR_k1,diamondcut,1,marginal,firing_employee,KEEP,yes,no,0,1,161,252,
gpt-4.1-nano,101,DR_k1,diamond,3,nie,firing_squad,KEEP,yes,yes,1,1,153,537,
gpt-4.1-nano,105,PROSE,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,143,271,
gpt-4.1-nano,108,PROSE,diamondcut,2,backadj,firing_employee,KEEP,no,no,1,1,141,3,
gpt-4.1-nano,108,RAW,diamondcut,2,backadj,firing_employee,KEEP,no,no,1,1,113,3,
gpt-4.1-nano,104,ORACLE,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,161,339,
gpt-4.1-nano,106,RAW,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,115,279,
gpt-4.1-nano,109,RAW,diamondcut,2,backadj,firing_employee,KEEP,yes,no,0,1,118,3,
gpt-4.1-nano,108,ORACLE,diamondcut,2,backadj,firing_employee,KEEP,no,no,1,1,157,132,
gpt-4.1-nano,105,ORACLE,diamondcut,1,marginal,firing_employee,KEEP,yes,no,0,1,159,383,
gpt-4.1-nano,106,DR_k1,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,161,270,
gpt-4.1-nano,107,RAW,diamondcut,1,correlation,firing_employee,KEEP,no,no,1,1,118,276,
gpt-4.1-nano,111,PROSE,diamondcut,2,backadj,firing_employee,KEEP,no,no,1,1,141,3,
gpt-4.1-nano,106,PROSE,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,145,271,
gpt-4.1-nano,111,ORACLE,diamondcut,2,backadj,firing_employee,KEEP,no,no,1,1,157,132,
gpt-4.1-nano,107,ORACLE,diamondcut,1,correlation,firing_employee,KEEP,no,no,1,1,160,308,
gpt-4.1-nano,111,RAW,diamondcut,2,backadj,firing_employee,KEEP,no,no,1,1,113,3,
gpt-4.1-nano,106,ORACLE,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,161,316,
gpt-4.1-nano,107,PROSE,diamondcut,1,correlation,firing_employee,KEEP,no,no,1,1,144,294,
gpt-4.1-nano,109,PROSE,diamondcut,2,backadj,firing_employee,KEEP,yes,yes,1,1,146,138,
gpt-4.1-nano,108,DR_k1,diamondcut,2,backadj,firing_employee,KEEP,no,no,1,1,157,326,
gpt-4.1-nano,107,DR_k1,diamondcut,1,correlation,firing_employee,KEEP,no,no,1,1,161,348,
gpt-4.1-nano,105,DR_k1,diamondcut,1,marginal,firing_employee,KEEP,yes,yes,1,1,159,395,
gpt-4.1-nano,113,PROSE,diamondcut,2,backadj,firing_employee,KEEP,yes,yes,1,1,141,3,
gpt-4.1-nano,113,RAW,diamondcut,2,backadj,firing_employee,KEEP,yes,yes,1,1,115,3,
gpt-4.1-nano,109,DR_k1,diamondcut,2,backadj,firing_employee,KEEP,yes,yes,1,1,163,272,
gpt-4.1-nano,109,ORACLE,diamondcut,2,backadj,firing_employee,KEEP,yes,yes,1,1,162,178,
gpt-4.1-nano,110,PROSE,diamondcut,2,ate,firing_employee,KEEP,yes,no,0,1,201,262,
gpt-4.1-nano,110,DR_k1,diamondcut,2,ate,firing_employee,KEEP,yes,yes,1,1,218,254,
gpt-4.1-nano,111,DR_k1,diamondcut,2,backadj,firing_employee,KEEP,no,no,1,1,158,235,
gpt-4.1-nano,110,ORACLE,diamondcut,2,ate,firing_employee,KEEP,yes,yes,1,1,217,345,
gpt-4.1-nano,113,ORACLE,diamondcut,2,backadj,firing_employee,KEEP,yes,yes,1,1,157,201,
gpt-4.1-nano,110,RAW,diamondcut,2,ate,firing_employee,KEEP,yes,yes,1,1,175,414,
gpt-4.1-nano,112,ORACLE,diamondcut,2,ate,firing_employee,KEEP,yes,yes,1,1,214,380,
gpt-4.1-nano,112,PROSE,diamondcut,2,ate,firing_employee,KEEP,yes,yes,1,1,198,386,
gpt-4.1-nano,112,DR_k1,diamondcut,2,ate,firing_employee,KEEP,yes,yes,1,1,215,373,
gpt-4.1-nano,112,RAW,diamondcut,2,ate,firing_employee,KEEP,yes,yes,1,1,170,480,
gpt-4.1-nano,113,DR_k1,diamondcut,2,backadj,firing_employee,KEEP,yes,yes,1,1,157,311,
gpt-4.1-nano,114,ORACLE,diamondcut,3,det-counterfactual,firing_employee,KEEP,yes,no,0,1,165,342,
gpt-4.1-nano,114,RAW,diamondcut,3,det-counterfactual,firing_employee,KEEP,yes,yes,1,1,119,357,
gpt-4.1-nano,116,PROSE,diamondcut,3,det-counterfactual,firing_employee,KEEP,yes,no,0,1,152,236,
gpt-4.1-nano,114,PROSE,diamondcut,3,det-counterfactual,firing_employee,KEEP,yes,no,0,1,149,360,
gpt-4.1-nano,114,DR_k1,diamondcut,3,det-counterfactual,firing_employee,KEEP,yes,yes,1,1,165,529,
gpt-4.1-nano,115,PROSE,diamondcut,3,ett,firing_employee,KEEP,no,no,1,1,246,446,
gpt-4.1-nano,115,ORACLE,diamondcut,3,ett,firing_employee,KEEP,no,no,1,1,262,476,
gpt-4.1-nano,115,RAW,diamondcut,3,ett,firing_employee,KEEP,no,no,1,1,216,614,
gpt-4.1-nano,116,RAW,diamondcut,3,det-counterfactual,firing_employee,KEEP,yes,no,0,1,126,392,
gpt-4.1-nano,117,RAW,diamondcut,3,ett,firing_employee,KEEP,yes,no,0,1,217,411,
gpt-4.1-nano,116,DR_k1,diamondcut,3,det-counterfactual,firing_employee,KEEP,yes,no,0,1,169,513,
gpt-4.1-nano,116,ORACLE,diamondcut,3,det-counterfactual,firing_employee,KEEP,yes,no,0,1,168,507,
gpt-4.1-nano,117,PROSE,diamondcut,3,ett,firing_employee,KEEP,yes,no,0,1,243,595,
gpt-4.1-nano,115,DR_k1,diamondcut,3,ett,firing_employee,KEEP,no,,0,0,263,700,
gpt-4.1-nano,118,RAW,diamondcut,3,ett,firing_employee,KEEP,no,yes,0,1,217,373,
gpt-4.1-nano,118,PROSE,diamondcut,3,ett,firing_employee,KEEP,no,yes,0,1,243,429,
gpt-4.1-nano,90,ORACLE,diamond,2,ate,firing_squad,KEEP,yes,yes,1,1,154,394,
gpt-4.1-nano,118,ORACLE,diamondcut,3,ett,firing_employee,KEEP,no,yes,0,1,259,466,
gpt-4.1-nano,120,RAW,fork,1,correlation,forest_fire,KEEP,no,no,1,1,121,245,
gpt-4.1-nano,117,DR_k1,diamondcut,3,ett,firing_employee,KEEP,yes,no,0,1,260,517,
gpt-4.1-nano,117,ORACLE,diamondcut,3,ett,firing_employee,KEEP,yes,,0,0,259,700,
gpt-4.1-nano,118,DR_k1,diamondcut,3,ett,firing_employee,KEEP,no,yes,0,1,260,566,
gpt-4.1-nano,120,PROSE,fork,1,correlation,forest_fire,KEEP,no,no,1,1,141,337,
gpt-4.1-nano,119,RAW,diamondcut,3,ett,firing_employee,KEEP,no,no,1,1,216,631,
gpt-4.1-nano,119,DR_k1,diamondcut,3,ett,firing_employee,KEEP,no,no,1,1,263,607,
gpt-4.1-nano,119,PROSE,diamondcut,3,ett,firing_employee,KEEP,no,no,1,1,246,644,
gpt-4.1-nano,120,DR_k1,fork,1,correlation,forest_fire,KEEP,no,no,1,1,156,332,
gpt-4.1-nano,119,ORACLE,diamondcut,3,ett,firing_employee,KEEP,no,no,1,1,262,700,
gpt-4.1-nano,121,PROSE,fork,1,correlation,getting_late,KEEP,yes,yes,1,1,140,362,
gpt-4.1-nano,121,RAW,fork,1,correlation,getting_late,KEEP,yes,yes,1,1,116,378,
gpt-4.1-nano,122,PROSE,fork,1,correlation,getting_tanned,KEEP,no,no,1,1,131,321,
gpt-4.1-nano,123,ORACLE,fork,1,marginal,candle,KEEP,yes,yes,1,1,142,211,
gpt-4.1-nano,122,RAW,fork,1,correlation,getting_tanned,KEEP,no,no,1,1,107,256,
gpt-4.1-nano,123,PROSE,fork,1,marginal,candle,KEEP,yes,yes,1,1,126,269,
gpt-4.1-nano,123,RAW,fork,1,marginal,candle,KEEP,yes,yes,1,1,108,302,
gpt-4.1-nano,124,PROSE,fork,1,correlation,forest_fire,KEEP,yes,no,0,1,141,181,
gpt-4.1-nano,126,PROSE,fork,2,backadj,getting_late,KEEP,no,no,1,1,154,3,
gpt-4.1-nano,122,DR_k1,fork,1,correlation,getting_tanned,KEEP,no,yes,0,1,146,372,
gpt-4.1-nano,123,DR_k1,fork,1,marginal,candle,KEEP,yes,yes,1,1,141,300,
gpt-4.1-nano,122,ORACLE,fork,1,correlation,getting_tanned,KEEP,no,no,1,1,146,436,
gpt-4.1-nano,126,RAW,fork,2,backadj,getting_late,KEEP,no,no,1,1,130,3,
gpt-4.1-nano,124,RAW,fork,1,correlation,forest_fire,KEEP,yes,yes,1,1,121,249,
gpt-4.1-nano,127,PROSE,fork,2,backadj,getting_tanned,KEEP,yes,no,0,1,144,3,
gpt-4.1-nano,125,RAW,fork,1,correlation,forest_fire,KEEP,no,no,1,1,121,277,
gpt-4.1-nano,127,RAW,fork,2,backadj,getting_tanned,KEEP,yes,no,0,1,120,3,
gpt-4.1-nano,128,PROSE,fork,2,backadj,getting_tanned,KEEP,yes,no,0,1,144,3,
gpt-4.1-nano,125,ORACLE,fork,1,correlation,forest_fire,KEEP,no,yes,0,1,156,226,
gpt-4.1-nano,128,RAW,fork,2,backadj,getting_tanned,KEEP,yes,no,0,1,120,3,
gpt-4.1-nano,129,RAW,fork,2,backadj,candle,KEEP,yes,no,0,1,120,3,
gpt-4.1-nano,121,ORACLE,fork,1,correlation,getting_late,KEEP,yes,yes,1,1,155,418,
gpt-4.1-nano,124,DR_k1,fork,1,correlation,forest_fire,KEEP,yes,no,0,1,156,419,
gpt-4.1-nano,129,PROSE,fork,2,backadj,candle,KEEP,yes,no,0,1,141,3,
