model,item,id,cond,graph_id,rung,query_type,story_id,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-nano,128,16150,ORACLE,fork,2,backadj,getting_tanned,PERMUTE,yes,no,0,1,161,151,
gpt-4.1-nano,131,15365,PROSE,fork,2,backadj,candle,PERMUTE,yes,no,0,1,137,3,
gpt-4.1-nano,129,5055,ORACLE,fork,2,backadj,candle,PERMUTE,yes,no,0,1,154,159,
gpt-4.1-nano,131,15365,RAW,fork,2,backadj,candle,PERMUTE,yes,no,0,1,117,3,
gpt-4.1-nano,127,11317,DR_k1,fork,2,backadj,getting_tanned,PERMUTE,yes,no,0,1,162,230,
gpt-4.1-nano,125,687,ORACLE,fork,1,correlation,forest_fire,PERMUTE,no,no,1,1,167,356,
gpt-4.1-nano,128,16150,DR_k1,fork,2,backadj,getting_tanned,PERMUTE,yes,yes,1,1,162,183,
gpt-4.1-nano,129,5055,DR_k1,fork,2,backadj,candle,PERMUTE,yes,yes,1,1,154,152,
gpt-4.1-nano,123,15462,DR_k1,fork,1,marginal,candle,PERMUTE,yes,no,0,1,149,700,
gpt-4.1-nano,123,15462,PROSE,fork,1,marginal,candle,PERMUTE,yes,no,0,1,133,700,
gpt-4.1-nano,131,15365,DR_k1,fork,2,backadj,candle,PERMUTE,yes,yes,1,1,153,160,
gpt-4.1-nano,132,207,PROSE,fork,3,ett,candle,PERMUTE,yes,yes,1,1,146,244,
gpt-4.1-nano,130,5789,RAW,fork,2,ate,getting_tanned,PERMUTE,no,no,1,1,107,445,
gpt-4.1-nano,131,15365,ORACLE,fork,2,backadj,candle,PERMUTE,yes,no,0,1,153,140,
gpt-4.1-nano,134,9656,PROSE,fork,3,det-counterfactual,getting_tanned,PERMUTE,yes,yes,1,1,126,1,
gpt-4.1-nano,130,5789,DR_k1,fork,2,ate,getting_tanned,PERMUTE,no,no,1,1,148,322,
gpt-4.1-nano,134,9656,RAW,fork,3,det-counterfactual,getting_tanned,PERMUTE,yes,yes,1,1,101,55,
gpt-4.1-nano,134,9656,ORACLE,fork,3,det-counterfactual,getting_tanned,PERMUTE,yes,yes,1,1,141,71,
gpt-4.1-nano,133,16015,PROSE,fork,3,ett,getting_late,PERMUTE,yes,yes,1,1,140,321,
gpt-4.1-nano,130,5789,PROSE,fork,2,ate,getting_tanned,PERMUTE,no,no,1,1,132,326,
gpt-4.1-nano,134,9656,DR_k1,fork,3,det-counterfactual,getting_tanned,PERMUTE,yes,yes,1,1,142,72,
gpt-4.1-nano,135,19943,RAW,fork,3,det-counterfactual,candle,PERMUTE,yes,no,0,1,94,115,
gpt-4.1-nano,130,5789,ORACLE,fork,2,ate,getting_tanned,PERMUTE,no,no,1,1,147,270,
gpt-4.1-nano,132,207,RAW,fork,3,ett,candle,PERMUTE,yes,yes,1,1,124,424,
gpt-4.1-nano,133,16015,DR_k1,fork,3,ett,getting_late,PERMUTE,yes,no,0,1,154,407,
gpt-4.1-nano,135,19943,ORACLE,fork,3,det-counterfactual,candle,PERMUTE,yes,no,0,1,132,207,
gpt-4.1-nano,133,16015,ORACLE,fork,3,ett,getting_late,PERMUTE,yes,yes,1,1,155,455,
gpt-4.1-nano,135,19943,DR_k1,fork,3,det-counterfactual,candle,PERMUTE,yes,no,0,1,133,165,
gpt-4.1-nano,132,207,DR_k1,fork,3,ett,candle,PERMUTE,yes,yes,1,1,161,364,
gpt-4.1-nano,136,940,RAW,fork,3,ett,getting_tanned,PERMUTE,no,no,1,1,124,323,
gpt-4.1-nano,135,19943,PROSE,fork,3,det-counterfactual,candle,PERMUTE,yes,no,0,1,116,303,
gpt-4.1-nano,136,940,PROSE,fork,3,ett,getting_tanned,PERMUTE,no,no,1,1,149,295,
gpt-4.1-nano,133,16015,RAW,fork,3,ett,getting_late,PERMUTE,yes,yes,1,1,119,620,
gpt-4.1-nano,132,207,ORACLE,fork,3,ett,candle,PERMUTE,yes,yes,1,1,161,464,
gpt-4.1-nano,137,5054,RAW,fork,3,ett,candle,PERMUTE,no,no,1,1,126,525,
gpt-4.1-nano,136,940,DR_k1,fork,3,ett,getting_tanned,PERMUTE,no,no,1,1,165,433,
gpt-4.1-nano,139,8979,RAW,frontdoor,1,correlation,smoking_frontdoor,PERMUTE,no,no,1,1,111,207,
gpt-4.1-nano,137,5054,ORACLE,fork,3,ett,candle,PERMUTE,no,yes,0,1,166,447,
gpt-4.1-nano,137,5054,PROSE,fork,3,ett,candle,PERMUTE,no,no,1,1,151,513,
gpt-4.1-nano,136,940,ORACLE,fork,3,ett,getting_tanned,PERMUTE,no,no,1,1,164,669,
gpt-4.1-nano,137,5054,DR_k1,fork,3,ett,candle,PERMUTE,no,yes,0,1,166,437,
gpt-4.1-nano,138,8978,PROSE,frontdoor,1,marginal,smoking_frontdoor,PERMUTE,no,,0,0,135,700,
gpt-4.1-nano,139,8979,ORACLE,frontdoor,1,correlation,smoking_frontdoor,PERMUTE,no,no,1,1,157,700,
gpt-4.1-nano,138,8978,RAW,frontdoor,1,marginal,smoking_frontdoor,PERMUTE,no,,0,0,106,700,
gpt-4.1-nano,140,8919,DR_k1,frontdoor,1,marginal,smoking_frontdoor,PERMUTE,yes,yes,1,1,148,641,
gpt-4.1-nano,139,8979,PROSE,frontdoor,1,correlation,smoking_frontdoor,PERMUTE,no,no,1,1,142,692,
gpt-4.1-nano,140,8919,RAW,frontdoor,1,marginal,smoking_frontdoor,PERMUTE,yes,,0,0,107,700,
gpt-4.1-nano,139,8979,DR_k1,frontdoor,1,correlation,smoking_frontdoor,PERMUTE,no,no,1,1,156,690,
gpt-4.1-nano,140,8919,PROSE,frontdoor,1,marginal,smoking_frontdoor,PERMUTE,yes,,0,0,139,700,
gpt-4.1-nano,138,8978,ORACLE,frontdoor,1,marginal,smoking_frontdoor,PERMUTE,no,,0,0,150,700,
gpt-4.1-nano,142,4207,ORACLE,frontdoor,1,correlation,smoking_frontdoor,PERMUTE,no,no,1,1,157,273,
gpt-4.1-nano,141,14610,PROSE,frontdoor,1,marginal,smoking_frontdoor,PERMUTE,yes,no,0,1,139,700,
gpt-4.1-nano,142,4207,RAW,frontdoor,1,correlation,smoking_frontdoor,PERMUTE,no,no,1,1,110,286,
gpt-4.1-nano,142,4207,PROSE,frontdoor,1,correlation,smoking_frontdoor,PERMUTE,no,yes,0,1,142,366,
gpt-4.1-nano,144,14674,RAW,frontdoor,2,backadj,smoking_frontdoor,PERMUTE,yes,yes,1,1,123,3,
gpt-4.1-nano,141,14610,RAW,frontdoor,1,marginal,smoking_frontdoor,PERMUTE,yes,no,0,1,108,624,
gpt-4.1-nano,141,14610,ORACLE,frontdoor,1,marginal,smoking_frontdoor,PERMUTE,yes,no,0,1,154,700,
gpt-4.1-nano,138,8978,DR_k1,frontdoor,1,marginal,smoking_frontdoor,PERMUTE,no,,0,0,144,700,
gpt-4.1-nano,144,14674,PROSE,frontdoor,2,backadj,smoking_frontdoor,PERMUTE,yes,yes,1,1,152,171,
gpt-4.1-nano,140,8919,ORACLE,frontdoor,1,marginal,smoking_frontdoor,PERMUTE,yes,,0,0,154,700,
gpt-4.1-nano,143,4301,RAW,frontdoor,1,correlation,smoking_frontdoor,PERMUTE,yes,yes,1,1,111,536,
gpt-4.1-nano,144,14674,DR_k1,frontdoor,2,backadj,smoking_frontdoor,PERMUTE,yes,yes,1,1,168,155,
gpt-4.1-nano,144,14674,ORACLE,frontdoor,2,backadj,smoking_frontdoor,PERMUTE,yes,yes,1,1,167,225,
gpt-4.1-nano,142,4207,DR_k1,frontdoor,1,correlation,smoking_frontdoor,PERMUTE,no,no,1,1,155,405,
gpt-4.1-nano,147,14575,PROSE,frontdoor,2,backadj,smoking_frontdoor,PERMUTE,no,no,1,1,148,3,
gpt-4.1-nano,147,14575,RAW,frontdoor,2,backadj,smoking_frontdoor,PERMUTE,no,no,1,1,119,3,
gpt-4.1-nano,143,4301,DR_k1,frontdoor,1,correlation,smoking_frontdoor,PERMUTE,yes,yes,1,1,151,406,
gpt-4.1-nano,143,4301,PROSE,frontdoor,1,correlation,smoking_frontdoor,PERMUTE,yes,yes,1,1,142,573,
gpt-4.1-nano,141,14610,DR_k1,frontdoor,1,marginal,smoking_frontdoor,PERMUTE,yes,no,0,1,153,700,
gpt-4.1-nano,147,14575,ORACLE,frontdoor,2,backadj,smoking_frontdoor,PERMUTE,no,yes,0,1,163,220,
gpt-4.1-nano,145,9014,DR_k1,frontdoor,2,ate,smoking_frontdoor,PERMUTE,yes,no,0,1,210,516,
gpt-4.1-nano,146,14651,RAW,frontdoor,2,ate,smoking_frontdoor,PERMUTE,yes,no,0,1,180,339,
gpt-4.1-nano,143,4301,ORACLE,frontdoor,1,correlation,smoking_frontdoor,PERMUTE,yes,no,0,1,157,700,
gpt-4.1-nano,145,9014,RAW,frontdoor,2,ate,smoking_frontdoor,PERMUTE,yes,no,0,1,170,700,
gpt-4.1-nano,145,9014,ORACLE,frontdoor,2,ate,smoking_frontdoor,PERMUTE,yes,no,0,1,216,700,
gpt-4.1-nano,147,14575,DR_k1,frontdoor,2,backadj,smoking_frontdoor,PERMUTE,no,yes,0,1,164,237,
gpt-4.1-nano,145,9014,PROSE,frontdoor,2,ate,smoking_frontdoor,PERMUTE,yes,no,0,1,201,656,
gpt-4.1-nano,146,14651,ORACLE,frontdoor,2,ate,smoking_frontdoor,PERMUTE,yes,no,0,1,224,700,
gpt-4.1-nano,146,14651,PROSE,frontdoor,2,ate,smoking_frontdoor,PERMUTE,yes,no,0,1,209,700,
gpt-4.1-nano,146,14651,DR_k1,frontdoor,2,ate,smoking_frontdoor,PERMUTE,yes,no,0,1,224,700,
gpt-4.1-nano,148,19325,PROSE,frontdoor,2,ate,smoking_frontdoor,PERMUTE,yes,no,0,1,206,700,
gpt-4.1-nano,150,20623,PROSE,frontdoor,3,det-counterfactual,smoking_frontdoor,PERMUTE,yes,no,0,1,153,421,
gpt-4.1-nano,148,19325,ORACLE,frontdoor,2,ate,smoking_frontdoor,PERMUTE,yes,no,0,1,221,700,
gpt-4.1-nano,148,19325,DR_k1,frontdoor,2,ate,smoking_frontdoor,PERMUTE,yes,no,0,1,215,700,
gpt-4.1-nano,148,19325,RAW,frontdoor,2,ate,smoking_frontdoor,PERMUTE,yes,no,0,1,175,700,
gpt-4.1-nano,150,20623,ORACLE,frontdoor,3,det-counterfactual,smoking_frontdoor,PERMUTE,yes,no,0,1,168,423,
gpt-4.1-nano,149,4166,DR_k1,frontdoor,2,ate,smoking_frontdoor,PERMUTE,yes,no,0,1,228,625,
gpt-4.1-nano,149,4166,RAW,frontdoor,2,ate,smoking_frontdoor,PERMUTE,yes,no,0,1,181,700,
gpt-4.1-nano,149,4166,ORACLE,frontdoor,2,ate,smoking_frontdoor,PERMUTE,yes,no,0,1,228,700,
gpt-4.1-nano,149,4166,PROSE,frontdoor,2,ate,smoking_frontdoor,PERMUTE,yes,yes,1,1,213,589,
gpt-4.1-nano,151,9004,PROSE,frontdoor,3,nie,smoking_frontdoor,PERMUTE,yes,,0,0,209,700,
gpt-4.1-nano,150,20623,RAW,frontdoor,3,det-counterfactual,smoking_frontdoor,PERMUTE,yes,no,0,1,122,541,
gpt-4.1-nano,150,20623,DR_k1,frontdoor,3,det-counterfactual,smoking_frontdoor,PERMUTE,yes,yes,1,1,168,642,
gpt-4.1-nano,153,19421,RAW,frontdoor,3,ett,smoking_frontdoor,PERMUTE,no,yes,0,1,169,397,
gpt-4.1-nano,153,19421,PROSE,frontdoor,3,ett,smoking_frontdoor,PERMUTE,no,yes,0,1,200,296,
gpt-4.1-nano,152,10229,PROSE,frontdoor,3,det-counterfactual,smoking_frontdoor,PERMUTE,no,yes,0,1,142,614,
gpt-4.1-nano,153,19421,DR_k1,frontdoor,3,ett,smoking_frontdoor,PERMUTE,no,yes,0,1,214,479,
gpt-4.1-nano,151,9004,DR_k1,frontdoor,3,nie,smoking_frontdoor,PERMUTE,yes,no,0,1,218,634,
gpt-4.1-nano,151,9004,ORACLE,frontdoor,3,nie,smoking_frontdoor,PERMUTE,yes,no,0,1,224,700,
gpt-4.1-nano,151,9004,RAW,frontdoor,3,nie,smoking_frontdoor,PERMUTE,yes,no,0,1,177,700,
gpt-4.1-nano,153,19421,ORACLE,frontdoor,3,ett,smoking_frontdoor,PERMUTE,no,yes,0,1,215,619,
gpt-4.1-nano,154,4267,PROSE,frontdoor,3,nie,smoking_frontdoor,PERMUTE,yes,yes,1,1,207,497,
gpt-4.1-nano,152,10229,RAW,frontdoor,3,det-counterfactual,smoking_frontdoor,PERMUTE,no,no,1,1,110,700,
gpt-4.1-nano,152,10229,ORACLE,frontdoor,3,det-counterfactual,smoking_frontdoor,PERMUTE,no,no,1,1,157,649,
gpt-4.1-nano,152,10229,DR_k1,frontdoor,3,det-counterfactual,smoking_frontdoor,PERMUTE,no,no,1,1,151,654,
gpt-4.1-nano,156,17471,ORACLE,mediation,1,correlation,gender_admission,PERMUTE,yes,yes,1,1,141,273,
gpt-4.1-nano,154,4267,RAW,frontdoor,3,nie,smoking_frontdoor,PERMUTE,yes,no,0,1,176,404,
gpt-4.1-nano,154,4267,ORACLE,frontdoor,3,nie,smoking_frontdoor,PERMUTE,yes,yes,1,1,222,454,
gpt-4.1-nano,156,17471,RAW,mediation,1,correlation,gender_admission,PERMUTE,yes,yes,1,1,104,227,
gpt-4.1-nano,154,4267,DR_k1,frontdoor,3,nie,smoking_frontdoor,PERMUTE,yes,no,0,1,217,506,
gpt-4.1-nano,155,4167,DR_k1,frontdoor,3,ett,smoking_frontdoor,PERMUTE,no,no,1,1,215,518,
gpt-4.1-nano,156,17471,DR_k1,mediation,1,correlation,gender_admission,PERMUTE,yes,yes,1,1,140,342,
gpt-4.1-nano,155,4167,PROSE,frontdoor,3,ett,smoking_frontdoor,PERMUTE,no,no,1,1,199,700,
gpt-4.1-nano,156,17471,PROSE,mediation,1,correlation,gender_admission,PERMUTE,yes,yes,1,1,126,473,
gpt-4.1-nano,155,4167,ORACLE,frontdoor,3,ett,smoking_frontdoor,PERMUTE,no,no,1,1,215,643,
gpt-4.1-nano,157,17284,RAW,mediation,1,marginal,encouagement_program,PERMUTE,yes,yes,1,1,108,503,
gpt-4.1-nano,155,4167,RAW,frontdoor,3,ett,smoking_frontdoor,PERMUTE,no,no,1,1,170,700,
gpt-4.1-nano,158,7033,RAW,mediation,1,marginal,gender_admission,PERMUTE,no,,0,0,109,700,
gpt-4.1-nano,157,17284,ORACLE,mediation,1,marginal,encouagement_program,PERMUTE,yes,no,0,1,147,700,
gpt-4.1-nano,157,17284,DR_k1,mediation,1,marginal,encouagement_program,PERMUTE,yes,no,0,1,147,700,
gpt-4.1-nano,160,2238,PROSE,mediation,1,marginal,gender_admission,PERMUTE,yes,yes,1,1,130,462,
gpt-4.1-nano,158,7033,PROSE,mediation,1,marginal,gender_admission,PERMUTE,no,,0,0,130,700,
gpt-4.1-nano,157,17284,PROSE,mediation,1,marginal,encouagement_program,PERMUTE,yes,,0,0,132,700,
gpt-4.1-nano,159,1013,PROSE,mediation,1,marginal,penguin,PERMUTE,yes,no,0,1,141,587,
gpt-4.1-nano,162,1128,RAW,mediation,2,ate,penguin,PERMUTE,no,no,1,1,106,67,
gpt-4.1-nano,159,1013,DR_k1,mediation,1,marginal,penguin,PERMUTE,yes,,0,0,157,700,
gpt-4.1-nano,159,1013,ORACLE,mediation,1,marginal,penguin,PERMUTE,yes,,0,0,157,700,
gpt-4.1-nano,163,12414,PROSE,mediation,2,backadj,encouagement_program,PERMUTE,no,yes,0,1,151,3,
gpt-4.1-nano,158,7033,DR_k1,mediation,1,marginal,gender_admission,PERMUTE,no,,0,0,145,700,
gpt-4.1-nano,159,1013,RAW,mediation,1,marginal,penguin,PERMUTE,yes,no,0,1,117,700,
gpt-4.1-nano,161,6811,RAW,mediation,1,marginal,encouagement_program,PERMUTE,yes,,0,0,104,700,
gpt-4.1-nano,163,12414,RAW,mediation,2,backadj,encouagement_program,PERMUTE,no,no,1,1,125,3,
gpt-4.1-nano,158,7033,ORACLE,mediation,1,marginal,gender_admission,PERMUTE,no,no,1,1,145,565,
gpt-4.1-nano,160,2238,ORACLE,mediation,1,marginal,gender_admission,PERMUTE,yes,,0,0,145,700,
gpt-4.1-nano,160,2238,RAW,mediation,1,marginal,gender_admission,PERMUTE,yes,,0,0,109,700,
gpt-4.1-nano,163,12414,ORACLE,mediation,2,backadj,encouagement_program,PERMUTE,no,yes,0,1,166,143,
gpt-4.1-nano,162,1128,ORACLE,mediation,2,ate,penguin,PERMUTE,no,no,1,1,146,306,
gpt-4.1-nano,163,12414,DR_k1,mediation,2,backadj,encouagement_program,PERMUTE,no,yes,0,1,166,148,
gpt-4.1-nano,162,1128,PROSE,mediation,2,ate,penguin,PERMUTE,no,no,1,1,131,204,
gpt-4.1-nano,165,18271,PROSE,mediation,2,backadj,neg_mediation,PERMUTE,no,no,1,1,144,3,
gpt-4.1-nano,161,6811,PROSE,mediation,1,marginal,encouagement_program,PERMUTE,yes,,0,0,128,700,
gpt-4.1-nano,165,18271,RAW,mediation,2,backadj,neg_mediation,PERMUTE,no,no,1,1,121,3,
gpt-4.1-nano,161,6811,ORACLE,mediation,1,marginal,encouagement_program,PERMUTE,yes,,0,0,143,700,
gpt-4.1-nano,166,16571,PROSE,mediation,2,backadj,blood_pressure,PERMUTE,no,yes,0,1,154,3,
gpt-4.1-nano,166,16571,RAW,mediation,2,backadj,blood_pressure,PERMUTE,no,no,1,1,128,3,
gpt-4.1-nano,162,1128,DR_k1,mediation,2,ate,penguin,PERMUTE,no,no,1,1,146,367,
gpt-4.1-nano,164,17234,RAW,mediation,2,ate,encouagement_program,PERMUTE,yes,no,0,1,94,257,
gpt-4.1-nano,161,6811,DR_k1,mediation,1,marginal,encouagement_program,PERMUTE,yes,,0,0,145,700,
gpt-4.1-nano,165,18271,DR_k1,mediation,2,backadj,neg_mediation,PERMUTE,no,yes,0,1,159,137,
gpt-4.1-nano,160,2238,DR_k1,mediation,1,marginal,gender_admission,PERMUTE,yes,,0,0,146,700,
gpt-4.1-nano,165,18271,ORACLE,mediation,2,backadj,neg_mediation,PERMUTE,no,yes,0,1,159,154,
gpt-4.1-nano,166,16571,ORACLE,mediation,2,backadj,blood_pressure,PERMUTE,no,yes,0,1,169,204,
gpt-4.1-nano,167,4955,PROSE,mediation,2,ate,alarm,PERMUTE,no,no,1,1,126,314,
gpt-4.1-nano,164,17234,DR_k1,mediation,2,ate,encouagement_program,PERMUTE,yes,no,0,1,133,521,
gpt-4.1-nano,166,16571,DR_k1,mediation,2,backadj,blood_pressure,PERMUTE,no,yes,0,1,169,193,
gpt-4.1-nano,170,11567,PROSE,mediation,3,ett,penguin,PERMUTE,no,yes,0,1,145,140,
gpt-4.1-nano,164,17234,PROSE,mediation,2,ate,encouagement_program,PERMUTE,yes,,0,0,116,700,
gpt-4.1-nano,170,11567,RAW,mediation,3,ett,penguin,PERMUTE,no,no,1,1,120,100,
gpt-4.1-nano,168,15266,PROSE,mediation,3,ett,alarm,PERMUTE,no,no,1,1,145,348,
gpt-4.1-nano,164,17234,ORACLE,mediation,2,ate,encouagement_program,PERMUTE,yes,no,0,1,131,535,
gpt-4.1-nano,167,4955,ORACLE,mediation,2,ate,alarm,PERMUTE,no,no,1,1,141,660,
gpt-4.1-nano,167,4955,DR_k1,mediation,2,ate,alarm,PERMUTE,no,no,1,1,141,660,
gpt-4.1-nano,170,11567,ORACLE,mediation,3,ett,penguin,PERMUTE,no,no,1,1,160,285,
gpt-4.1-nano,168,15266,DR_k1,mediation,3,ett,alarm,PERMUTE,no,no,1,1,162,700,
gpt-4.1-nano,169,16591,PROSE,mediation,3,nde,blood_pressure,PERMUTE,no,no,1,1,224,700,
gpt-4.1-nano,167,4955,RAW,mediation,2,ate,alarm,PERMUTE,no,no,1,1,107,700,
gpt-4.1-nano,168,15266,RAW,mediation,3,ett,alarm,PERMUTE,no,yes,0,1,118,518,
gpt-4.1-nano,171,13453,RAW,mediation,3,ett,neg_mediation,PERMUTE,no,no,1,1,101,326,
gpt-4.1-nano,169,16591,DR_k1,mediation,3,nde,blood_pressure,PERMUTE,no,,0,0,239,700,
gpt-4.1-nano,169,16591,ORACLE,mediation,3,nde,blood_pressure,PERMUTE,no,no,1,1,239,700,
gpt-4.1-nano,170,11567,DR_k1,mediation,3,ett,penguin,PERMUTE,no,yes,0,1,159,309,
gpt-4.1-nano,169,16591,RAW,mediation,3,nde,blood_pressure,PERMUTE,no,no,1,1,198,693,
gpt-4.1-nano,172,20217,DR_k1,mediation,3,det-counterfactual,encouagement_program,PERMUTE,no,no,1,1,140,169,
gpt-4.1-nano,171,13453,DR_k1,mediation,3,ett,neg_mediation,PERMUTE,no,no,1,1,140,333,
gpt-4.1-nano,172,20217,PROSE,mediation,3,det-counterfactual,encouagement_program,PERMUTE,no,no,1,1,124,401,
gpt-4.1-nano,168,15266,ORACLE,mediation,3,ett,alarm,PERMUTE,no,yes,0,1,160,678,
gpt-4.1-nano,172,20217,ORACLE,mediation,3,det-counterfactual,encouagement_program,PERMUTE,no,no,1,1,139,184,
gpt-4.1-nano,171,13453,PROSE,mediation,3,ett,neg_mediation,PERMUTE,no,no,1,1,124,610,
gpt-4.1-nano,171,13453,ORACLE,mediation,3,ett,neg_mediation,PERMUTE,no,no,1,1,139,443,
gpt-4.1-nano,173,20215,PROSE,mediation,3,det-counterfactual,encouagement_program,PERMUTE,no,no,1,1,124,333,
gpt-4.1-nano,173,20215,RAW,mediation,3,det-counterfactual,encouagement_program,PERMUTE,no,yes,0,1,99,389,
gpt-4.1-nano,172,20217,RAW,mediation,3,det-counterfactual,encouagement_program,PERMUTE,no,no,1,1,99,239,
gpt-4.1-nano,173,20215,ORACLE,mediation,3,det-counterfactual,encouagement_program,PERMUTE,no,no,1,1,139,471,
gpt-4.1-nano,173,20215,DR_k1,mediation,3,det-counterfactual,encouagement_program,PERMUTE,no,yes,0,1,138,373,
gpt-4.1-mini,3,4655,ORACLE,IV,1,marginal,tax_smoke_birthWeight,PERMUTE,yes,yes,1,1,191,272,
gpt-4.1-mini,3,4655,PROSE,IV,1,marginal,tax_smoke_birthWeight,PERMUTE,yes,yes,1,1,175,238,
gpt-4.1-mini,3,4655,DR_k1,IV,1,marginal,tax_smoke_birthWeight,PERMUTE,yes,yes,1,1,187,272,
gpt-4.1-mini,0,19800,RAW,IV,1,correlation,tax_smoke_birthWeight,PERMUTE,no,no,1,1,120,289,
gpt-4.1-mini,1,4782,ORACLE,IV,1,correlation,water_cholera,PERMUTE,no,no,1,1,159,286,
gpt-4.1-mini,0,19800,ORACLE,IV,1,correlation,tax_smoke_birthWeight,PERMUTE,no,no,1,1,182,293,
gpt-4.1-mini,3,4655,RAW,IV,1,marginal,tax_smoke_birthWeight,PERMUTE,yes,yes,1,1,125,243,
gpt-4.1-mini,1,4782,PROSE,IV,1,correlation,water_cholera,PERMUTE,no,no,1,1,144,313,
gpt-4.1-mini,0,19800,DR_k1,IV,1,correlation,tax_smoke_birthWeight,PERMUTE,no,no,1,1,182,339,
gpt-4.1-mini,2,19758,RAW,IV,1,marginal,tax_smoke_birthWeight,PERMUTE,yes,yes,1,1,125,378,
gpt-4.1-mini,1,4782,RAW,IV,1,correlation,water_cholera,PERMUTE,no,no,1,1,113,394,
gpt-4.1-mini,4,9401,RAW,IV,1,marginal,tax_smoke_birthWeight,PERMUTE,no,no,1,1,122,283,
gpt-4.1-mini,6,16813,RAW,IV,2,backadj,cholesterol,PERMUTE,no,yes,0,1,137,91,
gpt-4.1-mini,5,4711,RAW,IV,1,marginal,tax_smoke_birthWeight,PERMUTE,yes,yes,1,1,128,250,
gpt-4.1-mini,4,9401,PROSE,IV,1,marginal,tax_smoke_birthWeight,PERMUTE,no,no,1,1,168,324,
gpt-4.1-mini,5,4711,DR_k1,IV,1,marginal,tax_smoke_birthWeight,PERMUTE,yes,yes,1,1,189,245,
gpt-4.1-mini,5,4711,ORACLE,IV,1,marginal,tax_smoke_birthWeight,PERMUTE,yes,yes,1,1,190,218,
gpt-4.1-mini,0,19800,PROSE,IV,1,correlation,tax_smoke_birthWeight,PERMUTE,no,no,1,1,167,417,
gpt-4.1-mini,2,19758,DR_k1,IV,1,marginal,tax_smoke_birthWeight,PERMUTE,yes,yes,1,1,173,560,
gpt-4.1-mini,1,4782,DR_k1,IV,1,correlation,water_cholera,PERMUTE,no,no,1,1,159,700,
gpt-4.1-mini,5,4711,PROSE,IV,1,marginal,tax_smoke_birthWeight,PERMUTE,yes,yes,1,1,174,305,
gpt-4.1-mini,4,9401,ORACLE,IV,1,marginal,tax_smoke_birthWeight,PERMUTE,no,no,1,1,184,318,
gpt-4.1-mini,2,19758,PROSE,IV,1,marginal,tax_smoke_birthWeight,PERMUTE,yes,,0,0,167,700,
gpt-4.1-mini,6,16813,PROSE,IV,2,backadj,cholesterol,PERMUTE,no,no,1,1,186,232,
gpt-4.1-mini,9,19839,RAW,IV,2,backadj,water_cholera,PERMUTE,yes,no,0,1,128,3,
gpt-4.1-mini,2,19758,ORACLE,IV,1,marginal,tax_smoke_birthWeight,PERMUTE,yes,yes,1,1,182,698,
gpt-4.1-mini,6,16813,DR_k1,IV,2,backadj,cholesterol,PERMUTE,no,no,1,1,191,205,
gpt-4.1-mini,9,19839,PROSE,IV,2,backadj,water_cholera,PERMUTE,yes,yes,1,1,160,100,
gpt-4.1-mini,7,15133,ORACLE,IV,2,ate,water_cholera,PERMUTE,no,no,1,1,200,221,
gpt-4.1-mini,7,15133,RAW,IV,2,ate,water_cholera,PERMUTE,no,no,1,1,150,253,
gpt-4.1-mini,8,13835,RAW,IV,2,ate,price,PERMUTE,no,no,1,1,143,182,
gpt-4.1-mini,4,9401,DR_k1,IV,1,marginal,tax_smoke_birthWeight,PERMUTE,no,no,1,1,182,345,
gpt-4.1-mini,10,4741,PROSE,IV,2,ate,water_cholera,PERMUTE,no,yes,0,1,176,102,
gpt-4.1-mini,9,19839,DR_k1,IV,2,backadj,water_cholera,PERMUTE,yes,yes,1,1,168,149,
gpt-4.1-mini,8,13835,DR_k1,IV,2,ate,price,PERMUTE,no,yes,0,1,183,228,
gpt-4.1-mini,9,19839,ORACLE,IV,2,backadj,water_cholera,PERMUTE,yes,yes,1,1,175,164,
gpt-4.1-mini,8,13835,PROSE,IV,2,ate,price,PERMUTE,no,no,1,1,176,247,
gpt-4.1-mini,10,4741,RAW,IV,2,ate,water_cholera,PERMUTE,no,no,1,1,144,141,
gpt-4.1-mini,6,16813,ORACLE,IV,2,backadj,cholesterol,PERMUTE,no,no,1,1,201,560,
gpt-4.1-mini,7,15133,DR_k1,IV,2,ate,water_cholera,PERMUTE,no,no,1,1,200,432,
gpt-4.1-mini,7,15133,PROSE,IV,2,ate,water_cholera,PERMUTE,no,yes,0,1,185,538,
gpt-4.1-mini,8,13835,ORACLE,IV,2,ate,price,PERMUTE,no,no,1,1,191,388,
gpt-4.1-mini,11,9410,RAW,IV,2,ate,tax_smoke_birthWeight,PERMUTE,no,no,1,1,148,206,
gpt-4.1-mini,10,4741,ORACLE,IV,2,ate,water_cholera,PERMUTE,no,no,1,1,191,229,
gpt-4.1-mini,12,10311,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,PERMUTE,no,no,1,1,130,328,
gpt-4.1-mini,11,9410,PROSE,IV,2,ate,tax_smoke_birthWeight,PERMUTE,no,yes,0,1,194,416,
gpt-4.1-mini,12,10311,PROSE,IV,3,det-counterfactual,tax_smoke_birthWeight,PERMUTE,no,no,1,1,172,323,
gpt-4.1-mini,13,20753,RAW,IV,3,det-counterfactual,water_cholera,PERMUTE,no,no,1,1,127,269,
