item,story,cond,lexicon,gold,n_nodes,has_data,path,model,pred,parsed,correct,in_tok,out_tok,error
1356,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,284,617,
1356,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,232,617,
1357,"amount of rainfall | crop yield | humidity | temperature || AD,BD,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,187,170,
1357,"amount of rainfall | crop yield | humidity | temperature || AD,BD,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,188,211,
1357,"amount of rainfall | crop yield | humidity | temperature || AD,BD,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,138,106,
1360,"grade in the class | number of hours spent studying | test score || AB,AC,BC",DR_k1,PSEUDO,yes,3,True,True,gpt-4.1,no,1,0,265,486,
1360,"grade in the class | number of hours spent studying | test score || AB,AC,BC",ORACLE,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,264,590,
1360,"grade in the class | number of hours spent studying | test score || AB,AC,BC",RAW,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,226,471,
1366,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,135,192,
1366,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,128,174,
1366,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",RAW,PSEUDO,no,4,False,False,gpt-4.1,,0,0,90,26,
1367,"the amount of sleep the night before the exam | the exam score | the number of hours studied for an exam || AC,BC",DR_k1,PSEUDO,yes,3,True,True,gpt-4.1,no,1,0,176,247,
1367,"the amount of sleep the night before the exam | the exam score | the number of hours studied for an exam || AC,BC",ORACLE,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,175,180,
1367,"the amount of sleep the night before the exam | the exam score | the number of hours studied for an exam || AC,BC",RAW,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,138,81,
1368,"the grade obtained on the exam | whether a student studies for an exam or not | whether the student passes the course or not || AB,BC",DR_k1,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,172,159,
1368,"the grade obtained on the exam | whether a student studies for an exam or not | whether the student passes the course or not || AB,BC",ORACLE,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,173,108,
1368,"the grade obtained on the exam | whether a student studies for an exam or not | whether the student passes the course or not || AB,BC",RAW,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,136,56,
1369,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",DR_k1,PSEUDO,yes,5,True,True,gpt-4.1,yes,1,1,306,533,
1369,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,PSEUDO,yes,5,True,True,gpt-4.1,,0,0,305,700,
1369,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,PSEUDO,yes,5,True,True,gpt-4.1,yes,1,1,238,575,
1370,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",DR_k1,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,172,147,
1370,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",ORACLE,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,173,151,
1370,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",RAW,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,134,137,
1374,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,193,169,
1374,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,184,188,
1374,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",RAW,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,138,63,
1375,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",DR_k1,PSEUDO,yes,5,True,True,gpt-4.1,yes,1,1,308,417,
1375,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,PSEUDO,yes,5,True,True,gpt-4.1,yes,1,1,309,626,
1375,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,PSEUDO,yes,5,True,True,gpt-4.1,yes,1,1,238,426,
1380,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,132,126,
1380,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,140,166,
1380,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,90,58,
1383,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,185,304,
1383,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,178,243,
1383,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",RAW,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,138,110,
1386,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,186,215,
1386,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,186,237,
1386,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,134,95,
1388,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,147,166,
1388,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,147,189,
1388,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,92,3,
1389,"employment status | happiness level | income | level of education || AB,AC,AD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,131,152,
1389,"employment status | happiness level | income | level of education || AB,AC,AD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,124,86,
1389,"employment status | happiness level | income | level of education || AB,AC,AD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,92,3,
1399,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",DR_k1,PSEUDO,no,5,False,False,gpt-4.1,no,1,1,161,166,
1399,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",ORACLE,PSEUDO,no,5,False,False,gpt-4.1,no,1,1,160,175,
1399,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",RAW,PSEUDO,no,5,False,False,gpt-4.1,no,1,1,92,76,
1406,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",DR_k1,PSEUDO,no,5,False,False,gpt-4.1,no,1,1,152,200,
1406,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",ORACLE,PSEUDO,no,5,False,False,gpt-4.1,no,1,1,152,178,
1406,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",RAW,PSEUDO,no,5,False,False,gpt-4.1,no,1,1,90,3,
1408,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",DR_k1,PSEUDO,no,5,True,True,gpt-4.1,no,1,1,199,178,
1408,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",ORACLE,PSEUDO,no,5,True,True,gpt-4.1,no,1,1,200,178,
1408,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",RAW,PSEUDO,no,5,True,True,gpt-4.1,no,1,1,134,114,
1410,"exam score | grade in the course | number of hours studied || AB,BC",DR_k1,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,162,381,
1410,"exam score | grade in the course | number of hours studied || AB,BC",ORACLE,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,170,209,
1410,"exam score | grade in the course | number of hours studied || AB,BC",RAW,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,134,60,
1412,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,144,195,
1412,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,144,95,
1412,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,92,53,
1415,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,139,171,
1415,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,138,186,
1415,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,90,53,
1416,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,138,100,
1416,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,131,155,
1416,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,92,59,
1427,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,133,112,
1427,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,125,94,
1427,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,92,41,
1432,"the amount of exercise a person does per week | the person's physical fitness level | the person's risk of developing chronic diseases || AB,AC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,129,116,
1432,"the amount of exercise a person does per week | the person's physical fitness level | the person's risk of developing chronic diseases || AB,AC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,122,143,
1432,"the amount of exercise a person does per week | the person's physical fitness level | the person's risk of developing chronic diseases || AB,AC",RAW,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,92,43,
1440,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,147,182,
1440,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,147,146,
1440,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,94,3,
1441,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,144,170,
1441,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,144,195,
1441,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,yes,1,0,91,3,
1442,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",DR_k1,PSEUDO,no,5,True,True,gpt-4.1,no,1,1,287,418,
1442,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",ORACLE,PSEUDO,no,5,True,True,gpt-4.1,no,1,1,287,417,
1442,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",RAW,PSEUDO,no,5,True,True,gpt-4.1,no,1,1,226,443,
1444,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,135,143,
1444,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,135,226,
1444,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,90,3,
1446,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,276,525,
1446,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,275,596,
1446,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",RAW,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,226,457,
1453,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,136,87,
1453,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,129,132,
1453,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,90,53,
1457,"amount of rainfall | crop yield | groundwater level || AB,AC",DR_k1,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,175,205,
1457,"amount of rainfall | crop yield | groundwater level || AB,AC",ORACLE,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,167,107,
1457,"amount of rainfall | crop yield | groundwater level || AB,AC",RAW,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,138,114,
1461,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1,no,1,0,187,290,
1461,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,187,128,
1461,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,134,73,
1462,"the amount of rainfall | the growth rate of plants | the yield of crops || AB,BC",DR_k1,PSEUDO,yes,3,True,True,gpt-4.1,no,1,0,169,234,
1462,"the amount of rainfall | the growth rate of plants | the yield of crops || AB,BC",ORACLE,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,170,266,
1462,"the amount of rainfall | the growth rate of plants | the yield of crops || AB,BC",RAW,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,134,63,
1469,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,127,137,
1469,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,127,114,
1469,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",RAW,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,91,3,
1474,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,141,447,
1474,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,141,82,
1474,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,,0,0,90,28,
1475,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,185,247,
1475,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,186,251,
1475,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,138,109,
1476,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",DR_k1,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,274,342,
1476,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",ORACLE,PSEUDO,no,3,True,True,gpt-4.1,,0,0,272,700,
1476,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",RAW,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,232,646,
1478,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",DR_k1,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,180,136,
1478,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",ORACLE,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,181,222,
1478,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",RAW,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,142,112,
1480,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,188,160,
1480,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,188,162,
1480,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,138,165,
1484,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",DR_k1,PSEUDO,no,5,False,False,gpt-4.1,no,1,1,154,186,
1484,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",ORACLE,PSEUDO,no,5,False,False,gpt-4.1,no,1,1,155,317,
1484,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",RAW,PSEUDO,no,5,False,False,gpt-4.1,no,1,1,90,3,
1490,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,179,136,
1490,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,178,223,
1490,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",RAW,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,134,111,
1493,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,146,245,
1493,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,147,255,
1493,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,92,55,
1494,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",DR_k1,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,173,148,
1494,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",ORACLE,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,173,150,
1494,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",RAW,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,134,97,
1496,"grade in the class | number of hours spent studying | test score || AB,AC,BC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,128,174,
1496,"grade in the class | number of hours spent studying | test score || AB,AC,BC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,129,117,
1496,"grade in the class | number of hours spent studying | test score || AB,AC,BC",RAW,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,90,56,
1498,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",DR_k1,PSEUDO,no,5,False,False,gpt-4.1,no,1,1,162,363,
1498,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,PSEUDO,no,5,False,False,gpt-4.1,no,1,1,162,208,
1498,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,PSEUDO,no,5,False,False,gpt-4.1,no,1,1,92,81,
1500,"amount of sunscreen sold | number of people going to the beach | weather conditions || AB,AC,BC",DR_k1,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,173,134,
1500,"amount of sunscreen sold | number of people going to the beach | weather conditions || AB,AC,BC",ORACLE,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,172,198,
1500,"amount of sunscreen sold | number of people going to the beach | weather conditions || AB,AC,BC",RAW,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,134,91,
1502,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,141,218,
1502,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,141,190,
1502,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,90,3,
1503,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,183,157,
1503,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,176,214,
1503,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",RAW,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,134,77,
1504,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",DR_k1,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,182,202,
1504,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",ORACLE,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,182,294,
1504,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",RAW,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,141,169,
1510,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,183,225,
1510,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,183,159,
1510,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,134,171,
1515,"crop growth | harvest yield | temperature || AB,BC",DR_k1,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,175,121,
1515,"crop growth | harvest yield | temperature || AB,BC",ORACLE,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,176,137,
1515,"crop growth | harvest yield | temperature || AB,BC",RAW,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,138,3,
1516,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,132,164,
1516,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,140,132,
1516,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,92,66,
1521,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,135,94,
1521,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,135,91,
1521,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,90,3,
1522,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",DR_k1,PSEUDO,no,5,False,False,gpt-4.1,no,1,1,156,320,
1522,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",ORACLE,PSEUDO,no,5,False,False,gpt-4.1,no,1,1,156,290,
